id;po_code;prsnumber;product_code;department_code;sub_total;created_by;created_date;updated_by;updated_date;is_active
14449;56599;70440009851;10066;7044;59000.000000;Erni Ending;2018-04-30 09:29:56.393;NULL;NULL;Y
14450;56599;70440009851;10070;7044;224000.000000;Erni Ending;2018-04-30 09:29:56.393;NULL;NULL;Y
14451;56599;70440009851;10040;7044;55000.000000;Erni Ending;2018-04-30 09:29:56.393;NULL;NULL;Y
14452;56599;70440009851;50339;7044;135833.333100;Erni Ending;2018-04-30 09:29:56.393;NULL;NULL;Y
14453;56599;70440009851;10069;7044;81000.000000;Erni Ending;2018-04-30 09:29:56.393;NULL;NULL;Y
14454;56600;70420009845;53221;7042;500000.000000;Erni Ending;2018-04-30 09:42:59.490;NULL;NULL;Y
14455;56601;70460009861;63017;7046;900000.000000;Jeffry Lantang;2018-04-30 13:12:16.817;NULL;NULL;Y
14456;56602;70460009837;66964;7033D;830000.000000;Jeffry Lantang;2018-05-02 09:20:23.813;NULL;NULL;Y
14457;56602;70460009837;69690;7033D;380000.000000;Jeffry Lantang;2018-05-02 09:20:23.813;NULL;NULL;Y
14458;56602;70460009837;69691;7033D;150000.000000;Jeffry Lantang;2018-05-02 09:20:23.813;NULL;NULL;Y
14459;56602;70460009837;69658;7033D;550000.000000;Jeffry Lantang;2018-05-02 09:20:23.813;NULL;NULL;Y
14460;56603;70460009844;61723;7042;12700640.000000;Jeffry Lantang;2018-05-02 10:14:38.157;NULL;NULL;Y
14461;56604;70420009845;51313;7042;1600000.000000;Erni Ending;2018-05-02 10:16:38.517;NULL;NULL;Y
14462;56605;70460009864;50125;7031;36500000.000000;Erni Ending;2018-05-02 13:11:20.407;NULL;NULL;Y
14463;56606;70420009846;99978;7042;1440000.000000;Erni Ending;2018-05-02 16:12:14.077;Erni Ending;2018-05-02 16:14:30.643;Y
14464;56607;70420009862;51562;7042;9000000.000000;Erni Ending;2018-05-02 16:17:14.817;NULL;NULL;Y
14465;56608;70320009848;90078;7032;243100.000000;Erni Ending;2018-05-03 08:43:45.050;Erni Ending;2018-05-03 08:43:57.197;Y
14466;56609;70440009850;10015;7044;1023750.000000;Erni Ending;2018-05-03 08:57:37.583;NULL;NULL;Y
14467;56609;70440009850;10016;7044;209000.000000;Erni Ending;2018-05-03 08:57:37.583;NULL;NULL;Y
14468;56609;70440009850;10034;7044;1687500.000000;Erni Ending;2018-05-03 08:57:37.583;NULL;NULL;Y
14469;56609;70440009850;10036;7044;120750.000000;Erni Ending;2018-05-03 08:57:37.583;NULL;NULL;Y
14470;56609;70440009850;10066;7044;47200.000000;Erni Ending;2018-05-03 08:57:37.583;NULL;NULL;Y
14471;56610;70440009888;10015;7044;176000.000000;Erni Ending;2018-05-07 09:27:33.453;NULL;NULL;Y
14472;56610;70440009888;10037;7044;40000.000000;Erni Ending;2018-05-07 09:27:33.453;NULL;NULL;Y
14473;56610;70440009888;10066;7044;24000.000000;Erni Ending;2018-05-07 09:27:33.453;NULL;NULL;Y
14474;56610;70440009888;10014;7044;144000.000000;Erni Ending;2018-05-07 09:27:33.453;NULL;NULL;Y
14475;56610;70440009888;10024;7044;120000.000000;Erni Ending;2018-05-07 09:27:33.453;NULL;NULL;Y
14476;56611;70460009885;63779;7046;550000.000000;Erni Ending;2018-05-07 11:20:04.347;NULL;NULL;Y
14477;56611;70460009885;63780;7046;550000.000000;Erni Ending;2018-05-07 11:20:04.347;NULL;NULL;Y
14478;56612;70440009887;63051;7044;585000.000000;Erni Ending;2018-05-07 11:21:53.180;NULL;NULL;Y
14479;56613;70420009877;65467;7042;375000.000000;Jeffry Lantang;2018-05-07 11:49:32.610;NULL;NULL;Y
14480;56614;70440009854;63998;7044;1550000.000000;Jeffry Lantang;2018-05-07 11:54:44.090;NULL;NULL;Y
14481;56615;70460009847;66963;7033;2150000.000000;Jeffry Lantang;2018-05-07 11:57:32.750;NULL;NULL;Y
14482;56616;70460009698;02635;7062;5150000.000000;Jeffry Lantang;2018-05-07 12:04:14.410;NULL;NULL;Y
14483;56617;70460009890;02636;7042;2200000.000000;Jeffry Lantang;2018-05-07 13:12:53.370;NULL;NULL;Y
14484;56618;70460009822;01178;7033;9795918.240000;Erni Ending;2018-05-07 13:54:06.813;Erni Ending;2018-05-07 13:55:40.640;Y
14485;56619;70460009891;60240;7046;450000.000000;Jeffry Lantang;2018-05-07 15:07:59.643;NULL;NULL;Y
14486;56619;70460009891;61660;7046;6375000.000000;Jeffry Lantang;2018-05-07 15:07:59.643;NULL;NULL;Y
14487;56619;70460009891;64115;7046;2400000.000000;Jeffry Lantang;2018-05-07 15:07:59.643;NULL;NULL;Y
14488;56619;70460009898;67459;7046;80000.000000;Jeffry Lantang;2018-05-07 15:07:59.643;NULL;NULL;Y
14489;56619;70460009898;62518;7046;24000.000000;Jeffry Lantang;2018-05-07 15:07:59.643;NULL;NULL;Y
14490;56619;70460009898;63355;7046;100000.000000;Jeffry Lantang;2018-05-07 15:07:59.643;NULL;NULL;Y
14491;56619;70460009898;66601;7046;160000.000000;Jeffry Lantang;2018-05-07 15:07:59.643;NULL;NULL;Y
14492;56621;70420009865;10007;7042;22127.000000;Erni Ending;2018-05-08 10:17:33.110;NULL;NULL;Y
14493;56622;70420009866;10007;7042;320.000000;Erni Ending;2018-05-08 10:20:56.923;NULL;NULL;Y
14494;56623;70440009886;70094;7044;1025000.000000;Erni Ending;2018-05-08 10:28:13.840;NULL;NULL;Y
14495;56623;70440009886;50928;7044;104000.000000;Erni Ending;2018-05-08 10:28:13.840;NULL;NULL;Y
14496;56623;70440009886;91072;7044;150000.000000;Erni Ending;2018-05-08 10:28:13.840;NULL;NULL;Y
14497;56624;70460009901;60852;7034;1600000.000000;Erni Ending;2018-05-08 10:45:07.150;NULL;NULL;Y
14498;56624;70460009901;69117;7034;80000.000000;Erni Ending;2018-05-08 10:45:07.150;NULL;NULL;Y
14499;56624;70460009902;50992;7061;385000.000000;Erni Ending;2018-05-08 10:45:07.150;NULL;NULL;Y
14500;56624;70460009902;50995;7061;385000.000000;Erni Ending;2018-05-08 10:45:07.150;NULL;NULL;Y
14501;56624;70460009902;50051;7061;475000.000000;Erni Ending;2018-05-08 10:45:07.150;NULL;NULL;Y
14502;56624;70460009902;64775;7061;320000.000000;Erni Ending;2018-05-08 10:45:07.150;NULL;NULL;Y
14503;56624;70460009902;50996;7061;80000.000000;Erni Ending;2018-05-08 10:45:07.150;NULL;NULL;Y
14504;56626;70460009858;01235;7063;1700000.000000;Jeffry Lantang;2018-05-08 11:18:52.950;Jeffry Lantang;2018-05-08 11:21:23.920;Y
14505;56627;70460009858;01238;7063;1319950.000000;Jeffry Lantang;2018-05-08 11:21:56.880;Jeffry Lantang;2018-06-28 15:22:13.050;Y
14506;56628;70420009879;50448;7042;2000000.000000;Erni Ending;2018-05-08 14:08:17.843;NULL;NULL;Y
14507;56625;70460009904;63219;7046;130000.000000;Jeffry Lantang;2018-05-08 16:55:43.760;NULL;NULL;Y
14508;56625;70420009893;50881;7042;79999.920000;Jeffry Lantang;2018-05-08 16:55:43.760;NULL;NULL;Y
14509;56625;70420009878;63690;7042;32500.000000;Jeffry Lantang;2018-05-08 16:55:43.760;NULL;NULL;Y
14510;56625;70460009892;65853;7033;14000.000000;Jeffry Lantang;2018-05-08 16:55:43.760;NULL;NULL;Y
14511;56625;70460009892;69839;7033;150000.000000;Jeffry Lantang;2018-05-08 16:55:43.760;NULL;NULL;Y
14512;56625;70460009892;69367;7033;150000.000000;Jeffry Lantang;2018-05-08 16:55:43.760;NULL;NULL;Y
14513;56629;70460009906;52678;7034;475000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14514;56629;70460009906;50993;7034;385000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14515;56629;70460009906;50991;7034;200000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14516;56629;70460009906;50992;7034;385000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14517;56629;70460009906;50995;7034;385000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14518;56629;70460009906;50051;7034;475000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14519;56629;70460009906;50015;7034;640000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14520;56629;70460009906;50996;7034;200000.000000;Erni Ending;2018-05-09 09:19:57.287;NULL;NULL;Y
14521;56630;70420009905;10007;7042;34559100.000000;Erni Ending;2018-05-09 09:32:49.480;NULL;NULL;Y
14522;56631;70460009899;65955;7046;205000000.000000;Jeffry Lantang;2018-05-09 10:29:32.853;NULL;NULL;Y
14523;56632;70420009893;60522;7042;750000.000000;Jeffry Lantang;2018-05-09 11:01:55.890;NULL;NULL;Y
14524;56633;70460009892;63552;7033;1300000.000000;Jeffry Lantang;2018-05-09 11:04:33.687;NULL;NULL;Y
14525;56634;70320009913;54120;7032;2750000.000000;Erni Ending;2018-05-09 11:47:24.933;NULL;NULL;Y
14526;56635;70440009911;69092;7044;6000000.000000;Erni Ending;2018-05-09 16:01:43.053;NULL;NULL;Y
14527;56636;70420009917;10002;7042;1623.283200;Erni Ending;2018-05-09 16:46:38.223;Erni Ending;2018-05-09 16:48:32.723;Y
14528;56637;70460009914;61771;7046;1350000.000000;Jeffry Lantang;2018-05-11 09:51:20.137;NULL;NULL;Y
14529;56638;70420009700;10002;7042;22575.000000;Erni Ending;2018-05-11 10:32:37.623;NULL;NULL;Y
14530;56639;70420009869;30243;7042;840000.000000;Erni Ending;2018-05-11 13:16:30.293;NULL;NULL;Y
14531;56639;70420009869;30207;7042;840000.000000;Erni Ending;2018-05-11 13:16:30.293;NULL;NULL;Y
14532;56639;70420009869;30046;7042;1440000.000000;Erni Ending;2018-05-11 13:16:30.293;NULL;NULL;Y
14533;56639;70420009873;30115;7042;2381400.000000;Erni Ending;2018-05-11 13:16:30.293;NULL;NULL;Y
14534;56639;70420009874;32003;7042;4200000.000000;Erni Ending;2018-05-11 13:16:30.293;NULL;NULL;Y
14535;56639;70420009875;30160;7042;4762800.000000;Erni Ending;2018-05-11 13:16:30.293;NULL;NULL;Y
14536;56640;70420009870;40257;7042;2400000.000000;Erni Ending;2018-05-11 13:27:25.223;NULL;NULL;Y
14537;56640;70420009870;40502;7042;520000.000000;Erni Ending;2018-05-11 13:27:25.223;NULL;NULL;Y
14538;56641;70420009876;40027;7042;7810992.000000;Erni Ending;2018-05-11 16:29:21.463;NULL;NULL;Y
14539;56642;70460009909;69745;7048;4250000.000000;Jeffry Lantang;2018-05-14 10:17:59.717;NULL;NULL;Y
14540;56643;70640009895;00574;7064;3204000.000000;Jeffry Lantang;2018-05-14 10:24:14.790;NULL;NULL;Y
14541;56644;70420009912;50095;7042;7000000.000000;Erni Ending;2018-05-14 11:49:29.623;NULL;NULL;Y
14542;56645;70420009912;50217;7042;2000000.000000;Erni Ending;2018-05-14 11:51:46.993;NULL;NULL;Y
14543;56646;70440009886;70036;7044;7288000.000000;Erni Ending;2018-05-14 16:22:29.197;NULL;NULL;Y
14544;56647;70420009897;10004;7042;26100000.000000;Erni Ending;2018-05-15 09:40:39.773;NULL;NULL;Y
14545;56648;70460009924;50993;7034;770000.000000;Erni Ending;2018-05-15 09:57:04.417;NULL;NULL;Y
14546;56648;70460009924;52607;7034;770000.000000;Erni Ending;2018-05-15 09:57:04.417;NULL;NULL;Y
14547;56648;70460009924;50051;7034;950000.000000;Erni Ending;2018-05-15 09:57:04.417;NULL;NULL;Y
14548;56648;70460009924;50082;7034;36000.000000;Erni Ending;2018-05-15 09:57:04.417;NULL;NULL;Y
14549;56649;70420009922;51504;7042;25830000.000000;Erni Ending;2018-05-15 11:21:35.227;NULL;NULL;Y
14550;56650;70440009928;10066;7044;25000.000000;Erni Ending;2018-05-16 09:09:32.313;NULL;NULL;Y
14551;56650;70440009928;10014;7044;131250.000000;Erni Ending;2018-05-16 09:09:32.313;NULL;NULL;Y
14552;56650;70440009928;10015;7044;297000.000000;Erni Ending;2018-05-16 09:09:32.313;NULL;NULL;Y
14553;56650;70440009928;10016;7044;50000.000000;Erni Ending;2018-05-16 09:09:32.313;NULL;NULL;Y
14554;56650;70440009928;10024;7044;495000.000000;Erni Ending;2018-05-16 09:09:32.313;NULL;NULL;Y
14555;56650;70440009928;10037;7044;63000.000000;Erni Ending;2018-05-16 09:09:32.313;NULL;NULL;Y
14556;56650;70440009928;10018;7044;142500.000000;Erni Ending;2018-05-16 09:09:32.313;NULL;NULL;Y
14557;56651;70420009912;50620;7042;2950000.000000;Erni Ending;2018-05-17 10:20:10.343;NULL;NULL;Y
14558;56652;70460009923;67401;7033;1800000.000000;Jeffry Lantang;2018-05-17 10:22:03.410;NULL;NULL;Y
14559;56653;70420009910;90650;7042;2635000.000000;Erni Ending;2018-05-17 13:12:17.563;NULL;NULL;Y
14560;56653;70420009910;90812;7042;2372500.000000;Erni Ending;2018-05-17 13:12:17.563;NULL;NULL;Y
14561;56653;70420009926;51458;7042;810000.000000;Erni Ending;2018-05-17 13:12:17.563;NULL;NULL;Y
14562;56654;70420009645;90162;7042;1270000.000000;Erni Ending;2018-05-17 13:14:21.900;Erni Ending;2018-05-17 13:49:15.693;N
14563;56654;70420009591;90169;7042;582500.000000;Erni Ending;2018-05-17 13:14:21.900;Erni Ending;2018-05-17 13:49:15.693;N
14564;56655;70420009910;90170;7042;1725000.000000;Erni Ending;2018-05-17 13:17:13.163;NULL;NULL;Y
14565;56655;70420009910;91008;7042;450000.000000;Erni Ending;2018-05-17 13:17:13.163;NULL;NULL;Y
14566;56656;70420009867;32006;7042;262500.000000;Erni Ending;2018-05-17 13:53:31.957;NULL;NULL;Y
14567;56656;70420009867;30183;7042;577500.000000;Erni Ending;2018-05-17 13:53:31.957;NULL;NULL;Y
14568;56656;70420009867;30046;7042;720000.000000;Erni Ending;2018-05-17 13:53:31.957;NULL;NULL;Y
14569;56656;70420009871;30138;7042;840000.000000;Erni Ending;2018-05-17 13:53:31.957;NULL;NULL;Y
14570;56656;70420009871;30046;7042;720000.000000;Erni Ending;2018-05-17 13:53:31.957;NULL;NULL;Y
14571;56657;70420009918;63296;7042;7500000.000000;Jeffry Lantang;2018-05-17 14:01:30.273;NULL;NULL;Y
14572;56658;70460009612;66603;7033;7600000.000000;Jeffry Lantang;2018-05-17 14:12:02.087;NULL;NULL;Y
14573;56659;70630009916;68291;7063;528000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14574;56659;70630009916;68293;7063;9000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14575;56659;70630009916;68294;7063;60000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14576;56659;70630009916;68295;7063;90000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14577;56659;70630009916;68296;7063;125000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14578;56659;70630009916;68297;7063;215000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14579;56659;70630009916;68300;7063;3500000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14580;56659;70630009916;68306;7063;1390000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14581;56659;70630009916;68307;7063;2000000.000000;Jeffry Lantang;2018-05-17 15:19:37.320;NULL;NULL;Y
14582;56660;70320009929;51789;7032;24000000.000000;Jeffry Lantang;2018-05-17 15:34:41.693;NULL;NULL;Y
14583;56662;70460009938;64299;7048;315000.000000;Jeffry Lantang;2018-05-17 15:43:14.377;NULL;NULL;Y
14584;56662;70460009938;68111;7048;405000.000000;Jeffry Lantang;2018-05-17 15:43:14.377;NULL;NULL;Y
14585;56661;70420009927;65010;7042;720000.000000;Jeffry Lantang;2018-05-17 16:00:21.410;NULL;NULL;Y
14586;56663;70460009934;01538;7033;2100000.000000;Jeffry Lantang;2018-05-17 16:13:09.153;NULL;NULL;Y
14587;56664;70460009941;69389;7046;700000.000000;Erni Ending;2018-05-17 16:49:44.650;NULL;NULL;Y
14588;56665;70420009935;20002;7042;48000.000000;Erni Ending;2018-05-18 10:17:30.390;NULL;NULL;Y
14589;56666;70460009940;69351;7033D;4732000.000000;Jeffry Lantang;2018-05-18 13:51:58.817;NULL;NULL;Y
14590;56667;70420009870;41121;7042;3283200.000000;Erni Ending;2018-05-18 14:29:50.580;NULL;NULL;Y
14591;56667;70420009870;41122;7042;960000.000000;Erni Ending;2018-05-18 14:29:50.580;NULL;NULL;Y
14592;56668;70460009936;02863;7052;1850000.000000;Jeffry Lantang;2018-05-18 16:10:45.120;NULL;NULL;Y
14593;56669;70420009943;90300;7042;1035000.000000;Erni Ending;2018-05-21 08:50:21.393;NULL;NULL;Y
14594;56669;70420009943;90122;7042;397000.000000;Erni Ending;2018-05-21 08:50:21.393;NULL;NULL;Y
14595;56670;70420009942;54012;7042;685000.000000;Erni Ending;2018-05-21 08:56:36.783;NULL;NULL;Y
14596;56671;70420009942;51584;7042;3750000.000000;Erni Ending;2018-05-21 08:57:48.680;NULL;NULL;Y
14597;56672;70460009915;61754;7046;26000000.000000;Jeffry Lantang;2018-05-22 10:23:29.650;NULL;NULL;Y
14598;56673;70460009948;68790;7046;600000.000000;Jeffry Lantang;2018-05-22 13:58:48.603;NULL;NULL;Y
14599;56673;70460009792;61129;7033;265000.000000;Jeffry Lantang;2018-05-22 13:58:48.603;NULL;NULL;Y
14600;56674;70460009952;60852;7046;800000.000000;Erni Ending;2018-05-22 17:02:35.183;NULL;NULL;Y
14601;56675;70420009868;40350;7042;3443500.000000;Erni Ending;2018-05-22 17:09:04.110;NULL;NULL;Y
14602;56675;70420009868;40351;7042;750000.000000;Erni Ending;2018-05-22 17:09:04.110;NULL;NULL;Y
14603;56675;70420009868;42154;7042;2257200.000000;Erni Ending;2018-05-22 17:09:04.110;NULL;NULL;Y
14604;56675;70420009868;45845;7042;1100000.000000;Erni Ending;2018-05-22 17:09:04.110;NULL;NULL;Y
14605;56676;70460009950;63003;7046;1300000.000000;Jeffry Lantang;2018-05-23 11:07:03.807;NULL;NULL;Y
14606;56676;70460009950;60111;7046;640000.000000;Jeffry Lantang;2018-05-23 11:07:03.807;NULL;NULL;Y
14607;56676;70460009951;68857;7046;1190000.000000;Jeffry Lantang;2018-05-23 11:07:03.807;NULL;NULL;Y
14608;56677;70420009942;50448;7042;1500000.000000;Erni Ending;2018-05-23 14:54:44.170;NULL;NULL;Y
14609;56678;70320009957;10013;7032;1300000.000000;Erni Ending;2018-05-23 16:33:42.730;NULL;NULL;Y
14610;56680;70420009865;10002;7042;22766.400000;Erni Ending;2018-05-24 10:10:41.927;NULL;NULL;Y
14611;56682;70420009896;41370;7042;1000000.000000;Erni Ending;2018-05-24 15:47:30.590;NULL;NULL;Y
14612;56682;70420009881;41369;7042;1000000.000000;Erni Ending;2018-05-24 15:47:30.590;NULL;NULL;Y
14613;56683;70420009931;41250;7042;1680000.000000;Erni Ending;2018-05-24 17:15:23.240;NULL;NULL;Y
14614;56683;70420009931;41251;7042;400000.000000;Erni Ending;2018-05-24 17:15:23.240;NULL;NULL;Y
14615;56683;70420009931;41137;7042;1920000.000000;Erni Ending;2018-05-24 17:15:23.240;NULL;NULL;Y
14616;56683;70420009931;41058;7042;400000.000000;Erni Ending;2018-05-24 17:15:23.240;NULL;NULL;Y
14617;56684;70420009930;31850;7042;420000.000000;Erni Ending;2018-05-24 17:20:03.527;NULL;NULL;Y
14618;56684;70420009930;30138;7042;2520000.000000;Erni Ending;2018-05-24 17:20:03.527;NULL;NULL;Y
14619;56684;70420009930;30046;7042;4320000.000000;Erni Ending;2018-05-24 17:20:03.527;NULL;NULL;Y
14620;56685;70420009944;31452;7042;2204000.000000;Erni Ending;2018-05-25 13:25:47.753;NULL;NULL;Y
14621;56685;70420009965;30251;7042;1020000.000000;Erni Ending;2018-05-25 13:25:47.753;NULL;NULL;Y
14622;56685;70420009965;30887;7042;1530000.000000;Erni Ending;2018-05-25 13:25:47.753;NULL;NULL;Y
14623;56686;70460009958;50125;7046;18250000.000000;Erni Ending;2018-05-25 13:33:03.830;NULL;NULL;Y
14624;56687;70440009962;61620;7044;550000.000000;Erni Ending;2018-05-28 09:03:17.490;NULL;NULL;Y
14625;56688;70440009962;52526;7044;2800000.000000;Erni Ending;2018-05-28 09:05:57.270;NULL;NULL;Y
14626;56681;70460009960;68450;7046;950000.000000;Jeffry Lantang;2018-05-28 09:39:04.690;NULL;NULL;Y
14627;56689;70460009925;64097;7033;2085000.000000;Jeffry Lantang;2018-05-28 11:12:53.820;NULL;NULL;Y
14628;56690;70460009946;63384;7046;1619500.000000;Jeffry Lantang;2018-05-28 11:25:44.030;NULL;NULL;Y
14629;56691;70460009954;90767;7056;4900000.000000;Jeffry Lantang;2018-05-28 11:33:45.060;NULL;NULL;Y
14630;56691;70460009954;69255;7056;1900000.000000;Jeffry Lantang;2018-05-28 11:33:45.060;NULL;NULL;Y
14631;56691;70460009954;62906;7056;175000.000000;Jeffry Lantang;2018-05-28 11:33:45.060;NULL;NULL;Y
14632;56691;70460009954;63368;7056;150000.000000;Jeffry Lantang;2018-05-28 11:33:45.060;NULL;NULL;Y
14633;56692;70460009954;65798;7056;2625000.000000;Jeffry Lantang;2018-05-28 11:40:24.070;NULL;NULL;Y
14634;56692;70460009954;64413;7056;405000.000000;Jeffry Lantang;2018-05-28 11:40:24.070;NULL;NULL;Y
14635;56693;70460009955;61889;7046;1450000.000000;Jeffry Lantang;2018-05-28 11:44:50.190;NULL;NULL;Y
14636;56693;70460009955;65938;7046;800000.000000;Jeffry Lantang;2018-05-28 11:44:50.190;NULL;NULL;Y
14637;56694;70460009955;65510;7046;2300000.000000;Jeffry Lantang;2018-05-28 11:49:08.753;NULL;NULL;Y
14638;56695;70420009945;42168;7042;4286400.000000;Erni Ending;2018-05-28 15:26:09.140;NULL;NULL;Y
14639;56696;70460009903;64134;7033;10000000.000000;Jeffry Lantang;2018-05-28 16:24:31.390;Jeffry Lantang;2018-05-30 17:04:46.083;N
14640;56696;70460009903;64135;7033;35000000.000000;Jeffry Lantang;2018-05-28 16:24:31.390;Jeffry Lantang;2018-05-30 17:04:46.083;N
14641;56696;70460009903;64136;7033;10000000.000000;Jeffry Lantang;2018-05-28 16:24:31.390;Jeffry Lantang;2018-05-30 17:04:46.083;N
14642;56696;70460009903;64137;7033;20000000.000000;Jeffry Lantang;2018-05-28 16:24:31.390;Jeffry Lantang;2018-05-30 17:04:46.083;N
14643;56696;70460009903;64140;7033;5000000.000000;Jeffry Lantang;2018-05-28 16:24:31.390;Jeffry Lantang;2018-05-30 17:04:46.083;N
14644;56696;70460009903;64142;7033;5000000.000000;Jeffry Lantang;2018-05-28 16:24:31.390;Jeffry Lantang;2018-05-30 17:04:46.083;N
14645;56696;70460009903;64144;7033;15000000.000000;Jeffry Lantang;2018-05-28 16:24:31.390;Jeffry Lantang;2018-05-30 17:04:46.083;N
14646;56697;70560009974;91165;7056;41252500.000000;Erni Ending;2018-05-30 09:50:29.630;NULL;NULL;Y
14647;56698;70460009963;62174;7034;190000.000000;Jeffry Lantang;2018-05-30 11:44:11.690;NULL;NULL;Y
14648;56698;70460009968;63286;7033;400000.000000;Jeffry Lantang;2018-05-30 11:44:11.690;NULL;NULL;Y
14649;56698;70460009968;60593;7033;35000.000000;Jeffry Lantang;2018-05-30 11:44:11.690;NULL;NULL;Y
14650;56699;70460009903;64134;7033;10000000.000000;Jeffry Lantang;2018-05-30 17:05:51.477;Jeffry Lantang;2018-05-30 17:25:12.573;N
14651;56699;70460009903;64135;7033;35000000.000000;Jeffry Lantang;2018-05-30 17:05:51.477;Jeffry Lantang;2018-05-30 17:25:12.573;N
14652;56699;70460009903;64136;7033;10000000.000000;Jeffry Lantang;2018-05-30 17:05:51.477;Jeffry Lantang;2018-05-30 17:25:12.573;N
14653;56699;70460009903;64137;7033;20000000.000000;Jeffry Lantang;2018-05-30 17:05:51.477;Jeffry Lantang;2018-05-30 17:25:12.573;N
14654;56699;70460009903;64140;7033;5000000.000000;Jeffry Lantang;2018-05-30 17:05:51.477;Jeffry Lantang;2018-05-30 17:25:12.573;N
14655;56699;70460009903;64142;7033;5000000.000000;Jeffry Lantang;2018-05-30 17:05:51.477;Jeffry Lantang;2018-05-30 17:25:12.573;N
14656;56700;70460009967;65587;7042;1917360.000000;Jeffry Lantang;2018-05-30 17:21:57.813;Jeffry Lantang;2018-05-30 17:23:12.070;Y
14657;56700;70460009967;65586;7042;2266840.000000;Jeffry Lantang;2018-05-30 17:21:57.813;Jeffry Lantang;2018-05-30 17:22:41.613;Y
14658;56701;70460009903;64134;7033;10000000.000000;Jeffry Lantang;2018-05-30 17:27:49.960;Jeffry Lantang;2018-05-31 08:54:15.993;N
14659;56701;70460009903;64135;7033;35000000.000000;Jeffry Lantang;2018-05-30 17:27:49.960;Jeffry Lantang;2018-05-31 08:54:15.993;N
14660;56701;70460009903;64136;7033;10000000.000000;Jeffry Lantang;2018-05-30 17:27:49.960;Jeffry Lantang;2018-05-31 08:54:15.993;N
14661;56701;70460009903;64137;7033;20000000.000000;Jeffry Lantang;2018-05-30 17:27:49.960;Jeffry Lantang;2018-05-31 08:54:15.993;N
14662;56701;70460009903;64140;7033;5000000.000000;Jeffry Lantang;2018-05-30 17:27:49.960;Jeffry Lantang;2018-05-31 08:54:15.993;N
14663;56701;70460009903;64142;7033;5000000.000000;Jeffry Lantang;2018-05-30 17:27:49.960;Jeffry Lantang;2018-05-31 08:54:15.993;N
14664;56701;70460009903;64144;7033;15000000.000000;Jeffry Lantang;2018-05-30 17:27:49.960;Jeffry Lantang;2018-05-31 08:54:15.993;N
14665;56702;70320009977;10013;7032;1300000.000000;Erni Ending;2018-05-31 08:44:44.490;NULL;NULL;Y
14673;56704;70420009933;41121;7042;3283200.000000;Erni Ending;2018-05-31 11:19:00.463;NULL;NULL;Y
14674;56704;70420009933;41122;7042;960000.000000;Erni Ending;2018-05-31 11:19:00.463;NULL;NULL;Y
14675;56705;70420009872;41137;7042;3120000.000000;Erni Ending;2018-05-31 11:47:58.430;NULL;NULL;Y
14676;56705;70420009872;42106;7042;576000.000000;Erni Ending;2018-05-31 11:47:58.430;NULL;NULL;Y
14677;56706;70420009932;30207;7042;840000.000000;Erni Ending;2018-05-31 11:51:08.507;NULL;NULL;Y
14678;56706;70420009932;30046;7042;720000.000000;Erni Ending;2018-05-31 11:51:08.507;NULL;NULL;Y
14679;56707;70640009956;90138;7064;9712500.000000;Erni Ending;2018-06-04 08:57:26.367;NULL;NULL;Y
14680;56708;70460009975;61724;7044;700000.000000;Erni Ending;2018-06-04 14:01:07.180;NULL;NULL;Y
14681;56708;70460009975;60529;7044;120000.000000;Erni Ending;2018-06-04 14:01:07.180;NULL;NULL;Y
14682;56709;70320009979;93165;7032;750000.000000;Erni Ending;2018-06-05 08:42:59.423;NULL;NULL;Y
14683;56710;70420009971;51458;7042;775000.000000;Erni Ending;2018-06-05 08:45:22.310;NULL;NULL;Y
14684;56711;70440009980;10015;7044;253000.000000;Erni Ending;2018-06-05 08:55:09.847;NULL;NULL;Y
14685;56711;70440009980;10014;7044;159500.000000;Erni Ending;2018-06-05 08:55:09.847;NULL;NULL;Y
14686;56711;70440009980;10067;7044;2368000.000000;Erni Ending;2018-06-05 08:55:09.847;NULL;NULL;Y
14687;56711;70440009980;10066;7044;47200.000000;Erni Ending;2018-06-05 08:55:09.847;NULL;NULL;Y
14688;56711;70440009980;10068;7044;72000.000000;Erni Ending;2018-06-05 08:55:09.847;NULL;NULL;Y
