id;prsnumber;productcode;supplier_code;unit_price;top;top_desc;tod;wp;is_selected;created_by;created_date;updated_by;updated_date;is_active
31228;70440018853;10066;943;18500.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 10:53:35.477";"Erni Ending";"2025-02-03 11:05:49.733";Y
31229;70440018853;10026;943;NULL;NULL;NULL;NULL;NULL;NULL;"Erni Ending";"2025-02-03 10:53:47.693";NULL;NULL;Y
31230;70440018853;10019;943;25000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 10:54:06.190";"Erni Ending";"2025-02-03 11:05:49.733";Y
31231;70440018853;10037;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 10:54:33.787";"Erni Ending";"2025-02-03 11:05:49.733";Y
31232;70440018853;10021;943;30000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 10:54:48.900";"Erni Ending";"2025-02-03 11:05:49.733";Y
31233;70440018853;10022;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 10:58:48.283";"Erni Ending";"2025-02-03 11:05:49.733";Y
31234;70440018853;10018;943;56000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 10:59:05.457";"Erni Ending";"2025-02-03 11:05:49.733";Y
31235;70440018853;10016;943;40000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 11:00:17.660";"Erni Ending";"2025-02-03 11:05:49.733";Y
31236;70440018853;10015;943;36000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 11:00:29.743";"Erni Ending";"2025-02-03 11:05:49.733";Y
31237;70440018853;10027;943;30000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 11:00:41.927";"Erni Ending";"2025-02-03 11:05:49.733";Y
31238;70440018853;10020;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 11:00:53.897";"Erni Ending";"2025-02-03 11:05:49.733";Y
31239;70440018853;10014;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 11:01:05.190";"Erni Ending";"2025-02-03 11:05:49.733";Y
31240;70460018584;67967;941;39800000.000000;Cash;"CASH BEFORE DELIVERY";;1900-01-01;Y;"Jeffry Lantang";"2025-02-03 11:05:57.540";"Jeffry Lantang";"2025-02-03 11:08:34.090";Y
31241;70460018705;65410;941;8600000.000000;Cash;"CASH BEFORE DELIVERY";;1900-01-01;Y;"Jeffry Lantang";"2025-02-03 11:17:09.260";"Jeffry Lantang";"2025-02-03 11:19:11.050";Y
31242;70460018712;68849;642;175000.000000;Cash;"CASH  / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-03 11:36:03.177";"Jeffry Lantang";"2025-02-03 11:36:37.940";Y
31243;70460018858;60120;351;168000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-03 11:43:39.677";"Jeffry Lantang";"2025-02-03 11:44:15.550";Y
31244;70460018776;62586;173;175000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-03 12:02:31.910";"Jeffry Lantang";"2025-02-03 12:03:09.443";Y
31245;70460018806;04996;370;7142857.143000;Credit;"2 MINGGU SETELAH PEKERJAAN SELESAI";;1900-01-01;Y;"Erni Ending";"2025-02-03 14:55:14.287";"Erni Ending";"2025-02-03 14:56:12.053";Y
31246;70460018728;FA0015;486;168513514.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-03 15:18:02.707";"Jeffry Lantang";"2025-02-03 15:21:38.923";Y
31247;70460018728;52525;486;168513514.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-03 15:18:30.037";"Jeffry Lantang";"2025-02-03 15:21:23.413";Y
31248;70560018868;90941;335;2675000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-03 17:06:35.717";"Erni Ending";"2025-02-03 17:07:06.457";Y
31249;70460018857;50125;360;123000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-04 11:07:08.147";"Erni Ending";"2025-02-04 11:08:52.183";Y
31250;70460018719;64918;1022;NULL;NULL;NULL;NULL;NULL;NULL;"Erni Ending";"2025-02-04 11:15:10.350";NULL;NULL;Y
31251;70460018633;55240;1022;157000.000000;Credit;"1 MONTH AFTER RECEIVEDTHE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-04 11:15:31.490";"Erni Ending";"2025-02-05 14:13:23.597";Y
31252;70440018870;70015;456;7510650.000000;Credit;"30 DAYS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-04 14:19:22.043";"Erni Ending";"2025-02-04 14:20:04.873";Y
31253;70560018868;90598;335;150000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-04 16:18:15.557";"Erni Ending";"2025-02-04 16:19:33.920";Y
31254;70560018868;90372;335;775000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-04 16:18:27.460";"Erni Ending";"2025-02-04 16:19:33.920";Y
31255;70560018868;90766;335;2350000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-04 16:18:39.653";"Erni Ending";"2025-02-04 16:19:33.920";Y
31256;70460018856;65955;524;2400000.000000;Credit;"14 HARI SETELAH BARANG DITERIMA DI PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-04 16:27:35.757";"Jeffry Lantang";"2025-02-04 16:28:41.400";Y
31257;70460018855;80001;516;14800.000000;Credit;"7 HARI SETELAH PENGIRIMAN";;1900-01-01;Y;"Jeffry Lantang";"2025-02-04 16:36:29.960";"Jeffry Lantang";"2025-02-05 09:24:39.720";Y
31258;70320018802;90886;1023;33800.000000;Credit;"1 WEEK AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-05 09:45:41.540";"Erni Ending";"2025-02-05 09:47:11.553";Y
31259;70420018835;51800;1023;27000.000000;Credit;"1 WEEK AFTER RECEIVED THE GOOD";;1900-01-01;Y;"Erni Ending";"2025-02-05 09:45:55.250";"Erni Ending";"2025-02-05 09:47:11.553";Y
31260;70420018865;93257;1023;19000.000000;Credit;"1 WEEK AFTER RECEIVED THE GOOD";;1900-01-01;Y;"Erni Ending";"2025-02-05 09:46:09.743";"Erni Ending";"2025-02-05 09:47:11.553";Y
31261;70440018871;90154;643;33000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:16:19.153";"Erni Ending";"2025-02-05 11:47:18.513";Y
31262;70480018872;56520;643;30000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:17:03.943";"Erni Ending";"2025-02-05 11:47:18.513";Y
31263;70480018872;91074;643;25000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:17:23.427";"Erni Ending";"2025-02-05 11:47:18.513";Y
31264;70480018872;90154;643;33000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:17:36.880";"Erni Ending";"2025-02-05 11:47:18.513";Y
31265;70480018872;92242;643;62000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:17:51.017";"Erni Ending";"2025-02-05 11:47:18.513";Y
31266;70480018872;50627;643;6000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:18:28.550";"Erni Ending";"2025-02-05 11:47:18.513";Y
31267;70480018872;95122;643;5500.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:18:43.673";"Erni Ending";"2025-02-05 11:47:18.513";Y
31268;70480018872;50626;643;4000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:18:57.393";"Erni Ending";"2025-02-05 11:47:18.513";Y
31269;70480018872;61493;643;184000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:19:12.160";"Erni Ending";"2025-02-05 11:47:18.513";Y
31270;70480018869;90186;643;15000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:19:35.177";"Erni Ending";"2025-02-05 11:47:18.513";Y
31271;70480018869;91364;643;4400.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:19:48.603";"Erni Ending";"2025-02-05 11:47:18.513";Y
31272;70480018869;50928;643;5000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:20:01.897";"Erni Ending";"2025-02-05 11:47:18.513";Y
31273;70480018869;92240;643;22000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:20:32.927";"Erni Ending";"2025-02-05 11:47:18.513";Y
31274;70480018869;95895;643;39000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:20:49.287";"Erni Ending";"2025-02-05 11:47:18.513";Y
31275;70480018869;92235;643;14500.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:21:02.767";"Erni Ending";"2025-02-05 11:47:18.513";Y
31276;70480018869;92238;643;375.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:21:16.523";"Erni Ending";"2025-02-05 11:47:18.513";Y
31277;70480018869;92236;643;16000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-05 11:23:05.413";"Erni Ending";"2025-02-05 11:47:18.513";Y
31278;70420018878;51584;334;85000.000000;Cash;"CASH ON DELIVER";;1900-01-01;Y;"Erni Ending";"2025-02-05 13:14:03.643";"Erni Ending";"2025-02-05 13:14:28.973";Y
31279;70460018861;62853;355;105000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-05 13:17:48.940";"Jeffry Lantang";"2025-02-05 13:18:47.423";Y
31280;70420018866;50688;381;40000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-05 13:43:54.537";"Erni Ending";"2025-02-05 14:05:55.303";Y
31281;70420018866;50011;1022;18000.000000;Credit;"1 MONTH AFTER RECEIVEDTHE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-05 13:44:52.370";"Erni Ending";"2025-02-05 14:13:23.597";Y
31282;70460018883;64876;1022;47500.000000;Credit;"1 MONTH AFTER RECEIVEDTHE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-05 14:11:54.927";"Erni Ending";"2025-02-05 14:13:23.597";Y
31283;70460018824;60633;233;25000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-05 16:11:05.177";"Jeffry Lantang";"2025-02-05 16:13:40.520";Y
31284;70460018863;64879;233;5000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-05 16:11:39.537";"Jeffry Lantang";"2025-02-05 16:13:40.520";Y
31285;70440018886;10037;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 09:12:32.353";"Erni Ending";"2025-02-06 09:15:34.850";Y
31286;70440018886;10024;943;30000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 09:12:44.350";"Erni Ending";"2025-02-06 09:15:34.850";Y
31287;70440018886;10066;943;18500.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 09:12:56.550";"Erni Ending";"2025-02-06 09:15:34.850";Y
31288;70440018886;10014;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 09:13:16.537";"Erni Ending";"2025-02-06 09:15:34.850";Y
31289;70440018886;10016;943;40000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 09:13:28.710";"Erni Ending";"2025-02-06 09:15:34.850";Y
31290;70440018886;10018;943;58000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 09:13:40.503";"Erni Ending";"2025-02-06 09:15:34.850";Y
31291;70440018886;10015;943;36000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 09:13:55.577";"Erni Ending";"2025-02-06 09:15:34.850";Y
31292;70460018877;60199;155;1280000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 09:35:28.360";"Jeffry Lantang";"2025-02-06 09:36:44.850";Y
31293;70460018877;60198;155;2200000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 09:35:42.047";"Jeffry Lantang";"2025-02-06 09:36:44.850";Y
31294;70460018678;00419;173;2850000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 09:53:08.897";"Jeffry Lantang";"2025-02-06 09:54:30.443";Y
31295;70420018867;64668;257;3475000.000000;Credit;"1 WEEK AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 10:03:05.110";"Jeffry Lantang";"2025-02-06 10:03:42.497";Y
31296;70460018862;64619;477;435900.000000;Cash;"CASH / CAAD";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:23:10.703";"Jeffry Lantang";"2025-02-06 11:30:55.200";Y
31297;70460018862;56966;164;140000.000000;Cash;"CASH / CAAD";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:26:25.437";"Jeffry Lantang";"2025-02-06 11:26:56.427";Y
31298;70460018882;54096;233;280000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 11:33:38.530";"Erni Ending";"2025-02-06 11:37:35.650";Y
31299;70460018882;56389;233;200000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 11:34:10.020";"Erni Ending";"2025-02-06 11:37:35.650";Y
31300;70460018882;50993;233;280000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 11:34:22.383";"Erni Ending";"2025-02-06 11:37:35.650";Y
31301;70460018882;59636;233;280000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 11:34:34.380";"Erni Ending";"2025-02-06 11:37:35.650";Y
31302;70460018862;65345;351;275000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:35:00.887";"Jeffry Lantang";"2025-02-06 11:36:12.330";Y
31303;70460018882;54095;233;280000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 11:35:16.210";"Erni Ending";"2025-02-06 11:37:35.650";Y
31304;70460018882;50991;233;325000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 11:35:29.310";"Erni Ending";"2025-02-06 11:37:35.650";Y
31305;70460018882;52675;233;18000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-06 11:35:41.600";"Erni Ending";"2025-02-06 11:37:35.650";Y
31306;70460018862;60122;351;275000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:37:14.987";"Jeffry Lantang";"2025-02-06 11:39:30.100";Y
31307;70460018862;61669;351;53000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:37:33.710";"Jeffry Lantang";"2025-02-06 11:39:30.100";Y
31308;70460018862;52335;351;245000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:38:00.583";"Jeffry Lantang";"2025-02-06 11:39:30.100";Y
31309;70460018862;61651;351;80000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:38:17.443";"Jeffry Lantang";"2025-02-06 11:39:30.100";Y
31310;70320018875;56966;477;116900.000000;Cash;CAAD;;1900-01-01;Y;"Erni Ending";"2025-02-06 11:43:13.787";"Erni Ending";"2025-02-06 11:43:36.590";Y
31311;70460018887;56533;471;19850.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:47:45.690";"Jeffry Lantang";"2025-02-06 11:49:57.037";Y
31312;70460018765;69220;155;4530000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 11:58:07.140";"Jeffry Lantang";"2025-02-06 11:58:41.113";Y
31313;70460018859;67175;723;750000.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 15:01:40.657";"Jeffry Lantang";"2025-02-06 15:02:17.290";Y
31314;70460018884;60370;173;750000.000000;Credit;"1 MONTH AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 15:10:37.240";"Jeffry Lantang";"2025-02-06 15:11:10.397";Y
31315;70460018884;55871;471;60000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 15:15:48.067";"Jeffry Lantang";"2025-02-06 15:18:22.810";Y
31316;70460018884;62744;471;335000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 15:16:00.630";"Jeffry Lantang";"2025-02-06 15:18:22.810";Y
31317;70460018884;60187;471;15000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 15:16:19.930";"Jeffry Lantang";"2025-02-06 15:18:22.810";Y
31318;70460018884;54878;471;40000.000000;Credit;"2 WEEKS AFTER THE GOODS RECEIVED BY PT SPFI";;1900-01-01;Y;"Jeffry Lantang";"2025-02-06 15:16:34.507";"Jeffry Lantang";"2025-02-06 15:18:22.810";Y
31319;70460018831;67733;1002;3911806.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-07 13:33:21.050";"Jeffry Lantang";"2025-02-07 13:34:45.650";Y
31320;70460018831;66336;1002;2225064.000000;Cash;"CASH / TRANSFER";;1900-01-01;Y;"Jeffry Lantang";"2025-02-07 13:33:37.793";"Jeffry Lantang";"2025-02-07 13:34:45.650";Y
31321;70460018784;04755;173;12244897.960000;Credit;"1 BULAN SETEALH PEKERJAAN SELESAI";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:00:01.603";"Erni Ending";"2025-02-10 10:01:34.680";Y
31322;70460018881;64619;477;435000.000000;Cash;"CASH / CAAD";;1900-01-01;Y;"Jeffry Lantang";"2025-02-10 10:26:20.990";"Jeffry Lantang";"2025-02-10 10:29:33.227";Y
31323;70440018885;10014;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:27:13.587";"Erni Ending";"2025-02-10 10:39:10.820";Y
31324;70440018885;10021;943;30000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:27:27.477";"Erni Ending";"2025-02-10 10:39:10.820";Y
31325;70440018885;10037;943;52000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:27:44.020";"Erni Ending";"2025-02-10 10:39:10.820";Y
31326;70440018885;10026;943;NULL;NULL;NULL;NULL;NULL;NULL;"Erni Ending";"2025-02-10 10:27:56.910";NULL;NULL;Y
31327;70440018885;10019;943;25000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:28:09.243";"Erni Ending";"2025-02-10 10:39:10.820";Y
31328;70440018885;10066;943;18500.000000;Cash;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:30:02.543";"Erni Ending";"2025-02-10 10:39:10.820";Y
31329;70440018885;10022;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:30:18.877";"Erni Ending";"2025-02-10 10:39:10.820";Y
31330;70440018885;10018;943;56000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:31:05.397";"Erni Ending";"2025-02-10 10:39:10.820";Y
31331;70440018885;10020;943;45000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:31:20.213";"Erni Ending";"2025-02-10 10:39:10.820";Y
31332;70440018885;10016;943;40000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:31:33.627";"Erni Ending";"2025-02-10 10:39:10.820";Y
31333;70440018885;10015;943;36000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:31:54.817";"Erni Ending";"2025-02-10 10:39:10.820";Y
31334;70440018885;10027;943;30000.000000;Credit;"2 WEEKS AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-10 10:32:07.787";"Erni Ending";"2025-02-10 10:39:10.820";Y
31335;70420018866;54012;451;10500.000000;Cash;CAAD;;1900-01-01;Y;"Erni Ending";"2025-02-10 15:14:27.900";"Erni Ending";"2025-02-10 15:18:18.537";Y
31336;70460018899;00231;870;400000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-10 15:19:19.410";"Erni Ending";"2025-02-10 15:19:42.393";Y
31337;70420018866;50090;451;18900.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-11 11:38:10.480";"Erni Ending";"2025-02-11 11:38:38.233";Y
31338;70320018875;52397;1031;130000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-11 11:43:12.880";"Erni Ending";"2025-02-11 11:43:48.287";Y
31339;70420018873;10105;930;16166.166100;Cash;"CASH ON DELIVERY";;1900-01-01;Y;"Erni Ending";"2025-02-11 14:40:11.280";"Erni Ending";"2025-02-12 10:09:12.870";Y
31340;70420018873;10105;1044;18333.330000;Cash;"CASH BEFORE DELIVERY";;1900-01-01;Y;"Erni Ending";"2025-02-11 14:40:34.573";"Erni Ending";"2025-02-11 14:51:55.630";Y
31341;70420018873;10105;1041;.000000;Cash;"CASH ON DELIVERY";;1900-01-01;Y;"Erni Ending";"2025-02-11 14:40:53.793";"Erni Ending";"2025-02-11 14:51:29.973";Y
31342;70320018903;51789;1005;19000.000000;Cash;CASH;;1900-01-01;Y;"Jeffry Lantang";"2025-02-11 16:52:35.970";"Jeffry Lantang";"2025-02-11 16:53:03.507";Y
31343;70460018904;50996;233;20000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-12 13:53:02.103";"Erni Ending";"2025-02-12 13:57:20.413";Y
31344;70460018904;59636;233;280000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-12 13:53:21.163";"Erni Ending";"2025-02-12 13:57:20.413";Y
31345;70460018904;56501;233;280000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-12 13:53:57.983";"Erni Ending";"2025-02-12 13:57:20.413";Y
31346;70460018904;52675;233;18000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-12 13:54:11.677";"Erni Ending";"2025-02-12 13:57:20.413";Y
31347;70460018904;56389;233;200000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-12 13:54:24.677";"Erni Ending";"2025-02-12 13:57:20.413";Y
31348;70460018904;56500;233;280000.000000;Credit;"1 MONTH AFTER RECEIVED THE GOODS";;1900-01-01;Y;"Erni Ending";"2025-02-12 13:54:36.853";"Erni Ending";"2025-02-12 13:57:20.413";Y
31349;70320018909;90189;841;36000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:18:39.943";"Erni Ending";"2025-02-12 14:22:44.223";Y
31350;70320018909;91365;841;120000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:18:53.850";"Erni Ending";"2025-02-12 14:22:44.223";Y
31351;70320018909;90568;841;30000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:19:09.210";"Erni Ending";"2025-02-12 14:22:44.223";Y
31352;70320018909;91314;841;25000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:19:25.710";"Erni Ending";"2025-02-12 14:22:44.223";Y
31353;70320018909;91356;841;170000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:19:38.960";"Erni Ending";"2025-02-12 14:22:44.223";Y
31354;70320018909;91303;841;18000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:20:03.380";"Erni Ending";"2025-02-12 14:22:44.223";Y
31355;70320018909;91355;841;20000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:20:19.473";"Erni Ending";"2025-02-12 14:22:44.223";Y
31356;70320018910;91317;841;25000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:24:51.240";"Erni Ending";"2025-02-12 14:28:05.897";Y
31357;70320018910;91358;841;145000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:25:04.413";"Erni Ending";"2025-02-12 14:38:52.167";Y
31358;70320018910;91359;841;90000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:25:20.410";"Erni Ending";"2025-02-12 14:38:52.167";Y
31359;70320018910;91304;841;20000.000000;Cash;"PO CASH";;1900-01-01;Y;"Erni Ending";"2025-02-12 14:25:32.820";"Erni Ending";"2025-02-12 14:28:05.897";Y
