id;ts_code;product_code;qty;created_by;created_date;updated_by;updated_date;is_active
67431;604453;60593;1.000;Uwen;"2022-12-19 11:19:28.757";NULL;NULL;Y
67432;100394;90069;1.000;Uwen;"2022-12-19 11:21:43.960";NULL;NULL;Y
67433;100394;90063;1.000;Uwen;"2022-12-19 11:21:43.960";NULL;NULL;Y
67434;100394;90257;1.000;Uwen;"2022-12-19 11:21:43.960";NULL;NULL;Y
67435;100394;90580;5.000;Uwen;"2022-12-19 11:21:43.960";NULL;NULL;Y
67436;604454;62744;2.000;Uwen;"2022-12-19 13:21:17.743";NULL;NULL;Y
67437;604454;63512;4.000;Uwen;"2022-12-19 13:21:17.743";NULL;NULL;Y
67438;515463;54021;26.000;Uwen;"2022-12-19 13:24:23.727";NULL;NULL;Y
67439;515463;54020;28.000;Uwen;"2022-12-19 13:24:23.727";NULL;NULL;Y
67440;604455;60086;12.000;Uwen;"2022-12-19 13:26:05.250";NULL;NULL;Y
67441;514564;50991;1.000;Uwen;"2022-12-19 13:51:33.197";NULL;NULL;Y
67442;514564;52675;1.000;Uwen;"2022-12-19 13:51:33.197";NULL;NULL;Y
67443;604456;69740;15.000;Uwen;"2022-12-19 13:53:47.187";NULL;NULL;Y
67444;604456;69741;6.000;Uwen;"2022-12-19 13:53:47.187";NULL;NULL;Y
67445;604456;67609;6.000;Uwen;"2022-12-19 13:53:47.187";NULL;NULL;Y
67446;514565;54311;4.000;Uwen;"2022-12-19 14:11:03.383";NULL;NULL;Y
67447;514565;54458;1.000;Uwen;"2022-12-19 14:11:03.383";NULL;NULL;Y
67448;514565;52174;7.000;Uwen;"2022-12-19 14:11:03.383";NULL;NULL;Y
67449;100395;90812;6.000;Uwen;"2022-12-19 14:28:12.193";NULL;NULL;Y
67450;100395;90299;1.000;Uwen;"2022-12-19 14:28:12.193";NULL;NULL;Y
67451;100395;90616;3.000;Uwen;"2022-12-19 14:28:12.193";NULL;NULL;Y
67452;100395;90169;3.000;Uwen;"2022-12-19 14:28:12.193";NULL;NULL;Y
67453;100395;90170;10.000;Uwen;"2022-12-19 14:28:12.193";NULL;NULL;Y
67454;10396;95071;5.000;Uwen;"2022-12-19 14:30:15.417";Uwen;"2022-12-19 14:30:45.050";N
67455;10396;90079;1.000;Uwen;"2022-12-19 14:30:15.417";Uwen;"2022-12-19 14:30:45.050";N
67456;10396;90256;1.000;Uwen;"2022-12-19 14:30:15.417";Uwen;"2022-12-19 14:30:45.050";N
67457;10396;99978;2.000;Uwen;"2022-12-19 14:30:15.417";Uwen;"2022-12-19 14:30:45.050";N
67458;10396;99979;1.000;Uwen;"2022-12-19 14:30:15.417";Uwen;"2022-12-19 14:30:45.050";N
67459;100396;95071;5.000;Uwen;"2022-12-19 14:31:21.227";NULL;NULL;Y
67460;100396;90079;1.000;Uwen;"2022-12-19 14:31:21.227";NULL;NULL;Y
67461;100396;90256;1.000;Uwen;"2022-12-19 14:31:21.227";NULL;NULL;Y
67462;100396;99978;2.000;Uwen;"2022-12-19 14:31:21.227";NULL;NULL;Y
67463;100397;99979;1.000;Uwen;"2022-12-19 14:32:30.743";NULL;NULL;Y
67464;100397;92007;1.000;Uwen;"2022-12-19 14:32:30.743";NULL;NULL;Y
67465;100397;90257;4.000;Uwen;"2022-12-19 14:32:30.743";NULL;NULL;Y
67466;100397;90063;1.000;Uwen;"2022-12-19 14:32:30.743";NULL;NULL;Y
67467;514566;52252;1.000;Uwen;"2022-12-19 14:35:31.747";NULL;NULL;Y
67468;514567;51800;1.000;Uwen;"2022-12-19 15:14:03.660";NULL;NULL;Y
67469;514568;51800;1.000;Uwen;"2022-12-19 15:15:05.020";NULL;NULL;Y
67470;514568;54012;1.000;Uwen;"2022-12-19 15:15:05.020";NULL;NULL;Y
67471;514569;54012;1.000;Uwen;"2022-12-19 15:16:12.157";NULL;NULL;Y
67472;514570;51800;1.000;Uwen;"2022-12-19 15:17:18.693";NULL;NULL;Y
67473;514570;50620;2.000;Uwen;"2022-12-19 15:17:18.693";NULL;NULL;Y
67474;514571;51800;2.000;Uwen;"2022-12-19 15:19:03.990";NULL;NULL;Y
67475;514571;54012;2.000;Uwen;"2022-12-19 15:19:03.990";NULL;NULL;Y
67476;514572;59778;2.000;Uwen;"2022-12-19 16:08:30.560";NULL;NULL;Y
67477;514572;52280;5.000;Uwen;"2022-12-19 16:08:30.560";NULL;NULL;Y
67478;514572;52281;2.000;Uwen;"2022-12-19 16:08:30.560";NULL;NULL;Y
67479;017395;10007;1012.000;Wiske;"2022-12-19 16:57:04.843";NULL;NULL;Y
67480;017395;10120;1500.000;Wiske;"2022-12-19 16:57:04.843";NULL;NULL;Y
67481;025946;21300;39600.000;Wiske;"2022-12-19 16:59:18.777";NULL;NULL;Y
67482;025788;20110;26460.000;Wiske;"2022-12-19 17:01:09.447";NULL;NULL;Y
67483;041965;50078;8.700;Uwen;"2022-12-20 11:18:39.593";NULL;NULL;Y
67484;041966;80001;40.000;Uwen;"2022-12-20 11:34:13.717";NULL;NULL;Y
67485;041967;80001;40.000;Uwen;"2022-12-20 11:35:23.270";NULL;NULL;Y
67486;041968;50078;9.900;Uwen;"2022-12-20 11:36:46.810";NULL;NULL;Y
67487;041970;80001;40.000;Uwen;"2022-12-20 11:37:47.170";NULL;NULL;Y
67488;041969;50078;9.300;Uwen;"2022-12-20 11:38:53.447";NULL;NULL;Y
67489;041971;80001;40.000;Uwen;"2022-12-20 11:42:41.117";NULL;NULL;Y
67490;041972;50078;8.100;Uwen;"2022-12-20 11:43:41.770";NULL;NULL;Y
67491;041973;50078;8.200;Uwen;"2022-12-20 11:44:53.620";NULL;NULL;Y
67492;041974;80001;40.000;Uwen;"2022-12-20 11:45:51.023";NULL;NULL;Y
67493;041975;80001;40.000;Uwen;"2022-12-20 11:47:19.243";NULL;NULL;Y
67494;041976;50078;8.900;Uwen;"2022-12-20 11:48:19.453";NULL;NULL;Y
67495;041977;50078;9.900;Uwen;"2022-12-20 11:49:37.130";NULL;NULL;Y
67496;041978;80001;40.000;Uwen;"2022-12-20 11:50:53.990";NULL;NULL;Y
67497;041979;50078;9.100;Uwen;"2022-12-20 11:52:58.860";NULL;NULL;Y
67498;041980;80001;80.000;Uwen;"2022-12-20 11:53:53.093";NULL;NULL;Y
67499;100398;90114;1.000;Uwen;"2022-12-20 13:19:37.160";NULL;NULL;Y
67500;100398;90650;1.000;Uwen;"2022-12-20 13:19:37.160";NULL;NULL;Y
67501;514573;50217;1.000;Uwen;"2022-12-20 14:33:35.827";NULL;NULL;Y
67502;514574;51585;2.000;Uwen;"2022-12-20 14:35:19.257";NULL;NULL;Y
67503;514575;51800;2.000;Uwen;"2022-12-20 14:36:32.960";NULL;NULL;Y
67504;514575;54012;2.000;Uwen;"2022-12-20 14:36:32.960";NULL;NULL;Y
67505;514576;54012;1.000;Uwen;"2022-12-20 14:37:57.570";NULL;NULL;Y
67506;100399;90517;1.000;Uwen;"2022-12-20 14:38:58.523";NULL;NULL;Y
67507;100400;92007;3.000;Uwen;"2022-12-20 15:00:09.163";NULL;NULL;Y
67508;100401;92218;1.000;Uwen;"2022-12-20 15:09:23.303";NULL;NULL;Y
67509;100401;90357;1.000;Uwen;"2022-12-20 15:09:23.303";NULL;NULL;Y
67510;025947;21300;39600.000;Wiske;"2022-12-20 16:49:45.210";NULL;NULL;Y
67511;025789;20110;26460.000;Wiske;"2022-12-20 16:50:45.840";NULL;NULL;Y
67512;017396;10007;737.000;Wiske;"2022-12-20 16:57:19.027";Wiske;"2022-12-28 11:14:56.917";Y
67513;017396;10120;10.000;Wiske;"2022-12-20 16:57:19.027";Wiske;"2022-12-28 11:29:08.617";Y
67514;100404;90650;1.000;Uwen;"2022-12-21 10:19:40.113";NULL;NULL;Y
67515;100404;90082;1.000;Uwen;"2022-12-21 10:19:40.113";NULL;NULL;Y
67516;100404;90596;1.000;Uwen;"2022-12-21 10:19:40.113";NULL;NULL;Y
67517;100405;90063;1.000;Uwen;"2022-12-21 10:20:53.397";NULL;NULL;Y
67518;100405;90514;2.000;Uwen;"2022-12-21 10:20:53.397";NULL;NULL;Y
67519;100405;94102;1.000;Uwen;"2022-12-21 10:20:53.397";NULL;NULL;Y
67520;514579;55401;75.000;Uwen;"2022-12-21 10:32:29.380";NULL;NULL;Y
67521;514579;51230;1.000;Uwen;"2022-12-21 10:32:29.380";NULL;NULL;Y
67522;514580;50095;6.000;Uwen;"2022-12-21 10:34:13.407";NULL;NULL;Y
67523;604458;65911;10.000;Uwen;"2022-12-21 10:51:27.607";NULL;NULL;Y
67524;604458;66058;4.000;Uwen;"2022-12-21 10:51:27.607";NULL;NULL;Y
67525;514581;59636;1.000;Uwen;"2022-12-21 10:52:58.207";NULL;NULL;Y
67526;514581;56389;1.000;Uwen;"2022-12-21 10:52:58.207";NULL;NULL;Y
67527;514581;52675;2.000;Uwen;"2022-12-21 10:52:58.207";NULL;NULL;Y
67528;604459;60187;6.000;Uwen;"2022-12-21 10:58:30.777";NULL;NULL;Y
67529;604459;66058;1.000;Uwen;"2022-12-21 10:58:30.777";NULL;NULL;Y
67530;100406;90126;1.000;Uwen;"2022-12-21 11:14:12.347";NULL;NULL;Y
67531;100403;90126;2.000;Uwen;"2022-12-21 13:28:38.257";NULL;NULL;Y
67532;514582;51800;1.000;Uwen;"2022-12-21 13:31:50.990";NULL;NULL;Y
67533;514582;50291;2.000;Uwen;"2022-12-21 13:31:50.990";NULL;NULL;Y
67534;514583;51800;2.000;Uwen;"2022-12-21 13:32:57.970";NULL;NULL;Y
67535;514583;54012;2.000;Uwen;"2022-12-21 13:32:57.970";NULL;NULL;Y
67536;514584;51789;510.000;Uwen;"2022-12-21 13:35:18.150";NULL;NULL;Y
67537;514585;54012;1.000;Uwen;"2022-12-21 13:37:11.337";NULL;NULL;Y
67538;514586;51800;4.000;Uwen;"2022-12-21 13:38:08.353";NULL;NULL;Y
67539;514586;54012;1.000;Uwen;"2022-12-21 13:38:08.353";NULL;NULL;Y
67540;514587;56500;2.000;Uwen;"2022-12-21 13:39:32.333";NULL;NULL;Y
67541;514587;52675;2.000;Uwen;"2022-12-21 13:39:32.333";NULL;NULL;Y
67542;514587;56389;1.000;Uwen;"2022-12-21 13:39:32.333";NULL;NULL;Y
67543;604457;60126;20.000;Uwen;"2022-12-21 14:45:03.057";NULL;NULL;Y
67544;100402;92007;2.000;Uwen;"2022-12-21 14:47:00.977";NULL;NULL;Y
67545;514578;50943;1.000;Uwen;"2022-12-21 14:48:48.543";NULL;NULL;Y
67546;514578;52353;1.000;Uwen;"2022-12-21 14:48:48.543";NULL;NULL;Y
67547;009755;30061;525.000;Wiske;"2022-12-21 15:57:38.843";NULL;NULL;Y
67548;009741;30027;3000.000;Wiske;"2022-12-21 16:02:30.223";NULL;NULL;Y
67549;025790;20110;26460.000;Wiske;"2022-12-21 16:07:48.630";NULL;NULL;Y
67550;025978;20070;13230.000;Wiske;"2022-12-21 16:08:39.303";NULL;NULL;Y
67551;017551;10004;75.000;Wiske;"2022-12-21 16:29:06.867";NULL;NULL;Y
67552;017551;10077;50.000;Wiske;"2022-12-21 16:29:06.867";NULL;NULL;Y
67553;017552;10004;50.000;Wiske;"2022-12-21 16:34:39.990";NULL;NULL;Y
67554;017552;10077;25.000;Wiske;"2022-12-21 16:34:39.990";NULL;NULL;Y
67555;017552;10009;20.000;Wiske;"2022-12-21 16:34:39.990";NULL;NULL;Y
67556;017553;10009;20.000;Wiske;"2022-12-21 16:37:07.240";NULL;NULL;Y
67557;017397;10007;1196.000;Wiske;"2022-12-21 16:40:48.770";"Daniel Watuna";"2023-01-24 15:27:32.327";N
67558;017397;10120;750.000;Wiske;"2022-12-21 16:40:48.770";"Daniel Watuna";"2023-01-24 15:27:32.327";N
67559;043766;40580;65000.000;Wiske;"2022-12-21 16:43:34.600";NULL;NULL;Y
67560;043767;43120;4560.000;Wiske;"2022-12-21 17:19:55.680";NULL;NULL;Y
67561;009742;30001;1610.000;Wiske;"2022-12-21 17:21:35.333";NULL;NULL;Y
67562;009742;31522;2300.000;Wiske;"2022-12-21 17:21:35.333";NULL;NULL;Y
67563;604461;68563;7.000;Uwen;"2022-12-22 08:51:57.523";NULL;NULL;Y
67564;100407;70201;17.000;Uwen;"2022-12-22 08:56:40.910";NULL;NULL;Y
67565;100407;70200;12.000;Uwen;"2022-12-22 08:56:40.910";NULL;NULL;Y
67566;100407;67999;6.000;Uwen;"2022-12-22 08:56:40.910";NULL;NULL;Y
67567;100407;70202;2.000;Uwen;"2022-12-22 08:56:40.910";NULL;NULL;Y
67568;604460;63286;2.000;Uwen;"2022-12-22 08:58:59.617";NULL;NULL;Y
67569;604460;65010;2.000;Uwen;"2022-12-22 08:58:59.617";NULL;NULL;Y
67570;514577;52526;200.000;Uwen;"2022-12-22 09:11:09.117";NULL;NULL;Y
67571;514577;50881;8.000;Uwen;"2022-12-22 09:11:09.117";NULL;NULL;Y
67572;604462;69092;200.000;Uwen;"2022-12-22 09:12:24.553";NULL;NULL;Y
67573;100408;94531;1.000;Uwen;"2022-12-22 09:25:59.133";NULL;NULL;Y
67574;100409;90069;1.000;Uwen;"2022-12-22 10:26:23.180";NULL;NULL;Y
67575;604463;65419;1.000;Uwen;"2022-12-22 11:05:43.447";NULL;NULL;Y
67576;604463;60391;4.000;Uwen;"2022-12-22 11:05:43.447";NULL;NULL;Y
67577;604464;63286;1.000;Uwen;"2022-12-22 11:07:33.663";NULL;NULL;Y
67578;604464;60593;2.000;Uwen;"2022-12-22 11:07:33.663";NULL;NULL;Y
67579;514588;54256;1.000;Uwen;"2022-12-22 11:08:50.260";NULL;NULL;Y
67580;514589;52022;2.000;Uwen;"2022-12-22 14:10:49.653";NULL;NULL;Y
67581;514589;50135;3.000;Uwen;"2022-12-22 14:10:49.653";NULL;NULL;Y
67582;514590;56620;100.000;Uwen;"2022-12-22 14:28:11.350";NULL;NULL;Y
67583;514590;56621;200.000;Uwen;"2022-12-22 14:28:11.350";NULL;NULL;Y
67584;514590;56622;1.000;Uwen;"2022-12-22 14:28:11.350";NULL;NULL;Y
67585;514590;56624;1.000;Uwen;"2022-12-22 14:28:11.350";NULL;NULL;Y
67586;604466;62038;24.000;Uwen;"2022-12-22 14:33:09.723";NULL;NULL;Y
67587;604466;61271;34.000;Uwen;"2022-12-22 14:33:09.723";NULL;NULL;Y
67588;604466;62012;50.000;Uwen;"2022-12-22 14:33:09.723";NULL;NULL;Y
67589;604467;63884;1.000;Uwen;"2022-12-22 14:40:07.113";NULL;NULL;Y
67590;514591;55889;12.000;Uwen;"2022-12-22 14:46:31.257";NULL;NULL;Y
67591;514592;50217;1.000;Uwen;"2022-12-22 14:48:42.823";NULL;NULL;Y
67592;514592;54012;1.000;Uwen;"2022-12-22 14:48:42.823";NULL;NULL;Y
67593;514593;52675;3.000;Uwen;"2022-12-22 15:18:04.093";NULL;NULL;Y
67594;100410;90167;1.000;Uwen;"2022-12-22 15:19:53.803";NULL;NULL;Y
67595;009743;30027;2814.000;Wiske;"2022-12-22 16:56:44.963";NULL;NULL;Y
67596;025791;20023;212.000;Wiske;"2022-12-22 17:00:09.663";NULL;NULL;Y
67597;025792;20023;100.000;Wiske;"2022-12-22 17:20:53.293";NULL;NULL;Y
67598;514594;53654;2.000;Uwen;"2022-12-23 08:59:39.840";NULL;NULL;Y
67599;604468;60529;1.000;Uwen;"2022-12-23 09:01:04.377";NULL;NULL;Y
67600;100411;91008;3.000;Uwen;"2022-12-23 09:35:03.350";NULL;NULL;Y
67601;100411;90123;15.000;Uwen;"2022-12-23 09:35:03.350";NULL;NULL;Y
67602;604465;60733;1.000;Uwen;"2022-12-23 10:57:59.973";NULL;NULL;Y
67603;604469;62012;20.000;Uwen;"2022-12-23 13:23:04.723";NULL;NULL;Y
67604;100412;90502;1.000;Uwen;"2022-12-23 13:24:28.397";NULL;NULL;Y
67605;041981;80001;60.000;Uwen;"2022-12-23 13:26:38.010";NULL;NULL;Y
67606;041982;50078;8.700;Uwen;"2022-12-23 13:27:55.110";NULL;NULL;Y
67607;041985;80001;100.000;Uwen;"2022-12-23 13:34:02.570";NULL;NULL;Y
67608;041986;50078;8.100;Uwen;"2022-12-23 13:35:43.653";NULL;NULL;Y
67609;041988;80001;40.000;Uwen;"2022-12-23 13:40:43.210";NULL;NULL;Y
67610;041989;50078;8.500;Uwen;"2022-12-23 13:45:22.243";NULL;NULL;Y
67611;041990;50078;8.100;Uwen;"2022-12-23 13:46:45.580";NULL;NULL;Y
67612;041987;50078;8.100;Uwen;"2022-12-23 13:49:31.360";NULL;NULL;Y
67613;042103;80001;80.000;Uwen;"2022-12-23 13:55:10.930";NULL;NULL;Y
67614;042104;80001;40.000;Uwen;"2022-12-23 13:56:33.157";NULL;NULL;Y
67615;042105;50078;9.700;Uwen;"2022-12-23 13:57:38.750";NULL;NULL;Y
67616;604470;66937;3.000;Uwen;"2022-12-23 13:58:48.683";NULL;NULL;Y
67617;604470;61771;4.000;Uwen;"2022-12-23 13:58:48.683";NULL;NULL;Y
67618;043768;40281;82000.000;Wiske;"2022-12-23 17:26:16.867";NULL;NULL;Y
67619;043769;40580;99000.000;Wiske;"2022-12-27 08:41:32.160";NULL;NULL;Y
67620;100413;91279;1.000;Uwen;"2022-12-27 11:06:01.093";NULL;NULL;Y
67621;100413;91281;1.000;Uwen;"2022-12-27 11:06:01.093";NULL;NULL;Y
67622;100413;91282;1.000;Uwen;"2022-12-27 11:06:01.093";NULL;NULL;Y
67623;100413;91280;1.000;Uwen;"2022-12-27 11:06:01.093";NULL;NULL;Y
67624;100414;90257;2.000;Uwen;"2022-12-27 11:08:27.043";NULL;NULL;Y
67625;100414;90082;2.000;Uwen;"2022-12-27 11:08:27.043";Uwen;"2022-12-27 15:43:42.003";Y
67626;514595;50805;10.000;Uwen;"2022-12-27 11:11:57.027";NULL;NULL;Y
67627;514596;50125;150.000;Uwen;"2022-12-27 11:21:50.920";NULL;NULL;Y
67628;100415;95071;5.000;Uwen;"2022-12-27 11:23:35.910";NULL;NULL;Y
67629;042106;80001;80.000;Uwen;"2022-12-27 15:27:17.197";NULL;NULL;Y
67630;042106;80001;40.000;Uwen;"2022-12-27 15:27:17.197";NULL;NULL;Y
67631;514598;52441;10.000;Uwen;"2022-12-27 15:29:19.333";NULL;NULL;Y
67632;514598;56921;1.000;Uwen;"2022-12-27 15:29:19.333";NULL;NULL;Y
67633;514598;54786;1.000;Uwen;"2022-12-27 15:29:19.333";NULL;NULL;Y
67634;514597;54431;1.000;Uwen;"2022-12-27 15:31:09.193";NULL;NULL;Y
67635;514597;51348;1.000;Uwen;"2022-12-27 15:31:09.193";NULL;NULL;Y
67636;514597;52412;2.000;Uwen;"2022-12-27 15:31:09.193";NULL;NULL;Y
67637;514597;52440;3.000;Uwen;"2022-12-27 15:31:09.193";NULL;NULL;Y
67638;514597;52439;7.000;Uwen;"2022-12-27 15:31:09.193";NULL;NULL;Y
67639;604472;65860;1.000;Uwen;"2022-12-27 15:33:39.113";NULL;NULL;Y
67640;604472;60103;6.000;Uwen;"2022-12-27 15:33:39.113";NULL;NULL;Y
67641;604472;65775;4.000;Uwen;"2022-12-27 15:33:39.113";NULL;NULL;Y
67642;604472;69529;1.000;Uwen;"2022-12-27 15:33:39.113";NULL;NULL;Y
67643;604472;60373;2.000;Uwen;"2022-12-27 15:33:39.113";NULL;NULL;Y
67644;604473;68022;2.000;Uwen;"2022-12-27 15:35:13.023";NULL;NULL;Y
67645;604473;69066;10.000;Uwen;"2022-12-27 15:35:13.023";NULL;NULL;Y
67646;604471;65852;2.000;Uwen;"2022-12-27 15:36:52.563";NULL;NULL;Y
67647;604471;60895;1.000;Uwen;"2022-12-27 15:36:52.563";NULL;NULL;Y
67648;604471;64459;10.000;Uwen;"2022-12-27 15:36:52.563";NULL;NULL;Y
67649;604471;61688;5.000;Uwen;"2022-12-27 15:36:52.563";NULL;NULL;Y
67650;604471;63548;.500;Uwen;"2022-12-27 15:36:52.563";NULL;NULL;Y
67651;100416;90254;1.000;Uwen;"2022-12-27 15:39:32.227";Uwen;"2022-12-28 11:44:23.880";N
67652;100416;90767;6.000;Uwen;"2022-12-27 15:39:32.227";NULL;NULL;Y
67653;100416;90598;5.000;Uwen;"2022-12-27 15:39:32.227";NULL;NULL;Y
67654;009756;31003;1622.000;Wiske;"2022-12-27 15:41:53.480";NULL;NULL;Y
67655;009756;30587;3500.000;Wiske;"2022-12-27 15:41:53.480";NULL;NULL;Y
67656;043770;40090;9600.000;Wiske;"2022-12-27 15:44:38.167";NULL;NULL;Y
67657;043770;30588;6420.000;Wiske;"2022-12-27 15:44:38.167";NULL;NULL;Y
67658;043822;42121;9000.000;Wiske;"2022-12-27 15:48:36.587";NULL;NULL;Y
67659;043822;42120;5000.000;Wiske;"2022-12-27 15:48:36.587";NULL;NULL;Y
67660;043822;42119;1000.000;Wiske;"2022-12-27 15:48:36.587";NULL;NULL;Y
67661;514599;50881;2.000;Uwen;"2022-12-28 09:15:48.580";NULL;NULL;Y
67662;514599;54012;1.000;Uwen;"2022-12-28 09:15:48.580";NULL;NULL;Y
67663;514599;51800;1.000;Uwen;"2022-12-28 09:15:48.580";NULL;NULL;Y
67664;043771;43120;4560.000;Wiske;"2022-12-28 10:47:46.077";NULL;NULL;Y
67665;009744;31522;2300.000;Wiske;"2022-12-28 10:50:23.007";NULL;NULL;Y
67666;514600;51488;5.000;Uwen;"2022-12-28 14:03:35.930";NULL;NULL;Y
67667;514600;51585;2.000;Uwen;"2022-12-28 14:03:35.930";NULL;NULL;Y
67668;514600;51504;1.000;Uwen;"2022-12-28 14:03:35.930";NULL;NULL;Y
67669;514601;51789;50.000;Uwen;"2022-12-28 14:09:12.120";NULL;NULL;Y
67670;604474;65896;6.000;Uwen;"2022-12-28 14:12:02.197";NULL;NULL;Y
67671;043823;42131;2000.000;Wiske;"2022-12-28 15:19:15.037";NULL;NULL;Y
67672;043823;42130;5000.000;Wiske;"2022-12-28 15:19:15.037";NULL;NULL;Y
67673;043823;42128;1500.000;Wiske;"2022-12-28 15:19:15.037";NULL;NULL;Y
67674;604475;65010;2.000;Uwen;"2022-12-29 13:31:14.297";Uwen;"2022-12-29 13:31:22.853";Y
67675;100417;90126;2.000;Uwen;"2022-12-29 14:14:31.763";NULL;NULL;Y
67676;043824;42120;3000.000;"Daniel Watuna";"2022-12-29 16:40:22.200";NULL;NULL;Y
67677;043825;42121;1000.000;"Daniel Watuna";"2022-12-29 16:41:53.073";NULL;NULL;Y
67678;043825;40127;1000.000;"Daniel Watuna";"2022-12-29 16:41:53.073";NULL;NULL;Y
67679;043825;42119;12000.000;"Daniel Watuna";"2022-12-29 16:41:53.073";NULL;NULL;Y
67680;100418;91643;3.000;Uwen;"2023-01-03 08:34:28.940";NULL;NULL;Y
67681;100419;90122;1.000;Uwen;"2023-01-03 08:37:54.547";NULL;NULL;Y
67682;100420;90122;25.000;Uwen;"2023-01-03 08:43:30.807";NULL;NULL;Y
67683;100420;90167;4.000;Uwen;"2023-01-03 08:43:30.807";NULL;NULL;Y
67684;100420;90114;6.000;Uwen;"2023-01-03 08:43:30.807";NULL;NULL;Y
67685;100421;92007;2.000;Uwen;"2023-01-03 10:42:46.303";NULL;NULL;Y
67686;100421;90328;10.000;Uwen;"2023-01-03 10:42:46.303";NULL;NULL;Y
67687;100421;91003;1.000;Uwen;"2023-01-03 10:42:46.303";NULL;NULL;Y
67688;604476;63141;100.000;Uwen;"2023-01-03 10:55:32.760";NULL;NULL;Y
67689;604476;62536;2.000;Uwen;"2023-01-03 10:55:32.760";Uwen;"2023-02-22 08:20:29.493";Y
67690;604476;60404;1.000;Uwen;"2023-01-03 10:55:32.760";NULL;NULL;Y
67691;604476;60240;50.000;Uwen;"2023-01-03 10:55:32.760";NULL;NULL;Y
67692;100422;90069;2.000;Uwen;"2023-01-03 11:04:52.290";NULL;NULL;Y
67693;100422;95071;4.000;Uwen;"2023-01-03 11:04:52.290";NULL;NULL;Y
67694;100422;90510;1.000;Uwen;"2023-01-03 11:04:52.290";NULL;NULL;Y
67695;604477;63466;2.000;Uwen;"2023-01-03 11:29:11.427";NULL;NULL;Y
67696;604477;63465;1.000;Uwen;"2023-01-03 11:29:11.427";NULL;NULL;Y
67697;514602;53618;1.000;Uwen;"2023-01-03 13:24:07.857";NULL;NULL;Y
67698;604478;60187;1.000;Uwen;"2023-01-03 13:24:31.367";NULL;NULL;Y
67699;604479;65419;1.000;Uwen;"2023-01-03 13:48:10.710";NULL;NULL;Y
67700;604481;69630;5.000;Uwen;"2023-01-04 09:22:48.440";NULL;NULL;Y
67701;604480;60187;1.000;Uwen;"2023-01-04 09:28:52.043";NULL;NULL;Y
67702;514603;51800;3.000;Uwen;"2023-01-04 10:14:51.507";NULL;NULL;Y
67703;514603;54012;4.000;Uwen;"2023-01-04 10:14:51.507";NULL;NULL;Y
67704;604482;60910;1.000;Uwen;"2023-01-04 10:44:31.497";NULL;NULL;Y
67705;514604;52675;1.000;Uwen;"2023-01-04 10:45:34.563";NULL;NULL;Y
67706;514604;51337;1.000;Uwen;"2023-01-04 10:45:34.563";NULL;NULL;Y
67707;604483;62922;2.000;Uwen;"2023-01-04 14:30:26.040";NULL;NULL;Y
67708;604483;63620;4.000;Uwen;"2023-01-04 14:30:26.040";NULL;NULL;Y
67709;604483;60370;1.000;Uwen;"2023-01-04 14:30:26.040";NULL;NULL;Y
67710;604483;63331;1.000;Uwen;"2023-01-04 14:30:26.040";NULL;NULL;Y
67711;604483;63469;1.000;Uwen;"2023-01-04 14:30:26.040";NULL;NULL;Y
67712;604484;61856;2.000;Uwen;"2023-01-04 14:32:26.350";NULL;NULL;Y
67713;604484;60529;21.000;Uwen;"2023-01-04 14:32:26.350";NULL;NULL;Y
67714;514605;50995;1.000;Uwen;"2023-01-04 14:34:33.333";NULL;NULL;Y
67715;514605;52675;1.000;Uwen;"2023-01-04 14:34:33.333";NULL;NULL;Y
67716;514605;56389;1.000;Uwen;"2023-01-04 14:34:33.333";NULL;NULL;Y
67717;604485;67703;1.000;Uwen;"2023-01-04 14:51:49.930";NULL;NULL;Y
67718;009757;30061;500.000;Wiske;"2023-01-05 08:01:12.763";NULL;NULL;Y
67719;604486;63433;2.000;Uwen;"2023-01-05 08:25:11.567";NULL;NULL;Y
67720;604487;56931;1.000;Uwen;"2023-01-05 08:32:10.907";NULL;NULL;Y
67721;514606;50001;15.000;Uwen;"2023-01-05 09:00:18.910";NULL;NULL;Y
67722;514606;56389;1.000;Uwen;"2023-01-05 09:00:18.910";NULL;NULL;Y
67723;604488;60187;10.000;Uwen;"2023-01-05 10:30:35.540";NULL;NULL;Y
67724;604489;60125;20.000;Uwen;"2023-01-05 13:26:44.050";NULL;NULL;Y
67725;100425;90596;1.000;Uwen;"2023-01-05 14:00:09.250";NULL;NULL;Y
67726;100425;90597;1.000;Uwen;"2023-01-05 14:00:09.250";NULL;NULL;Y
67727;100425;92007;3.000;Uwen;"2023-01-05 14:00:09.250";NULL;NULL;Y
67728;100425;93257;1.000;Uwen;"2023-01-05 14:00:09.250";NULL;NULL;Y
67729;100426;91521;5.000;Uwen;"2023-01-05 14:08:26.323";NULL;NULL;Y
67730;100426;91100;1.000;Uwen;"2023-01-05 14:08:26.323";NULL;NULL;Y
67731;100426;90580;5.000;Uwen;"2023-01-05 14:08:26.323";NULL;NULL;Y
67732;514607;51800;1.000;Uwen;"2023-01-05 14:14:33.180";NULL;NULL;Y
67733;514607;50943;1.000;Uwen;"2023-01-05 14:14:33.180";NULL;NULL;Y
67734;514608;54012;1.000;Uwen;"2023-01-05 14:15:39.173";NULL;NULL;Y
67735;514609;54012;2.000;Uwen;"2023-01-05 14:17:06.077";NULL;NULL;Y
