id;date;product_code;begin;qty_in1;qty_in2;qty_in3;qty_out1;qty_out2;qty_out3;end;acc_qty_in1;acc_average_price_in1;acc_qty_total;acc_average_price_total
68955;2021-01-21;67430;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
68956;2021-01-21;67431;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
68957;2021-01-21;67432;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
68958;2021-01-21;67433;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
68959;2021-01-21;67434;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
68960;2021-01-21;90181;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
68961;2021-01-21;42119;4500.00;20000.00;.00;.00;.00;.00;.00;24500.00;NULL;NULL;NULL;NULL
68962;2021-01-21;42128;.00;15000.00;.00;.00;.00;.00;.00;15000.00;NULL;NULL;NULL;NULL
68963;2021-01-21;42121;.00;30000.00;.00;.00;.00;.00;.00;30000.00;NULL;NULL;NULL;NULL
68964;2021-01-21;42120;16000.00;30000.00;.00;.00;.00;.00;.00;46000.00;NULL;NULL;NULL;NULL
68965;2021-01-21;67928;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
68966;2021-01-21;93221;3.00;.00;.00;.00;1.00;.00;.00;2.00;NULL;NULL;NULL;NULL
68967;2021-01-21;93222;2.00;.00;.00;.00;1.00;.00;.00;1.00;NULL;NULL;NULL;NULL
68968;2021-01-21;91003;3.00;.00;.00;.00;1.00;.00;.00;2.00;NULL;NULL;NULL;NULL
68969;2021-01-21;91103;6.00;.00;.00;.00;2.00;.00;.00;4.00;NULL;NULL;NULL;NULL
68970;2021-01-21;90082;3.00;.00;.00;.00;3.00;.00;.00;.00;NULL;NULL;NULL;NULL
68971;2021-01-21;90126;29.00;.00;.00;.00;1.00;.00;.00;28.00;NULL;NULL;NULL;NULL
68972;2021-01-21;90114;301.00;.00;.00;.00;1.00;.00;.00;300.00;NULL;NULL;NULL;NULL
68973;2021-01-21;51211;3.00;.00;.00;.00;3.00;.00;.00;.00;NULL;NULL;NULL;NULL
68974;2021-01-22;60089;30.00;.00;.00;.00;5.00;.00;.00;25.00;NULL;NULL;NULL;NULL
68975;2021-01-22;62012;49.00;.00;.00;.00;4.00;.00;.00;45.00;NULL;NULL;NULL;NULL
68976;2021-01-22;80001;5777.28;.00;.00;.00;80.00;.00;.00;5697.28;NULL;NULL;NULL;NULL
68977;2021-01-22;50078;102.58;.61;.00;.00;16.40;.00;.00;86.79;NULL;NULL;NULL;NULL
68978;2021-01-22;90300;21.00;.00;.00;.00;3.00;.00;.00;18.00;NULL;NULL;NULL;NULL
68979;2021-01-22;53552;65.00;.00;.00;.00;8.00;.00;.00;57.00;NULL;NULL;NULL;NULL
68980;2021-01-22;54012;102.00;.00;.00;.00;4.00;.00;.00;98.00;NULL;NULL;NULL;NULL
68981;2021-01-22;92007;25.00;.00;.00;.00;2.00;.00;.00;23.00;NULL;NULL;NULL;NULL
68982;2021-01-22;50135;20.00;.00;.00;.00;1.00;.00;.00;19.00;NULL;NULL;NULL;NULL
68983;2021-01-22;90154;-88.00;.00;.00;.00;.00;.00;.00;-88.00;NULL;NULL;NULL;NULL
68984;2021-01-22;56520;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
68985;2021-01-22;50626;11.00;.00;.00;.00;11.00;.00;.00;.00;NULL;NULL;NULL;NULL
68986;2021-01-22;57802;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
68987;2021-01-22;92249;6.00;.00;.00;.00;3.00;.00;.00;3.00;NULL;NULL;NULL;NULL
68988;2021-01-22;95122;22.00;.00;.00;.00;22.00;.00;.00;.00;NULL;NULL;NULL;NULL
68989;2021-01-22;91364;20.00;.00;.00;.00;20.00;.00;.00;.00;NULL;NULL;NULL;NULL
68990;2021-01-22;92235;22.00;.00;.00;.00;22.00;.00;.00;.00;NULL;NULL;NULL;NULL
68991;2021-01-22;92236;22.00;.00;.00;.00;22.00;.00;.00;.00;NULL;NULL;NULL;NULL
68992;2021-01-22;90186;22.00;.00;.00;.00;11.00;.00;.00;11.00;NULL;NULL;NULL;NULL
68993;2021-01-22;92238;110.00;.00;.00;.00;110.00;.00;.00;.00;NULL;NULL;NULL;NULL
68994;2021-01-22;95895;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
68995;2021-01-22;92242;60.00;.00;.00;.00;60.00;.00;.00;.00;NULL;NULL;NULL;NULL
68996;2021-01-22;00898;2.00;1.00;.00;.00;.00;.00;.00;3.00;NULL;NULL;NULL;NULL
68997;2021-01-22;02788;1.00;1.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
68998;2021-01-22;02773;1.00;1.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
68999;2021-01-22;10013;140.00;.00;.00;.00;60.00;.00;.00;80.00;NULL;NULL;NULL;NULL
69000;2021-01-22;20058;76734.00;.00;.00;.00;52920.00;.00;.00;23814.00;NULL;NULL;NULL;NULL
69001;2021-01-22;20059;75635.00;.00;.00;.00;52920.00;.00;.00;22715.00;NULL;NULL;NULL;NULL
69002;2021-01-22;10009;3430.00;.00;.00;.00;20.00;.00;.00;3410.00;NULL;NULL;NULL;NULL
69003;2021-01-22;10004;790.00;.00;.00;.00;50.00;.00;.00;740.00;NULL;NULL;NULL;NULL
69004;2021-01-22;10002;36560.00;.00;.00;.00;2070.00;.00;.00;34490.00;NULL;NULL;NULL;NULL
69005;2021-01-22;10042;17580.00;.00;.00;.00;1840.00;.00;.00;15740.00;NULL;NULL;NULL;NULL
69006;2021-01-22;21517;229704.00;.00;.00;.00;118800.00;.00;.00;110904.00;NULL;NULL;NULL;NULL
69007;2021-01-22;21518;220464.00;.00;.00;.00;105600.00;.00;.00;114864.00;NULL;NULL;NULL;NULL
69008;2021-01-22;42120;46000.00;.00;.00;.00;16000.00;.00;.00;30000.00;NULL;NULL;NULL;NULL
69009;2021-01-22;42208;4045.00;.00;.00;.00;1300.00;.00;.00;2745.00;NULL;NULL;NULL;NULL
69010;2021-01-22;30027;2100.00;.00;.00;.00;750.00;.00;.00;1350.00;NULL;NULL;NULL;NULL
69011;2021-01-23;20059;22715.00;91680.00;.00;.00;.00;.00;.00;114395.00;NULL;NULL;NULL;NULL
69012;2021-01-23;10024;281.50;219.50;.00;.00;.00;.00;.00;501.00;NULL;NULL;NULL;NULL
69013;2021-01-23;20058;23814.00;15876.00;.00;.00;.00;.00;.00;39690.00;NULL;NULL;NULL;NULL
69014;2021-01-23;42156;1800.00;.00;.00;.00;1300.00;.00;.00;500.00;NULL;NULL;NULL;NULL
69015;2021-01-23;42130;10000.00;.00;.00;.00;8000.00;.00;.00;2000.00;NULL;NULL;NULL;NULL
69016;2021-01-23;42158;4000.00;.00;.00;.00;1300.00;.00;.00;2700.00;NULL;NULL;NULL;NULL
69017;2021-01-23;30027;1350.00;.00;.00;.00;200.00;.00;.00;1150.00;NULL;NULL;NULL;NULL
69018;2021-01-25;53552;57.00;.00;.00;.00;16.00;.00;.00;41.00;NULL;NULL;NULL;NULL
69019;2021-01-25;54012;98.00;.00;.00;.00;10.00;.00;.00;88.00;NULL;NULL;NULL;NULL
69020;2021-01-25;51230;30.00;.00;.00;.00;14.00;.00;.00;16.00;NULL;NULL;NULL;NULL
69021;2021-01-25;50044;936.00;.00;.00;.00;144.00;.00;.00;792.00;NULL;NULL;NULL;NULL
69022;2021-01-25;52615;71.00;.00;.00;.00;71.00;.00;.00;.00;NULL;NULL;NULL;NULL
69023;2021-01-25;64397;2.00;.00;.00;.00;1.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69024;2021-01-25;70023;.00;1.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69025;2021-01-25;70041;.00;1.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69026;2021-01-25;70091;.00;1.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69027;2021-01-25;66723;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69028;2021-01-25;51228;.00;22.00;.00;.00;.00;.00;.00;22.00;NULL;NULL;NULL;NULL
69029;2021-01-25;54021;-66150.00;22.00;.00;.00;.00;.00;.00;-66128.00;NULL;NULL;NULL;NULL
69030;2021-01-25;65345;.00;8.00;.00;.00;.00;.00;.00;8.00;NULL;NULL;NULL;NULL
69031;2021-01-25;62588;.00;3.00;.00;.00;.00;.00;.00;3.00;NULL;NULL;NULL;NULL
69032;2021-01-25;64125;.00;4.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
69033;2021-01-25;61669;.00;4.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
69034;2021-01-25;50928;13.00;.00;.00;.00;1.00;.00;.00;12.00;NULL;NULL;NULL;NULL
69035;2021-01-25;52001;5.00;.00;.00;.00;5.00;.00;.00;.00;NULL;NULL;NULL;NULL
69036;2021-01-25;52022;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69037;2021-01-25;50448;163.00;.00;.00;.00;25.00;.00;.00;138.00;NULL;NULL;NULL;NULL
69038;2021-01-25;51584;35.00;.00;.00;.00;29.00;.00;.00;6.00;NULL;NULL;NULL;NULL
69039;2021-01-25;51313;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69040;2021-01-25;50515;9.00;.00;.00;.00;1.00;.00;.00;8.00;NULL;NULL;NULL;NULL
69041;2021-01-25;50979;8.00;.00;.00;.00;1.00;.00;.00;7.00;NULL;NULL;NULL;NULL
69042;2021-01-25;50046;14.00;.00;.00;.00;1.00;.00;.00;13.00;NULL;NULL;NULL;NULL
69043;2021-01-25;92007;23.00;.00;.00;.00;1.00;.00;.00;22.00;NULL;NULL;NULL;NULL
69044;2021-01-25;50011;31.00;.00;.00;.00;5.00;.00;.00;26.00;NULL;NULL;NULL;NULL
69045;2021-01-25;67377;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
69046;2021-01-25;51562;1879.00;5000.00;.00;.00;.00;.00;.00;6879.00;NULL;NULL;NULL;NULL
69047;2021-01-21;52014;6.00;50.00;.00;.00;.00;.00;.00;56.00;NULL;NULL;NULL;NULL
69048;2021-01-25;55501;5.00;4.00;.00;.00;.00;.00;.00;9.00;NULL;NULL;NULL;NULL
69049;2021-01-25;61398;.00;14.00;.00;.00;.00;.00;.00;14.00;NULL;NULL;NULL;NULL
69050;2021-01-25;62850;.00;6.00;.00;.00;.00;.00;.00;6.00;NULL;NULL;NULL;NULL
69051;2021-01-25;60733;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
69052;2021-01-25;65467;21.00;10.00;.00;.00;.00;.00;.00;31.00;NULL;NULL;NULL;NULL
69053;2021-01-25;61890;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
69054;2021-01-25;67792;.00;4.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
69055;2021-01-25;65911;30.00;50.00;.00;.00;.00;.00;.00;80.00;NULL;NULL;NULL;NULL
69056;2021-01-25;60529;.00;32.00;.00;.00;.00;.00;.00;32.00;NULL;NULL;NULL;NULL
69057;2021-01-25;60942;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69058;2021-01-25;56735;1.00;1.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
69059;2021-01-25;58052;10.00;1.00;.00;.00;.00;.00;.00;11.00;NULL;NULL;NULL;NULL
69060;2021-01-25;52152;2.00;2.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
69061;2021-01-25;50996;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
69062;2021-01-25;63991;.00;2.00;.00;.00;.00;.00;.00;2.00;NULL;NULL;NULL;NULL
69063;2021-01-25;10024;501.00;.00;.00;.00;120.00;.00;.00;381.00;NULL;NULL;NULL;NULL
69064;2021-01-25;10004;740.00;.00;.00;.00;75.00;.00;.00;665.00;NULL;NULL;NULL;NULL
69065;2021-01-25;10009;3410.00;.00;.00;.00;100.00;.00;.00;3310.00;NULL;NULL;NULL;NULL
69066;2021-01-25;10002;34490.00;.00;.00;.00;2340.00;.00;.00;32150.00;NULL;NULL;NULL;NULL
69067;2021-01-25;30061;4106.00;.00;.00;.00;200.00;.00;.00;3906.00;NULL;NULL;NULL;NULL
69068;2019-05-15;90154;.00;.00;.00;.00;90.00;.00;.00;.00;NULL;NULL;NULL;NULL
69069;2021-01-26;63991;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69070;2021-01-26;67792;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
69071;2021-01-26;65911;80.00;.00;.00;.00;50.00;.00;.00;30.00;NULL;NULL;NULL;NULL
69072;2021-01-26;55501;9.00;.00;.00;.00;9.00;.00;.00;.00;NULL;NULL;NULL;NULL
69073;2021-01-26;56735;2.00;.00;.00;.00;1.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69074;2021-01-26;58052;11.00;.00;.00;.00;8.00;.00;.00;3.00;NULL;NULL;NULL;NULL
69075;2021-01-26;52152;4.00;.00;.00;.00;3.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69076;2021-01-26;50996;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69077;2021-01-26;61398;14.00;.00;.00;.00;14.00;.00;.00;.00;NULL;NULL;NULL;NULL
69078;2021-01-26;62850;6.00;.00;.00;.00;6.00;.00;.00;.00;NULL;NULL;NULL;NULL
69079;2021-01-26;60733;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69080;2021-01-26;65467;31.00;.00;.00;.00;31.00;.00;.00;.00;NULL;NULL;NULL;NULL
69081;2021-01-26;61890;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69082;2021-01-26;62012;45.00;.00;.00;.00;8.00;.00;.00;37.00;NULL;NULL;NULL;NULL
69083;2021-01-26;80001;5697.28;.00;.00;.00;88.00;.00;.00;5609.28;NULL;NULL;NULL;NULL
69084;2021-01-26;50078;86.79;.00;.00;.00;16.10;.00;.00;70.69;NULL;NULL;NULL;NULL
69085;2021-01-26;50928;12.00;.00;.00;.00;11.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69086;2021-01-26;92249;3.00;.00;.00;.00;3.00;.00;.00;.00;NULL;NULL;NULL;NULL
69087;2021-01-26;90186;11.00;.00;.00;.00;11.00;.00;.00;.00;NULL;NULL;NULL;NULL
69088;2021-01-26;52255;40.00;.00;.00;.00;6.00;.00;.00;34.00;NULL;NULL;NULL;NULL
69089;2021-01-26;65345;8.00;.00;.00;.00;8.00;.00;.00;.00;NULL;NULL;NULL;NULL
69090;2021-01-26;64125;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
69091;2021-01-26;61669;4.00;.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
69092;2021-01-26;64121;7.00;.00;.00;.00;4.00;.00;.00;3.00;NULL;NULL;NULL;NULL
69093;2021-01-26;62588;3.00;.00;.00;.00;3.00;.00;.00;.00;NULL;NULL;NULL;NULL
69094;2021-01-26;57452;16.00;.00;.00;.00;16.00;.00;.00;.00;NULL;NULL;NULL;NULL
69095;2021-01-26;57453;12.00;.00;.00;.00;12.00;.00;.00;.00;NULL;NULL;NULL;NULL
69096;2021-01-26;54021;-66128.00;.00;.00;.00;22.00;.00;.00;-66150.00;NULL;NULL;NULL;NULL
69097;2021-01-26;51228;22.00;.00;.00;.00;22.00;.00;.00;.00;NULL;NULL;NULL;NULL
69098;2021-01-26;50995;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69099;2021-01-26;53552;41.00;.00;.00;.00;6.00;.00;.00;35.00;NULL;NULL;NULL;NULL
69100;2021-01-26;93257;-3482.00;.00;.00;.00;6.00;.00;.00;-3488.00;NULL;NULL;NULL;NULL
69101;2021-01-26;90069;28.00;.00;.00;.00;2.00;.00;.00;26.00;NULL;NULL;NULL;NULL
69102;2021-01-26;51585;32.00;.00;.00;.00;2.00;.00;.00;30.00;NULL;NULL;NULL;NULL
69103;2021-01-26;54012;88.00;.00;.00;.00;2.00;.00;.00;86.00;NULL;NULL;NULL;NULL
69104;2021-01-26;90255;7.00;.00;.00;.00;3.00;.00;.00;4.00;NULL;NULL;NULL;NULL
69105;2021-01-26;90256;10.00;.00;.00;.00;1.00;.00;.00;9.00;NULL;NULL;NULL;NULL
69106;2021-01-26;10024;381.00;25.70;.00;.00;161.50;.00;.00;245.20;NULL;NULL;NULL;NULL
69107;2021-01-26;10116;.00;72.00;.00;.00;.00;.00;.00;72.00;NULL;NULL;NULL;NULL
69108;2021-01-26;10140;90.00;.00;.00;.00;90.00;.00;.00;.00;NULL;NULL;NULL;NULL
69109;2021-01-26;10004;665.00;.00;.00;.00;100.00;.00;.00;565.00;NULL;NULL;NULL;NULL
69110;2021-01-26;10023;2700.00;.00;.00;.00;900.00;.00;.00;1800.00;NULL;NULL;NULL;NULL
69111;2021-01-26;10002;32150.00;.00;.00;.00;1890.00;.00;.00;30260.00;NULL;NULL;NULL;NULL
69112;2021-01-26;10042;15740.00;.00;.00;.00;2760.00;.00;.00;12980.00;NULL;NULL;NULL;NULL
69113;2021-01-27;52255;34.00;.00;.00;.00;10.00;.00;.00;24.00;NULL;NULL;NULL;NULL
69114;2021-01-27;90650;3.00;.00;.00;.00;1.00;.00;.00;2.00;NULL;NULL;NULL;NULL
69115;2021-01-27;90255;4.00;.00;.00;.00;3.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69116;2021-01-27;90256;9.00;.00;.00;.00;1.00;.00;.00;8.00;NULL;NULL;NULL;NULL
69117;2021-01-27;92007;22.00;.00;.00;.00;5.00;.00;.00;17.00;NULL;NULL;NULL;NULL
69118;2021-01-27;93257;-3488.00;.00;.00;.00;6.00;.00;.00;-3494.00;NULL;NULL;NULL;NULL
69119;2021-01-27;80001;5609.28;.00;.00;.00;100.00;.00;.00;5509.28;NULL;NULL;NULL;NULL
69120;2021-01-27;50078;70.69;.00;.00;.00;17.10;.00;.00;53.59;NULL;NULL;NULL;NULL
69121;2021-01-27;90122;258.00;50.00;.00;.00;.00;.00;.00;308.00;NULL;NULL;NULL;NULL
69122;2021-01-27;90167;193.00;15.00;.00;.00;.00;.00;.00;208.00;NULL;NULL;NULL;NULL
69123;2021-01-27;90061;.00;4.00;.00;.00;.00;.00;.00;4.00;NULL;NULL;NULL;NULL
69124;2021-01-27;90533;.00;3.00;.00;.00;.00;.00;.00;3.00;NULL;NULL;NULL;NULL
69125;2021-01-27;95071;.00;24.00;.00;.00;.00;.00;.00;24.00;NULL;NULL;NULL;NULL
69126;2021-01-27;90048;.00;15.00;.00;.00;.00;.00;.00;15.00;NULL;NULL;NULL;NULL
69127;2021-01-27;91102;1.00;12.00;.00;.00;.00;.00;.00;13.00;NULL;NULL;NULL;NULL
69128;2021-01-27;90007;.00;24.00;.00;.00;.00;.00;.00;24.00;NULL;NULL;NULL;NULL
69129;2021-01-27;90643;.00;24.00;.00;.00;.00;.00;.00;24.00;NULL;NULL;NULL;NULL
69130;2021-01-27;52615;.00;250.00;.00;.00;.00;.00;.00;250.00;NULL;NULL;NULL;NULL
69131;2021-01-27;65287;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69132;2021-01-27;66964;.00;7.00;.00;.00;.00;.00;.00;7.00;NULL;NULL;NULL;NULL
69133;2021-01-27;61412;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69134;2021-01-27;60089;25.00;.00;.00;.00;5.00;.00;.00;5.00;NULL;NULL;NULL;NULL
69135;2021-01-27;63890;12.00;.00;.00;.00;2.00;.00;.00;10.00;NULL;NULL;NULL;NULL
69136;2021-01-27;62012;37.00;.00;.00;.00;5.00;.00;.00;32.00;NULL;NULL;NULL;NULL
69137;2021-01-27;50125;.00;100.00;.00;.00;.00;.00;.00;100.00;NULL;NULL;NULL;NULL
69138;2021-01-27;50095;90.00;.00;.00;.00;30.00;.00;.00;60.00;NULL;NULL;NULL;NULL
69139;2021-01-27;51230;16.00;.00;.00;.00;5.00;.00;.00;11.00;NULL;NULL;NULL;NULL
69140;2021-01-27;63051;2.00;.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69141;2021-01-27;60127;180.00;.00;.00;.00;20.00;.00;.00;160.00;NULL;NULL;NULL;NULL
69142;2021-01-27;60125;-200.00;.00;.00;.00;20.00;.00;.00;-220.00;NULL;NULL;NULL;NULL
69143;2021-01-27;60126;180.00;.00;.00;.00;20.00;.00;.00;160.00;NULL;NULL;NULL;NULL
69144;2021-01-27;60744;12.00;.00;.00;.00;8.00;.00;.00;4.00;NULL;NULL;NULL;NULL
69145;2021-01-27;90789;17.00;.00;.00;.00;17.00;.00;.00;.00;NULL;NULL;NULL;NULL
69146;2021-01-27;90812;12.00;.00;.00;.00;1.00;.00;.00;11.00;NULL;NULL;NULL;NULL
69147;2021-01-27;53552;35.00;.00;.00;.00;6.00;.00;.00;29.00;NULL;NULL;NULL;NULL
69148;2021-01-27;50943;12.00;.00;.00;.00;1.00;.00;.00;11.00;NULL;NULL;NULL;NULL
69149;2021-01-27;50135;19.00;.00;.00;.00;1.00;.00;.00;18.00;NULL;NULL;NULL;NULL
69150;2021-01-27;52055;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69151;2021-01-27;54012;86.00;.00;.00;.00;3.00;.00;.00;83.00;NULL;NULL;NULL;NULL
69152;2021-01-27;90126;28.00;.00;.00;.00;1.00;.00;.00;27.00;NULL;NULL;NULL;NULL
69153;2021-01-27;51313;.00;35.00;.00;.00;.00;.00;.00;35.00;NULL;NULL;NULL;NULL
69154;2021-01-27;02877;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69155;2021-01-27;02645;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69156;2021-01-27;02845;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69157;2021-01-27;02466;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69158;2021-01-27;65993;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69159;2021-01-27;20059;114395.00;.00;.00;.00;63504.00;.00;.00;50891.00;NULL;NULL;NULL;NULL
69160;2021-01-27;21517;110904.00;.00;.00;.00;35640.00;.00;.00;75264.00;NULL;NULL;NULL;NULL
69161;2021-01-27;21518;114864.00;.00;.00;.00;35640.00;.00;.00;79224.00;NULL;NULL;NULL;NULL
69162;2021-01-27;42151;14370.00;.00;.00;.00;1500.00;.00;.00;12870.00;NULL;NULL;NULL;NULL
69163;2021-01-27;42155;13968.00;.00;.00;.00;678.00;.00;.00;13290.00;NULL;NULL;NULL;NULL
69164;2021-01-27;42121;30000.00;.00;.00;.00;30000.00;.00;.00;.00;NULL;NULL;NULL;NULL
69165;2021-01-27;42128;15000.00;.00;.00;.00;15000.00;.00;.00;.00;NULL;NULL;NULL;NULL
69166;2021-01-27;31520;1720.00;.00;.00;.00;1720.00;.00;.00;.00;NULL;NULL;NULL;NULL
69167;2021-01-27;42251;328000.00;.00;.00;.00;76800.00;.00;.00;251200.00;NULL;NULL;NULL;NULL
69168;2021-01-27;30061;3906.00;.00;.00;.00;300.00;.00;.00;3606.00;NULL;NULL;NULL;NULL
69169;2021-01-28;68221;.00;100.00;.00;.00;.00;.00;.00;100.00;NULL;NULL;NULL;NULL
69170;2021-01-28;63051;.00;3.00;.00;.00;.00;.00;.00;3.00;NULL;NULL;NULL;NULL
69171;2021-01-28;63632;4.00;.00;.00;.00;2.00;.00;.00;2.00;NULL;NULL;NULL;NULL
69172;2021-01-28;62578;5.00;.00;.00;.00;2.00;.00;.00;3.00;NULL;NULL;NULL;NULL
69173;2021-01-28;60187;10.00;.00;.00;.00;2.00;.00;.00;8.00;NULL;NULL;NULL;NULL
69174;2021-01-28;60790;48.00;.00;.00;.00;5.00;.00;.00;43.00;NULL;NULL;NULL;NULL
69175;2021-01-28;54012;83.00;.00;.00;.00;3.00;.00;.00;80.00;NULL;NULL;NULL;NULL
69176;2021-01-28;50135;18.00;.00;.00;.00;2.00;.00;.00;16.00;NULL;NULL;NULL;NULL
69177;2021-01-28;61308;.00;4.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
69178;2021-01-28;68859;.00;1.00;.00;.00;.00;.00;.00;1.00;NULL;NULL;NULL;NULL
69179;2021-01-28;65992;.00;50.00;.00;.00;.00;.00;.00;50.00;NULL;NULL;NULL;NULL
69180;2021-01-28;90368;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69181;2021-01-28;99845;1.00;.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69182;2021-01-28;50078;53.59;.00;.00;.00;16.60;.00;.00;36.99;NULL;NULL;NULL;NULL
69183;2021-01-28;80001;5509.28;.00;.00;.00;40.00;.00;.00;5469.28;NULL;NULL;NULL;NULL
69184;2021-01-28;92564;10.00;.00;.00;.00;1.00;.00;.00;9.00;NULL;NULL;NULL;NULL
69185;2021-01-28;90517;15.00;.00;.00;.00;1.00;.00;.00;14.00;NULL;NULL;NULL;NULL
69186;2021-01-28;90126;27.00;.00;.00;.00;1.00;.00;.00;26.00;NULL;NULL;NULL;NULL
69187;2021-01-28;53552;29.00;.00;.00;.00;4.00;.00;.00;25.00;NULL;NULL;NULL;NULL
69188;2021-01-28;51230;11.00;.00;.00;.00;11.00;.00;.00;.00;NULL;NULL;NULL;NULL
69189;2021-01-28;50095;60.00;.00;.00;.00;30.00;.00;.00;30.00;NULL;NULL;NULL;NULL
69190;2021-01-28;10009;3310.00;.00;.00;.00;100.00;.00;.00;3210.00;NULL;NULL;NULL;NULL
69191;2021-01-28;10004;565.00;.00;.00;.00;25.00;.00;.00;540.00;NULL;NULL;NULL;NULL
69192;2021-01-28;10002;30260.00;.00;.00;.00;2610.00;.00;.00;27650.00;NULL;NULL;NULL;NULL
69193;2021-01-28;21517;75264.00;.00;.00;.00;51480.00;.00;.00;23784.00;NULL;NULL;NULL;NULL
69194;2021-01-28;21518;79224.00;.00;.00;.00;51480.00;.00;.00;27744.00;NULL;NULL;NULL;NULL
69195;2021-01-29;67417;.00;10.00;.00;.00;10.00;.00;.00;.00;NULL;NULL;NULL;NULL
69196;2021-01-29;67418;.00;8.00;.00;.00;8.00;.00;.00;.00;NULL;NULL;NULL;NULL
69197;2021-01-29;67419;.00;2.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69198;2021-01-29;67420;.00;2.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69199;2021-01-29;67422;.00;2.00;.00;.00;2.00;.00;.00;.00;NULL;NULL;NULL;NULL
69200;2021-01-29;67423;.00;1.00;.00;.00;1.00;.00;.00;.00;NULL;NULL;NULL;NULL
69201;2021-01-29;67425;.00;4.00;.00;.00;4.00;.00;.00;.00;NULL;NULL;NULL;NULL
