id;prsnumber;productcode;user_id;created_by;created_date;updated_by;updated_date;is_active
23529;70460013628;50125;USER0008;Denny Tuhatelu;2021-03-09 08:44:46.427;NULL;NULL;Y
23530;70460013639;50078;USER0007;Denny Tuhatelu;2021-03-09 08:51:25.767;NULL;NULL;Y
23531;70460013631;69107;USER0008;Denny Tuhatelu;2021-03-09 11:16:32.547;NULL;NULL;Y
23532;70460013631;66937;USER0005;Denny Tuhatelu;2021-03-09 11:16:32.547;NULL;NULL;Y
23533;70460013631;65911;USER0008;Denny Tuhatelu;2021-03-09 11:16:32.547;NULL;NULL;Y
23534;70460013631;65467;USER0008;Denny Tuhatelu;2021-03-09 11:16:32.547;NULL;NULL;Y
23535;70460013641;55306;USER0008;Denny Tuhatelu;2021-03-09 11:16:55.463;NULL;NULL;Y
23536;70420013643;90080;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23537;70420013643;94531;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23538;70420013643;91279;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23539;70420013643;91041;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23540;70420013643;95071;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23541;70420013643;92566;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;Uwen;2021-05-25 10:22:20.887;N
23542;70420013643;91100;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23543;70420013643;90886;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23544;70420013643;90055;USER0008;Denny Tuhatelu;2021-03-09 16:16:22.737;NULL;NULL;Y
23545;70460013645;67315;USER0007;Denny Tuhatelu;2021-03-09 16:16:53.250;NULL;NULL;Y
23546;70460013646;62275;USER0007;Denny Tuhatelu;2021-03-09 16:17:11.807;NULL;NULL;Y
23547;70460013644;55253;USER0007;Denny Tuhatelu;2021-03-09 16:17:37.283;NULL;NULL;Y
23548;70460013640;56990;USER0007;Denny Tuhatelu;2021-03-09 16:17:56.060;NULL;NULL;Y
23549;70460013642;50078;USER0007;Denny Tuhatelu;2021-03-10 09:31:12.187;NULL;NULL;Y
23550;70460013648;64196;USER0007;Denny Tuhatelu;2021-03-10 09:43:12.277;NULL;NULL;Y
23551;70460013651;51330;USER0008;Denny Tuhatelu;2021-03-10 15:50:15.267;NULL;NULL;Y
23552;70460013647;66283;USER0007;Denny Tuhatelu;2021-03-10 16:25:48.493;NULL;NULL;Y
23553;70440013656;10024;USER0008;Denny Tuhatelu;2021-03-12 09:59:27.860;NULL;NULL;Y
23554;70460013658;52209;USER0007;Denny Tuhatelu;2021-03-12 10:31:08.167;NULL;NULL;Y
23555;70460013658;60391;USER0007;Denny Tuhatelu;2021-03-12 10:31:08.167;NULL;NULL;Y
23556;70320013655;90312;USER0008;Denny Tuhatelu;2021-03-12 11:35:20.047;NULL;NULL;Y
23557;70440013654;69092;USER0008;Denny Tuhatelu;2021-03-12 11:35:34.353;NULL;NULL;Y
23558;70440013654;62454;USER0008;Denny Tuhatelu;2021-03-12 11:35:34.353;NULL;NULL;Y
23559;70420013659;10023;USER0008;Denny Tuhatelu;2021-03-15 14:49:15.450;NULL;NULL;Y
23560;70460013660;61412;USER0007;Denny Tuhatelu;2021-03-15 14:50:20.477;NULL;NULL;Y
23561;70460013660;60910;USER0007;Denny Tuhatelu;2021-03-15 14:50:20.477;Rudy Mandagie;2021-03-16 16:29:32.430;N
23562;70460013661;69577;USER0007;Denny Tuhatelu;2021-03-15 14:50:38.273;NULL;NULL;Y
23563;70460013661;63848;USER0007;Denny Tuhatelu;2021-03-15 14:50:38.273;NULL;NULL;Y
23564;70460013662;50078;USER0007;Denny Tuhatelu;2021-03-15 14:50:57.100;NULL;NULL;Y
23565;70320013669;10235;USER0008;Denny Tuhatelu;2021-03-15 15:40:53.937;NULL;NULL;Y
23566;70320013669;10117;USER0008;Denny Tuhatelu;2021-03-15 15:40:53.937;NULL;NULL;Y
23567;70320013669;10116;USER0008;Denny Tuhatelu;2021-03-15 15:40:53.937;NULL;NULL;Y
23568;70320013669;10016;USER0008;Denny Tuhatelu;2021-03-15 15:40:53.937;NULL;NULL;Y
23569;70460013668;56504;USER0008;Denny Tuhatelu;2021-03-15 16:17:45.990;NULL;NULL;Y
23570;70460013668;56503;USER0008;Denny Tuhatelu;2021-03-15 16:17:45.990;NULL;NULL;Y
23571;70460013668;50015;USER0008;Denny Tuhatelu;2021-03-15 16:17:45.990;NULL;NULL;Y
23572;70460013668;50996;USER0008;Denny Tuhatelu;2021-03-15 16:17:45.990;NULL;NULL;Y
23573;70420013670;42251;USER0008;Denny Tuhatelu;2021-03-16 09:36:32.833;NULL;NULL;Y
23574;70420013670;42250;USER0008;Denny Tuhatelu;2021-03-16 09:36:32.833;NULL;NULL;Y
23575;70420013657;90580;USER0008;Denny Tuhatelu;2021-03-16 10:04:32.867;NULL;NULL;Y
23576;70420013657;90299;USER0008;Denny Tuhatelu;2021-03-16 10:04:32.867;NULL;NULL;Y
23577;70420013657;93654;USER0008;Denny Tuhatelu;2021-03-16 10:04:32.867;NULL;NULL;Y
23578;70420013657;52353;USER0008;Denny Tuhatelu;2021-03-16 10:04:32.867;NULL;NULL;Y
23579;70420013657;53552;USER0008;Denny Tuhatelu;2021-03-16 10:04:32.867;NULL;NULL;Y
23580;70460013653;68221;USER0007;Denny Tuhatelu;2021-03-16 11:31:15.530;NULL;NULL;Y
23581;70460013652;61369;USER0007;Denny Tuhatelu;2021-03-16 11:31:27.493;NULL;NULL;Y
23582;70460013585;69414;USER0007;Denny Tuhatelu;2021-03-16 13:19:22.120;NULL;NULL;Y
23583;70460013585;69412;USER0007;Denny Tuhatelu;2021-03-16 13:19:22.120;NULL;NULL;Y
23584;70460013584;65406;USER0007;Denny Tuhatelu;2021-03-16 13:19:35.293;NULL;NULL;Y
23585;70460013584;61148;USER0007;Denny Tuhatelu;2021-03-16 13:19:35.293;NULL;NULL;Y
23586;70460013584;69021;USER0007;Denny Tuhatelu;2021-03-16 13:19:35.293;NULL;NULL;Y
23587;70460013584;69150;USER0007;Denny Tuhatelu;2021-03-16 13:19:35.293;NULL;NULL;Y
23588;70460013584;69151;USER0007;Denny Tuhatelu;2021-03-16 13:19:35.293;NULL;NULL;Y
23589;70460013584;69149;USER0007;Denny Tuhatelu;2021-03-16 13:19:35.293;NULL;NULL;Y
23590;70460013663;56921;USER0007;Denny Tuhatelu;2021-03-16 15:01:11.647;NULL;NULL;Y
23591;70460013671;67740;USER0007;Denny Tuhatelu;2021-03-16 17:02:16.940;NULL;NULL;Y
23592;70460013671;67742;USER0007;Denny Tuhatelu;2021-03-16 17:02:16.940;NULL;NULL;Y
23593;70460013671;67743;USER0007;Denny Tuhatelu;2021-03-16 17:02:16.940;NULL;NULL;Y
23594;70460013671;67744;USER0007;Denny Tuhatelu;2021-03-16 17:02:16.940;Rudy Mandagie;2021-03-18 11:52:46.620;N
23595;70460013671;67747;USER0007;Denny Tuhatelu;2021-03-16 17:02:16.940;NULL;NULL;Y
23596;70460013672;03568;USER0007;Denny Tuhatelu;2021-03-16 17:02:35.767;NULL;NULL;Y
23597;70420013673;10009;USER0008;Denny Tuhatelu;2021-03-17 16:56:47.953;NULL;NULL;Y
23598;70460013678;51474;USER0007;Denny Tuhatelu;2021-03-18 10:39:39.153;NULL;NULL;Y
23599;70460013677;67749;USER0007;Denny Tuhatelu;2021-03-18 10:40:00.953;NULL;NULL;Y
23600;70460013677;67750;USER0007;Denny Tuhatelu;2021-03-18 10:40:00.953;NULL;NULL;Y
23601;70460013680;52335;USER0007;Denny Tuhatelu;2021-03-18 10:40:22.473;NULL;NULL;Y
23602;70480013679;56980;USER0008;Denny Tuhatelu;2021-03-18 10:40:40.987;NULL;NULL;Y
23603;70420013667;99979;USER0008;Denny Tuhatelu;2021-03-18 15:28:18.087;NULL;NULL;Y
23604;70420013667;94531;USER0008;Denny Tuhatelu;2021-03-18 15:28:18.087;NULL;NULL;Y
23605;70420013667;91282;USER0008;Denny Tuhatelu;2021-03-18 15:28:18.087;NULL;NULL;Y
23606;70420013667;90227;USER0008;Denny Tuhatelu;2021-03-18 15:28:18.087;NULL;NULL;Y
23607;70420013667;90006;USER0008;Denny Tuhatelu;2021-03-18 15:28:18.087;NULL;NULL;Y
23608;70420013667;90162;USER0008;Denny Tuhatelu;2021-03-18 15:28:18.087;NULL;NULL;Y
23609;70420013683;52255;USER0008;Denny Tuhatelu;2021-03-18 15:28:47.760;NULL;NULL;Y
23610;70420013683;50217;USER0008;Denny Tuhatelu;2021-03-18 15:28:47.760;NULL;NULL;Y
23611;70440013684;50170;USER0008;Denny Tuhatelu;2021-03-18 16:09:46.417;NULL;NULL;Y
23612;70440013684;54520;USER0008;Denny Tuhatelu;2021-03-18 16:09:46.417;NULL;NULL;Y
23613;70520013681;54468;USER0008;Denny Tuhatelu;2021-03-18 16:58:11.240;NULL;NULL;Y
23614;70460013600;68076;USER0007;Denny Tuhatelu;2021-03-19 13:06:14.647;NULL;NULL;Y
23615;70460013600;65911;USER0007;Denny Tuhatelu;2021-03-19 13:06:14.647;NULL;NULL;Y
23616;70460013600;65467;USER0007;Denny Tuhatelu;2021-03-19 13:06:14.647;NULL;NULL;Y
23617;70460013690;03210;USER0007;Denny Tuhatelu;2021-03-22 10:09:53.633;Denny Tuhatelu;2021-03-22 10:10:19.430;Y
23618;70460013688;61170;USER0007;Denny Tuhatelu;2021-03-22 10:10:34.490;NULL;NULL;Y
23619;70460013688;64125;USER0007;Denny Tuhatelu;2021-03-22 10:10:34.490;NULL;NULL;Y
23620;70440013685;70094;USER0008;Denny Tuhatelu;2021-03-22 11:06:00.810;NULL;NULL;Y
23621;70460013686;65135;USER0007;Denny Tuhatelu;2021-03-22 13:16:24.513;NULL;NULL;Y
23622;70460013693;69700;USER0008;Denny Tuhatelu;2021-03-22 15:27:07.680;NULL;NULL;Y
23623;70460013692;54506;USER0007;Denny Tuhatelu;2021-03-22 15:27:32.727;NULL;NULL;Y
23624;70320013698;10140;USER0008;Denny Tuhatelu;2021-03-23 14:23:01.497;NULL;NULL;Y
23625;70460013695;03566;USER0008;Denny Tuhatelu;2021-03-23 15:15:33.640;NULL;NULL;Y
23626;70460013666;61250;USER0008;Denny Tuhatelu;2021-03-23 15:15:48.567;NULL;NULL;Y
23627;70460013666;60541;USER0008;Denny Tuhatelu;2021-03-23 15:15:48.567;NULL;NULL;Y
23628;70460013666;65911;USER0008;Denny Tuhatelu;2021-03-23 15:15:48.567;NULL;NULL;Y
23629;70460013666;65467;USER0008;Denny Tuhatelu;2021-03-23 15:15:48.567;NULL;NULL;Y
23630;70460013694;03567;USER0008;Denny Tuhatelu;2021-03-23 15:16:17.987;NULL;NULL;Y
23631;70460013696;60740;USER0008;Denny Tuhatelu;2021-03-23 15:16:38.703;NULL;NULL;Y
23632;70460013696;62647;USER0008;Denny Tuhatelu;2021-03-23 15:16:38.703;NULL;NULL;Y
23633;70460013696;62592;USER0008;Denny Tuhatelu;2021-03-23 15:16:38.703;NULL;NULL;Y
23634;70460013696;63295;USER0008;Denny Tuhatelu;2021-03-23 15:16:38.703;NULL;NULL;Y
23635;70460013696;65376;USER0008;Denny Tuhatelu;2021-03-23 15:16:38.703;NULL;NULL;Y
23636;70460013696;60910;USER0008;Denny Tuhatelu;2021-03-23 15:16:38.703;NULL;NULL;Y
23637;70460013697;02173;USER0007;Denny Tuhatelu;2021-03-23 15:57:02.740;NULL;NULL;Y
23638;70460013682;65623;USER0007;Denny Tuhatelu;2021-03-24 11:04:12.853;NULL;NULL;Y
23639;70420013687;42129;USER0008;Denny Tuhatelu;2021-03-24 15:06:39.253;NULL;NULL;Y
23640;70420013687;42130;USER0008;Denny Tuhatelu;2021-03-24 15:06:39.253;NULL;NULL;Y
23641;70420013687;42119;USER0008;Denny Tuhatelu;2021-03-24 15:06:39.253;NULL;NULL;Y
23642;70420013687;42128;USER0008;Denny Tuhatelu;2021-03-24 15:06:39.253;NULL;NULL;Y
23643;70420013699;51230;USER0008;Denny Tuhatelu;2021-03-24 15:07:19.813;NULL;NULL;Y
23644;70420013700;50044;USER0008;Denny Tuhatelu;2021-03-24 15:07:42.353;NULL;NULL;Y
23645;70420013701;52615;USER0008;Denny Tuhatelu;2021-03-24 15:08:03.953;NULL;NULL;Y
23646;70420013704;50015;USER0008;Denny Tuhatelu;2021-03-24 15:08:29.333;NULL;NULL;Y
23647;70420013704;52675;USER0008;Denny Tuhatelu;2021-03-24 15:08:29.333;NULL;NULL;Y
23648;70420013703;40580;USER0008;Denny Tuhatelu;2021-03-24 15:08:52.303;NULL;NULL;Y
23649;70420013702;31285;USER0008;Denny Tuhatelu;2021-03-24 15:09:10.400;NULL;NULL;Y
23650;70460013705;62876;USER0007;Denny Tuhatelu;2021-03-24 16:56:55.250;NULL;NULL;Y
23651;70460013705;62875;USER0007;Denny Tuhatelu;2021-03-24 16:56:55.250;NULL;NULL;Y
23652;70460013706;02812;USER0008;Denny Tuhatelu;2021-03-24 17:20:50.963;NULL;NULL;Y
23653;70320013708;58512;USER0008;Denny Tuhatelu;2021-03-25 17:09:35.457;NULL;NULL;Y
23654;70320013709;10235;USER0008;Denny Tuhatelu;2021-03-25 17:09:54.970;NULL;NULL;Y
23655;70320013709;10016;USER0008;Denny Tuhatelu;2021-03-25 17:09:54.970;NULL;NULL;Y
23656;70320013709;10116;USER0008;Denny Tuhatelu;2021-03-25 17:09:54.970;NULL;NULL;Y
23657;70420013713;40580;USER0008;Denny Tuhatelu;2021-03-26 15:24:41.870;NULL;NULL;Y
23658;70460013711;66332;USER0007;Denny Tuhatelu;2021-03-26 16:19:37.443;Denny Tuhatelu;2021-04-06 10:44:20.153;Y
23659;70440013715;56003;USER0008;Denny Tuhatelu;2021-03-26 17:22:42.287;NULL;NULL;Y
23660;70420013718;10007;USER0008;Denny Tuhatelu;2021-03-29 14:32:07.797;NULL;NULL;Y
23661;70420013707;63051;USER0007;Denny Tuhatelu;2021-03-29 14:32:48.530;NULL;NULL;Y
23662;70460013714;62558;USER0008;Denny Tuhatelu;2021-03-29 15:34:08.193;NULL;NULL;Y
23663;70460013720;54635;USER0007;Denny Tuhatelu;2021-03-29 16:46:20.860;NULL;NULL;Y
23664;70460013719;61066;USER0008;Denny Tuhatelu;2021-03-29 16:46:42.960;Denny Tuhatelu;2021-03-31 11:54:51.343;Y
23665;70460013717;65197;USER0007;Denny Tuhatelu;2021-03-29 16:46:59.620;NULL;NULL;Y
23666;70460013717;60381;USER0007;Denny Tuhatelu;2021-03-29 16:46:59.620;NULL;NULL;Y
23667;70460013721;56003;USER0008;Denny Tuhatelu;2021-03-29 16:47:28.070;NULL;NULL;Y
23668;70420013722;90069;USER0008;Denny Tuhatelu;2021-03-30 15:35:41.117;NULL;NULL;Y
23669;70420013722;90256;USER0008;Denny Tuhatelu;2021-03-30 15:35:41.117;NULL;NULL;Y
23670;70420013722;90255;USER0008;Denny Tuhatelu;2021-03-30 15:35:41.117;NULL;NULL;Y
23671;70420013722;93257;USER0008;Denny Tuhatelu;2021-03-30 15:35:41.117;NULL;NULL;Y
23672;70420013723;50620;USER0008;Denny Tuhatelu;2021-03-30 15:35:59.423;NULL;NULL;Y
23673;70420013723;54012;USER0008;Denny Tuhatelu;2021-03-30 15:35:59.423;NULL;NULL;Y
23674;70420013723;53552;USER0008;Denny Tuhatelu;2021-03-30 15:35:59.423;NULL;NULL;Y
23675;70420013723;50943;USER0008;Denny Tuhatelu;2021-03-30 15:35:59.423;NULL;NULL;Y
23676;70420013723;50135;USER0008;Denny Tuhatelu;2021-03-30 15:35:59.423;NULL;NULL;Y
23677;70420013723;52014;USER0008;Denny Tuhatelu;2021-03-30 15:35:59.423;NULL;NULL;Y
23678;70420013725;50011;USER0008;Denny Tuhatelu;2021-03-30 15:36:18.467;NULL;NULL;Y
23679;70420013725;51562;USER0008;Denny Tuhatelu;2021-03-30 15:36:18.467;NULL;NULL;Y
23680;70460013724;50078;USER0007;Denny Tuhatelu;2021-03-30 15:36:40.500;NULL;NULL;Y
23681;70460013726;60660;USER0007;Denny Tuhatelu;2021-03-30 15:37:03.310;NULL;NULL;Y
23682;70500013710;90370;USER0008;Denny Tuhatelu;2021-03-30 15:37:23.417;NULL;NULL;Y
23683;70420013727;20002;USER0008;Denny Tuhatelu;2021-03-31 09:40:13.780;NULL;NULL;Y
23684;70420013728;30018;USER0008;Denny Tuhatelu;2021-03-31 09:40:40.180;NULL;NULL;Y
23685;70420013729;41400;USER0008;Denny Tuhatelu;2021-03-31 09:40:58.960;NULL;NULL;Y
23686;70420013730;30475;USER0008;Denny Tuhatelu;2021-03-31 09:41:15.750;NULL;NULL;Y
23687;70420013731;40281;USER0008;Denny Tuhatelu;2021-03-31 09:41:31.940;NULL;NULL;Y
23688;70420013732;30745;USER0008;Denny Tuhatelu;2021-03-31 09:41:50.600;NULL;NULL;Y
23689;70420013716;10140;USER0008;Denny Tuhatelu;2021-03-31 09:46:29.983;NULL;NULL;Y
23690;70460013734;52876;USER0007;Denny Tuhatelu;2021-03-31 11:10:01.130;NULL;NULL;Y
23691;70460013733;52174;USER0008;Denny Tuhatelu;2021-03-31 16:08:46.413;NULL;NULL;Y
23692;70460013733;60187;USER0008;Denny Tuhatelu;2021-03-31 16:08:46.413;NULL;NULL;Y
23693;70460013738;67730;USER0007;Denny Tuhatelu;2021-04-01 13:54:58.350;NULL;NULL;Y
23694;70460013738;67731;USER0007;Denny Tuhatelu;2021-04-01 13:54:58.350;NULL;NULL;Y
23695;70460013737;65955;USER0007;Denny Tuhatelu;2021-04-01 13:56:02.567;NULL;NULL;Y
23696;70460013736;60086;USER0007;Denny Tuhatelu;2021-04-01 13:57:44.283;NULL;NULL;Y
23697;70460013736;68302;USER0007;Denny Tuhatelu;2021-04-01 13:57:44.283;NULL;NULL;Y
23698;70460013736;65055;USER0007;Denny Tuhatelu;2021-04-01 13:57:44.283;NULL;NULL;Y
23699;70460013735;62500;USER0007;Denny Tuhatelu;2021-04-01 13:58:09.730;NULL;NULL;Y
23700;70460013743;69720;USER0007;Denny Tuhatelu;2021-04-05 13:45:13.127;NULL;NULL;Y
23701;70420013744;60089;USER0007;Denny Tuhatelu;2021-04-06 10:46:11.927;NULL;NULL;Y
23702;70420013744;60733;USER0007;Denny Tuhatelu;2021-04-06 10:46:11.927;NULL;NULL;Y
23703;70420013744;60187;USER0007;Denny Tuhatelu;2021-04-06 10:46:11.927;NULL;NULL;Y
23704;70420013744;60522;USER0007;Denny Tuhatelu;2021-04-06 10:46:11.927;NULL;NULL;Y
23705;70420013744;62012;USER0007;Denny Tuhatelu;2021-04-06 10:46:11.927;NULL;NULL;Y
23706;70460013745;60257;USER0007;Denny Tuhatelu;2021-04-06 11:40:49.290;NULL;NULL;Y
23707;70460013745;60767;USER0007;Denny Tuhatelu;2021-04-06 11:40:49.290;NULL;NULL;Y
23708;70460013750;61412;USER0007;Denny Tuhatelu;2021-04-06 16:30:30.053;NULL;NULL;Y
23709;70460013749;65955;USER0007;Denny Tuhatelu;2021-04-06 16:30:54.903;NULL;NULL;Y
23710;70320013748;56893;USER0008;Denny Tuhatelu;2021-04-06 16:31:21.987;NULL;NULL;Y
23711;70320013746;10024;USER0008;Denny Tuhatelu;2021-04-06 16:31:56.880;NULL;NULL;Y
23712;70460013741;80001;USER0007;Denny Tuhatelu;2021-04-07 10:55:29.560;NULL;NULL;Y
23713;70460013754;63008;USER0007;Denny Tuhatelu;2021-04-07 13:11:56.827;NULL;NULL;Y
23714;70460013751;50125;USER0008;Denny Tuhatelu;2021-04-07 13:14:16.810;NULL;NULL;Y
23715;70460013753;52270;USER0008;Denny Tuhatelu;2021-04-07 13:14:44.730;NULL;NULL;Y
23716;70460013752;62693;USER0008;Denny Tuhatelu;2021-04-07 13:15:27.890;NULL;NULL;Y
23717;70320013761;10140;USER0008;Denny Tuhatelu;2021-04-07 14:25:05.523;NULL;NULL;Y
23718;70420013765;30018;USER0008;Denny Tuhatelu;2021-04-07 17:21:45.013;NULL;NULL;Y
23719;70420013766;40281;USER0008;Denny Tuhatelu;2021-04-07 17:22:07.567;NULL;NULL;Y
23720;70420013764;20002;USER0008;Denny Tuhatelu;2021-04-07 17:22:30.240;NULL;NULL;Y
23721;70320013768;60358;USER0007;Denny Tuhatelu;2021-04-08 09:34:39.490;NULL;NULL;Y
23722;70320013768;99926;USER0007;Denny Tuhatelu;2021-04-08 09:34:39.490;NULL;NULL;Y
23723;70320013768;67841;USER0007;Denny Tuhatelu;2021-04-08 09:34:39.490;NULL;NULL;Y
23724;70320013767;50071;USER0007;Denny Tuhatelu;2021-04-08 09:34:56.573;NULL;NULL;Y
23725;70320013762;10140;USER0008;Denny Tuhatelu;2021-04-08 12:02:15.727;NULL;NULL;Y
23726;70460013758;69354;USER0007;Denny Tuhatelu;2021-04-08 14:49:09.220;NULL;NULL;Y
23727;70420013756;90650;USER0008;Denny Tuhatelu;2021-04-08 14:49:52.790;NULL;NULL;Y
23728;70420013756;90812;USER0008;Denny Tuhatelu;2021-04-08 14:49:52.790;NULL;NULL;Y
23729;70420013756;99978;USER0008;Denny Tuhatelu;2021-04-08 14:49:52.790;NULL;NULL;Y
23730;70460013760;03252;USER0007;Denny Tuhatelu;2021-04-08 14:50:20.230;NULL;NULL;Y
23731;70460013759;61669;USER0007;Denny Tuhatelu;2021-04-08 14:50:42.050;NULL;NULL;Y
23732;70460013759;60904;USER0007;Denny Tuhatelu;2021-04-08 14:50:42.050;NULL;NULL;Y
23733;70460013759;61654;USER0007;Denny Tuhatelu;2021-04-08 14:50:42.050;NULL;NULL;Y
23734;70460013759;62906;USER0007;Denny Tuhatelu;2021-04-08 14:50:42.050;NULL;NULL;Y
23735;70440013763;10015;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23736;70440013763;10014;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23737;70440013763;10016;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23738;70440013763;10019;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23739;70440013763;10037;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23740;70440013763;10018;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23741;70440013763;10022;USER0005;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23742;70440013763;10020;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23743;70440013763;10026;USER0005;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23744;70440013763;10021;USER0005;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23745;70440013763;10066;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23746;70440013763;10027;USER0008;Denny Tuhatelu;2021-04-09 09:57:57.693;NULL;NULL;Y
23747;70460013755;60371;USER0007;Denny Tuhatelu;2021-04-09 11:22:05.980;NULL;NULL;Y
23748;70460013755;51331;USER0007;Denny Tuhatelu;2021-04-09 11:22:05.980;NULL;NULL;Y
23749;70460013755;63286;USER0007;Denny Tuhatelu;2021-04-09 11:22:05.980;NULL;NULL;Y
23750;70460013770;60357;USER0007;Denny Tuhatelu;2021-04-09 11:22:19.160;NULL;NULL;Y
23751;70460013769;62578;USER0007;Denny Tuhatelu;2021-04-09 11:22:32.270;NULL;NULL;Y
23752;70320013771;10117;USER0008;Denny Tuhatelu;2021-04-09 14:03:58.603;NULL;NULL;Y
23753;70320013771;10016;USER0008;Denny Tuhatelu;2021-04-09 14:03:58.603;NULL;NULL;Y
23754;70320013771;10116;USER0008;Denny Tuhatelu;2021-04-09 14:03:58.603;NULL;NULL;Y
23755;70440013773;69092;USER0008;Denny Tuhatelu;2021-04-12 11:19:46.457;NULL;NULL;Y
23756;70420013772;60125;USER0007;Denny Tuhatelu;2021-04-12 15:11:44.313;Denny Tuhatelu;2021-04-12 15:11:54.643;Y
23757;70420013772;60126;USER0007;Denny Tuhatelu;2021-04-12 15:11:44.313;Denny Tuhatelu;2021-04-12 15:11:54.643;Y
23758;70420013772;60127;USER0007;Denny Tuhatelu;2021-04-12 15:11:44.313;Denny Tuhatelu;2021-04-12 15:11:54.643;Y
23759;70420013772;65010;USER0007;Denny Tuhatelu;2021-04-12 15:11:44.313;Denny Tuhatelu;2021-04-12 15:11:54.643;Y
23760;70460013774;66065;USER0008;Denny Tuhatelu;2021-04-12 16:24:05.680;NULL;NULL;Y
23761;70460013774;66419;USER0008;Denny Tuhatelu;2021-04-12 16:24:05.680;NULL;NULL;Y
23762;70460013774;66050;USER0008;Denny Tuhatelu;2021-04-12 16:24:05.680;NULL;NULL;Y
23763;70320013779;10140;USER0008;Denny Tuhatelu;2021-04-13 11:40:40.007;NULL;NULL;Y
23764;70460013780;56503;USER0008;Denny Tuhatelu;2021-04-13 15:46:40.633;NULL;NULL;Y
23765;70460013780;56504;USER0008;Denny Tuhatelu;2021-04-13 15:46:40.633;NULL;NULL;Y
23766;70460013780;55333;USER0008;Denny Tuhatelu;2021-04-13 15:46:40.633;NULL;NULL;Y
23767;70460013781;55703;USER0008;Denny Tuhatelu;2021-04-13 15:46:58.960;NULL;NULL;Y
23768;70460013778;50078;USER0007;Denny Tuhatelu;2021-04-13 15:47:53.340;NULL;NULL;Y
23769;70420013783;90078;USER0008;Denny Tuhatelu;2021-04-14 13:49:01.530;NULL;NULL;Y
23770;70420013782;65453;USER0007;Denny Tuhatelu;2021-04-14 13:49:30.200;Denny Tuhatelu;2021-04-16 11:48:12.457;Y
23771;70420013788;10042;USER0008;Denny Tuhatelu;2021-04-14 16:22:55.550;NULL;NULL;Y
23772;70460013784;66412;USER0008;Denny Tuhatelu;2021-04-14 16:24:12.490;NULL;NULL;Y
23773;70420013785;90764;USER0008;Denny Tuhatelu;2021-04-14 16:24:35.430;NULL;NULL;Y
23774;70460013790;67958;USER0005;Denny Tuhatelu;2021-04-15 14:51:53.143;Denny Tuhatelu;2021-04-15 15:19:58.997;Y
23775;70460013789;66068;USER0007;Denny Tuhatelu;2021-04-15 14:52:19.990;NULL;NULL;Y
23776;70460013791;62858;USER0007;Denny Tuhatelu;2021-04-15 16:50:48.167;NULL;NULL;Y
23777;70460013792;67792;USER0007;Denny Tuhatelu;2021-04-15 16:51:10.193;NULL;NULL;Y
23778;70420013786;20058;USER0008;Denny Tuhatelu;2021-04-15 17:38:05.013;NULL;NULL;Y
23779;70420013786;20059;USER0008;Denny Tuhatelu;2021-04-15 17:38:05.013;NULL;NULL;Y
23780;70420013793;10007;USER0008;Denny Tuhatelu;2021-04-15 17:38:31.527;NULL;NULL;Y
23781;70420013787;31001;USER0008;Denny Tuhatelu;2021-04-15 17:38:50.647;NULL;NULL;Y
23782;70420013787;31002;USER0008;Denny Tuhatelu;2021-04-15 17:38:50.647;NULL;NULL;Y
23783;70460013797;63288;USER0007;Denny Tuhatelu;2021-04-16 10:42:43.223;Denny Tuhatelu;2021-04-16 10:43:12.033;Y
23784;70320013795;51789;USER0007;Denny Tuhatelu;2021-04-16 11:29:58.147;NULL;NULL;Y
23785;70460013742;55415;USER0007;Denny Tuhatelu;2021-04-16 11:58:45.827;NULL;NULL;Y
23786;70460013799;51331;USER0008;Denny Tuhatelu;2021-04-16 14:45:53.927;NULL;NULL;Y
23787;70460013794;63991;USER0007;Denny Tuhatelu;2021-04-16 14:46:17.253;NULL;NULL;Y
