id;sws_code;product_code;qty;soh;uom;created_by;created_date;updated_by;updated_date;is_active
107536;70460017985;60740;1.00;1.00;SHTS;Rudy Mandagie;2026-03-13 09:07:26.947;NULL;NULL;Y
107537;70440003579;54012;1.00;30.00;BAGS;Rostefince Saberatu;2026-03-13 09:20:06.820;NULL;NULL;Y
107538;70460017986;80001;40.00;3754.00;LTR;Rudy Mandagie;2026-03-13 10:13:40.660;NULL;NULL;Y
107539;70460017987;80012;5185.00;22077.54;LITERS;Rudy Mandagie;2026-03-13 10:15:37.317;NULL;NULL;Y
107540;70460017988;65955;2.20;1533.19;MT;Rudy Mandagie;2026-03-13 10:17:06.507;NULL;NULL;Y
107541;70460017989;80001;120.00;3754.00;LTR;Rudy Mandagie;2026-03-13 10:24:13.663;NULL;NULL;Y
107542;70460017990;80012;4920.00;22077.54;LITERS;Rudy Mandagie;2026-03-13 10:26:38.100;NULL;NULL;Y
107543;70460017991;65955;1.80;1533.19;MT;Rudy Mandagie;2026-03-13 10:28:05.450;NULL;NULL;Y
107544;70460017992;61771;1.00;1.00;BTL;Rudy Mandagie;2026-03-13 10:33:02.857;NULL;NULL;Y
107545;70460017993;80001;40.00;3754.00;LTR;Rudy Mandagie;2026-03-13 10:33:12.293;NULL;NULL;Y
107546;70460017994;80001;50.00;3754.00;LTR;Rudy Mandagie;2026-03-13 10:34:18.930;NULL;NULL;Y
107547;70460017995;80012;5578.00;22077.54;LITERS;Rudy Mandagie;2026-03-13 10:35:26.303;NULL;NULL;Y
107548;70460017996;65955;1.50;1533.19;MT;Rudy Mandagie;2026-03-13 10:36:27.733;NULL;NULL;Y
107549;70630001464;30061;64.00;3788.00;PCS;Taufik Ramadhani;2026-03-13 10:36:38.473;NULL;NULL;Y
107550;7033D0009980;10365;25.00;5050.00;KGS;James;2026-03-13 13:12:44.967;NULL;NULL;Y
107551;7033D0009980;10077;100.00;3275.00;KGS;James;2026-03-13 13:12:44.967;NULL;NULL;Y
107552;7033D0009980;10042;1656.00;38740.00;KGS;James;2026-03-13 13:12:44.967;NULL;NULL;Y
107553;7033D0009981;92007;2.00;17.00;PCS;James;2026-03-13 13:16:16.990;NULL;NULL;Y
107554;7033C0003373;51800;7.00;16.00;BAGS;James;2026-03-13 13:18:03.460;NULL;NULL;Y
107555;7033C0003373;54012;3.00;29.00;BAGS;James;2026-03-13 13:18:03.460;NULL;NULL;Y
107556;7033D0009982;51800;1.00;16.00;BAGS;James;2026-03-13 13:19:19.527;NULL;NULL;Y
107557;7033D0009982;54012;1.00;29.00;BAGS;James;2026-03-13 13:19:19.527;NULL;NULL;Y
107558;7033G0001433;54012;1.00;29.00;BAGS;James;2026-03-13 13:20:42.537;NULL;NULL;Y
107559;7033E0003566;93257;4.00;44.00;PCS;James;2026-03-13 13:22:14.007;NULL;NULL;Y
107560;7033E0003567;51800;1.00;16.00;BAGS;James;2026-03-13 13:26:00.003;NULL;NULL;Y
107561;7033E0003567;50530;1000.00;1508.00;PC;James;2026-03-13 13:26:00.003;James;2026-03-13 14:47:53.217;Y
107562;7033D0009983;21417;39600.00;514800.00;PCS;James;2026-03-13 13:31:34.287;NULL;NULL;Y
107563;7033D0009983;21414;39600.00;542520.00;PCS;James;2026-03-13 13:31:34.287;NULL;NULL;Y
107564;7033D0009984;RM0003;1000.00;176000.00;PCS;James;2026-03-13 13:32:37.163;NULL;NULL;Y
107565;70460017997;62012;20.00;30.00;PCS;Rudy Mandagie;2026-03-13 13:48:49.363;Rudy Mandagie;2026-03-13 13:49:42.013;Y
107566;70460017997;54697;1.00;9.00;KGS;Rudy Mandagie;2026-03-13 13:48:49.363;NULL;NULL;Y
107567;70310001019;50620;2.00;3.00;SACKS;James;2026-03-13 14:43:21.883;NULL;NULL;Y
107568;70310001019;51800;1.00;16.00;BAGS;James;2026-03-13 14:43:21.883;NULL;NULL;Y
107569;70400004979;51230;5.00;41.00;BOX;Rommy Tendean;2026-03-13 15:05:01.853;NULL;NULL;Y
107570;70400004980;34025;40.00;40.00;SHEET;Rommy Tendean;2026-03-13 15:09:18.727;NULL;NULL;Y
107571;7033D0009985;20070;13230.00;0.00;SET;James;2026-03-13 15:45:06.357;NULL;NULL;Y
107572;7033D0009986;10077;125.00;3150.00;KGS;James;2026-03-16 08:19:37.450;NULL;NULL;Y
107573;7033D0009986;10042;2392.00;37084.00;KGS;James;2026-03-16 08:19:37.450;NULL;NULL;Y
107574;7033D0009987;50134;5.00;8.00;PCS;James;2026-03-16 08:33:57.617;NULL;NULL;Y
107575;7033D0009987;51800;1.00;6.00;BAGS;James;2026-03-16 08:33:57.617;NULL;NULL;Y
107576;7033D0009987;54012;1.00;24.00;BAGS;James;2026-03-16 08:33:57.617;NULL;NULL;Y
107577;7033C0003374;51800;9.00;6.00;BAGS;James;2026-03-16 08:35:39.443;NULL;NULL;Y
107578;7033C0003374;54012;3.00;24.00;BAGS;James;2026-03-16 08:35:39.443;NULL;NULL;Y
107579;7033C0003375;90126;2.00;20.00;PCS;James;2026-03-16 08:41:18.927;NULL;NULL;Y
107580;7033G0001434;54012;1.00;24.00;BAGS;James;2026-03-16 08:47:08.820;NULL;NULL;Y
107581;7033E0003568;93257;4.00;40.00;PCS;James;2026-03-16 08:50:11.740;NULL;NULL;Y
107582;7033E0003569;50217;1.00;4.00;PAILS;James;2026-03-16 08:51:50.537;NULL;NULL;Y
107583;7033E0003569;51800;1.00;6.00;BAGS;James;2026-03-16 08:51:50.537;NULL;NULL;Y
107584;7033E0003569;54136;2.00;38.00;PACKS;James;2026-03-16 08:51:50.537;NULL;NULL;Y
107585;70310001020;92007;4.00;15.00;PCS;James;2026-03-16 08:56:14.740;NULL;NULL;Y
107586;70310001021;51800;1.00;6.00;BAGS;James;2026-03-16 08:57:19.083;NULL;NULL;Y
107587;70460017998;50515;2.00;386.00;PCS;Rudy Mandagie;2026-03-16 08:57:46.320;NULL;NULL;Y
107588;70320000571;92007;3.00;15.00;PCS;James;2026-03-16 08:58:19.677;NULL;NULL;Y
107589;7033G0001435;92007;2.00;15.00;PCS;James;2026-03-16 09:07:22.930;NULL;NULL;Y
107590;70460017999;54730;2.00;5.00;PCS;Rudy Mandagie;2026-03-16 09:48:19.120;NULL;NULL;Y
107591;70370000758;90126;2.00;20.00;PCS;James;2026-03-16 10:39:11.170;NULL;NULL;Y
107592;70460018000;65104;2.00;11.00;PCS;Rudy Mandagie;2026-03-16 10:52:52.333;NULL;NULL;Y
107593;7033D0009988;21417;39600.00;475200.00;PCS;James;2026-03-16 11:20:02.190;NULL;NULL;Y
107594;7033D0009988;21414;39600.00;502920.00;PCS;James;2026-03-16 11:20:02.190;NULL;NULL;Y
107595;7033D0009989;RM0003;1000.00;175000.00;PCS;James;2026-03-16 11:20:51.290;NULL;NULL;Y
107596;70460018001;90812;2.00;22.00;REAMS;Rudy Mandagie;2026-03-16 13:08:46.307;NULL;NULL;Y
107597;70460018001;90650;2.00;24.00;REAMS;Rudy Mandagie;2026-03-16 13:08:46.307;NULL;NULL;Y
107598;70340001693;90154;3.00;0.00;DOS;James;2026-03-16 13:43:35.057;NULL;NULL;Y
107599;70340001694;90082;1.00;4.00;PCS;James;2026-03-16 13:47:06.007;NULL;NULL;Y
107600;70340001695;52467;3.00;0.00;DOS;James;2026-03-16 14:07:22.850;NULL;NULL;Y
107601;70440003580;90517;1.00;2.00;PADS;Johanes Tahulending;2026-03-16 15:03:14.537;NULL;NULL;Y
107602;70440003580;90812;3.00;22.00;REAMS;Johanes Tahulending;2026-03-16 15:05:54.330;NULL;NULL;Y
107603;70440003580;90650;3.00;24.00;REAMS;Johanes Tahulending;2026-03-16 15:05:54.330;NULL;NULL;Y
107604;7033D0009990;21417;39600.00;435600.00;PCS;James;2026-03-16 15:09:59.893;NULL;NULL;Y
107605;7033D0009990;21414;39600.00;463320.00;PCS;James;2026-03-16 15:09:59.893;NULL;NULL;Y
107606;70400004981;51400;40.00;474.00;KGS;Rommy Tendean;2026-03-16 15:20:24.960;NULL;NULL;Y
107607;70460018002;54229;150.00;150.00;LGTS;Rudy Mandagie;2026-03-16 16:38:48.140;NULL;NULL;Y
107608;70460018003;54697;2.00;8.00;KGS;Rudy Mandagie;2026-03-17 13:52:05.297;NULL;NULL;Y
107609;70460018004;66776;6.00;40.00;PCS;Rudy Mandagie;2026-03-17 13:53:14.643;NULL;NULL;Y
107610;7033D0009991;10077;200.00;3025.00;KGS;James;2026-03-17 13:56:10.790;NULL;NULL;Y
107611;7033D0009991;10007;184.00;12888.00;KGS;James;2026-03-17 13:56:10.790;NULL;NULL;Y
107612;7033D0009991;10042;2852.00;34692.00;KGS;James;2026-03-17 13:56:10.790;NULL;NULL;Y
107613;7033D0009992;54012;2.00;22.00;BAGS;James;2026-03-17 13:58:22.260;NULL;NULL;Y
107614;7033D0009992;50134;5.00;3.00;PCS;James;2026-03-17 13:58:22.260;NULL;NULL;Y
107615;7033D0009993;21413;59400.00;0.00;PCS;James;2026-03-17 13:59:52.363;NULL;NULL;Y
107616;7033D0009993;21414;59400.00;423720.00;PCS;James;2026-03-17 13:59:52.363;NULL;NULL;Y
107617;7033C0003376;51800;7.00;4.00;BAGS;James;2026-03-17 14:01:07.753;NULL;NULL;Y
107618;7033C0003376;54012;2.00;22.00;BAGS;James;2026-03-17 14:01:07.753;NULL;NULL;Y
107619;7033E0003570;51800;2.00;4.00;BAGS;James;2026-03-17 14:02:27.047;NULL;NULL;Y
107620;7033E0003570;54012;1.00;22.00;BAGS;James;2026-03-17 14:02:27.047;NULL;NULL;Y
107621;7033E0003570;57445;1.00;11.00;GLN;James;2026-03-17 14:02:27.047;NULL;NULL;Y
107622;7033E0003571;93257;4.00;36.00;PCS;James;2026-03-17 14:03:40.990;NULL;NULL;Y
107623;7033G0001436;90502;1.00;2.00;PCS;James;2026-03-17 14:04:42.927;NULL;NULL;Y
107624;70320000572;90300;3.00;25.00;PADS;James;2026-03-17 14:08:46.913;NULL;NULL;Y
107625;70320000573;50135;1.00;12.00;PCS;James;2026-03-17 14:09:47.317;NULL;NULL;Y
107626;70320000574;50317;1.00;1.00;PCS;James;2026-03-17 14:12:41.757;NULL;NULL;Y
107627;70340001696;91103;1.00;5.00;DOS;James;2026-03-17 14:46:36.463;NULL;NULL;Y
107628;70340001696;90006;2.00;7.00;DOS;James;2026-03-17 14:46:36.463;NULL;NULL;Y
107629;70340001696;90643;1.00;6.00;DOS;James;2026-03-17 14:46:36.463;NULL;NULL;Y
107630;70340001696;90007;1.00;5.00;DOS;James;2026-03-17 14:46:36.463;NULL;NULL;Y
107631;70420003280;51800;1.00;14.00;BAGS;Sherly Tatontos;2026-03-17 15:30:12.957;Sherly Tatontos;2026-03-17 15:33:39.483;N
107632;70420003280;54012;1.00;14.00;BAGS;Sherly Tatontos;2026-03-17 15:30:12.957;Sherly Tatontos;2026-03-17 15:33:39.483;N
107633;70340001697;90126;1.00;16.00;PCS;James;2026-03-17 15:45:46.613;NULL;NULL;Y
107634;70460018005;54697;3.00;8.00;KGS;Rudy Mandagie;2026-03-17 15:50:41.787;NULL;NULL;Y
107635;70460018005;55704;1.00;4.00;SHTS;Rudy Mandagie;2026-03-17 15:50:41.787;NULL;NULL;Y
107636;70460018006;64397;2.00;4.00;PCS;Rudy Mandagie;2026-03-17 15:53:34.160;NULL;NULL;Y
107637;70460018006;60593;2.00;15.00;TUBE;Rudy Mandagie;2026-03-17 15:53:34.160;NULL;NULL;Y
107638;70460018007;68690;1.00;1.00;PCS;Rudy Mandagie;2026-03-17 15:54:47.427;NULL;NULL;Y
107639;70460018008;65453;1.00;1.00;PCS;Rudy Mandagie;2026-03-17 15:59:09.363;NULL;NULL;Y
107640;70340001698;50881;1.00;80.00;PAIRS;James;2026-03-17 16:17:40.733;NULL;NULL;Y
107641;70460018009;51337;3.00;3.00;TINS;Rudy Mandagie;2026-03-17 17:08:18.143;NULL;NULL;Y
107642;70460018009;52012;3.00;3.00;TIN;Rudy Mandagie;2026-03-17 17:08:18.143;NULL;NULL;Y
107643;70460018010;56257;1.00;1.00;PCS;Rudy Mandagie;2026-03-17 17:12:07.007;NULL;NULL;Y
107644;70460018011;60156;2.00;2.00;PCS;Rudy Mandagie;2026-03-17 17:22:06.180;NULL;NULL;Y
107645;70460018011;61175;2.00;2.00;PCS;Rudy Mandagie;2026-03-17 17:22:06.180;NULL;NULL;Y
107646;70460018011;68419;15.00;15.00;PCS;Rudy Mandagie;2026-03-17 17:22:06.180;NULL;NULL;Y
107647;7033C0003377;51800;9.00;14.00;BAGS;James;2026-03-18 07:16:05.623;James;2026-03-18 14:31:01.117;Y
107648;7033C0003377;54012;4.00;14.00;BAGS;James;2026-03-18 07:16:05.623;NULL;NULL;Y
107649;7033D0009994;51800;1.00;14.00;BAGS;James;2026-03-18 07:20:29.260;NULL;NULL;Y
107650;7033D0009994;54012;1.00;14.00;BAGS;James;2026-03-18 07:20:29.260;NULL;NULL;Y
107651;7033G0001437;54012;1.00;14.00;BAGS;James;2026-03-18 07:22:41.587;NULL;NULL;Y
107652;7033E0003572;51800;3.00;4.00;BAGS;James;2026-03-18 07:24:05.693;James;2026-03-18 14:49:43.643;Y
107653;7033E0003572;54136;2.00;36.00;PACKS;James;2026-03-18 07:24:05.693;NULL;NULL;Y
107654;7033E0003572;54012;1.00;14.00;BAGS;James;2026-03-18 07:24:05.693;NULL;NULL;Y
107655;7033E0003573;93257;4.00;32.00;PCS;James;2026-03-18 07:25:14.067;NULL;NULL;Y
107656;7033D0009995;10042;368.00;31840.00;KGS;James;2026-03-18 07:26:07.363;NULL;NULL;Y
107657;70400004982;34211;11760.00;34584.00;PCS;Rommy Tendean;2026-03-18 08:42:32.057;NULL;NULL;Y
107658;70400004982;30001;1610.00;12978.00;PCS;Rommy Tendean;2026-03-18 08:42:32.057;NULL;NULL;Y
107659;70400004982;34025;60.00;540.00;SHEET;Rommy Tendean;2026-03-18 08:42:32.057;NULL;NULL;Y
107660;70400004983;42213;23520.00;66860.00;PCS;Rommy Tendean;2026-03-18 08:45:25.083;NULL;NULL;Y
107661;70400004983;40257;9600.00;9600.00;PCS;Rommy Tendean;2026-03-18 08:45:25.083;NULL;NULL;Y
107662;70400004983;40502;1610.00;1610.00;PCS;Rommy Tendean;2026-03-18 08:45:25.083;NULL;NULL;Y
107663;70400004984;51230;9.00;41.00;BOX;Rommy Tendean;2026-03-18 08:49:12.693;Rommy Tendean;2026-03-18 09:42:42.103;Y
107664;70400004984;50044;30.00;335.00;ROLL;Rommy Tendean;2026-03-18 08:49:12.693;NULL;NULL;Y
107665;70400004984;53211;25.00;400.00;KGS;Rommy Tendean;2026-03-18 08:49:12.693;Rommy Tendean;2026-03-18 09:42:42.103;Y
107666;70400004984;51400;105.00;474.00;KGS;Rommy Tendean;2026-03-18 08:49:12.693;Rommy Tendean;2026-03-18 09:42:42.103;Y
107667;70400004985;40027;9072.00;21000.00;PCS;Rommy Tendean;2026-03-18 08:58:15.087;NULL;NULL;Y
107668;70400004986;30003;1522.00;3093.00;PCS;Rommy Tendean;2026-03-18 08:59:15.323;NULL;NULL;Y
107669;70400004987;50044;30.00;335.00;ROLL;Rommy Tendean;2026-03-18 09:00:39.973;NULL;NULL;Y
107670;70460018012;65366;3.00;6.00;MTR;Rudy Mandagie;2026-03-18 09:23:44.393;NULL;NULL;Y
107671;70460018012;62720;4.00;9.00;LE;Rudy Mandagie;2026-03-18 09:27:17.940;NULL;NULL;Y
107672;70400004984;55400;25.00;850.00;KGS;Rommy Tendean;2026-03-18 09:42:42.103;NULL;NULL;Y
107673;70460018013;92007;1.00;6.00;PCS;Rudy Mandagie;2026-03-18 09:57:35.007;NULL;NULL;Y
107674;70400004988;30587;3010.00;0.00;PCS;Rommy Tendean;2026-03-18 10:05:52.687;NULL;NULL;Y
107675;70400004988;30588;5980.00;34340.00;PCS;Rommy Tendean;2026-03-18 10:05:52.687;NULL;NULL;Y
107676;70400004988;34025;20.00;540.00;SHEET;Rommy Tendean;2026-03-18 10:05:52.687;NULL;NULL;Y
107677;70400004989;55400;75.00;825.00;KGS;Rommy Tendean;2026-03-18 10:06:41.327;NULL;NULL;Y
107678;70460018014;65888;40.00;0.00;LE;Rudy Mandagie;2026-03-18 10:13:11.747;Rudy Mandagie;2026-03-18 10:29:28.597;N
107679;70460018014;65886;40.00;0.00;LE;Rudy Mandagie;2026-03-18 10:13:11.747;Rudy Mandagie;2026-03-18 10:29:28.597;N
107680;70460018014;68463;7.00;4.00;ROLL;Rudy Mandagie;2026-03-18 10:13:11.747;NULL;NULL;Y
107681;70460018014;68383;3.00;0.00;ROLL;Rudy Mandagie;2026-03-18 10:13:11.747;NULL;NULL;Y
107682;70460018014;62558;1.00;1.00;ROLL;Rudy Mandagie;2026-03-18 10:29:28.597;NULL;NULL;Y
107683;70460018014;60910;4.00;51.00;PCS;Rudy Mandagie;2026-03-18 10:32:22.923;Rudy Mandagie;2026-03-18 10:34:18.613;Y
107684;70460018015;52442;200.00;1800.00;PCS;Rudy Mandagie;2026-03-18 10:37:58.340;NULL;NULL;Y
107685;7033D0009996;96210;3.00;22.00;PADS;James;2026-03-18 10:47:31.527;NULL;NULL;Y
107686;70460018016;52677;10.00;10.00;PC;Rudy Mandagie;2026-03-18 10:48:43.247;NULL;NULL;Y
107687;70460018016;50881;12.00;79.00;PAIRS;Rudy Mandagie;2026-03-18 10:48:43.247;NULL;NULL;Y
107688;7033D0009997;RM0005;1000.00;21000.00;PCS;James;2026-03-18 10:48:51.867;NULL;NULL;Y
107689;7033D0009998;21413;39600.00;96600.00;PCS;James;2026-03-18 10:50:40.017;NULL;NULL;Y
107690;7033D0009998;21414;39600.00;676320.00;PCS;James;2026-03-18 10:50:40.017;NULL;NULL;Y
107691;7033D0009998;20070;5292.00;9093.00;SET;James;2026-03-18 10:50:40.017;NULL;NULL;Y
107692;70310001022;50620;2.00;1.00;SACKS;James;2026-03-18 10:53:46.337;NULL;NULL;Y
107693;70310001023;96978;4.00;2.00;PACK;James;2026-03-18 10:56:08.160;NULL;NULL;Y
107694;70320000575;52306;4.00;3.00;PCS;James;2026-03-18 10:57:31.247;NULL;NULL;Y
107695;70460018017;80001;80.00;3504.00;LTR;Rudy Mandagie;2026-03-18 13:37:20.263;NULL;NULL;Y
107696;70460018018;80012;3864.00;6394.54;LITERS;Rudy Mandagie;2026-03-18 13:38:29.510;NULL;NULL;Y
107697;70460018019;65955;3.40;1527.69;MT;Rudy Mandagie;2026-03-18 13:39:34.053;NULL;NULL;Y
107698;70460018020;80001;40.00;3504.00;LTR;Rudy Mandagie;2026-03-18 13:41:13.083;NULL;NULL;Y
107699;70460018021;65955;7.90;1527.69;MT;Rudy Mandagie;2026-03-18 13:42:22.473;NULL;NULL;Y
107700;70460018022;80001;60.00;3504.00;LTR;Rudy Mandagie;2026-03-18 13:47:07.073;NULL;NULL;Y
107701;70460018023;80001;50.00;3504.00;LTR;Rudy Mandagie;2026-03-18 13:48:17.863;NULL;NULL;Y
107702;7033E0003574;54012;1.00;14.00;BAGS;James;2026-03-18 13:48:44.560;NULL;NULL;Y
107703;70460018024;65955;6.40;1527.69;MT;Rudy Mandagie;2026-03-18 13:50:04.640;NULL;NULL;Y
107704;70480000975;51584;58.00;67.00;PAIR;Wensi Saranggi;2026-03-18 14:11:08.583;Wensi Saranggi;2026-03-18 15:23:29.040;Y
107705;70480000975;50515;60.00;384.00;PCS;Wensi Saranggi;2026-03-18 14:11:08.583;Wensi Saranggi;2026-03-18 15:23:29.040;Y
107706;70480000975;51313;58.00;88.00;PCS;Wensi Saranggi;2026-03-18 14:11:08.583;NULL;NULL;Y
107707;70480000975;50979;2.00;25.00;PAIR;Wensi Saranggi;2026-03-18 14:11:08.583;NULL;NULL;Y
107708;70480000975;50046;1.00;45.00;PCS;Wensi Saranggi;2026-03-18 14:11:08.583;NULL;NULL;Y
107709;70480000975;51355;1.00;26.00;PCS;Wensi Saranggi;2026-03-18 14:11:08.583;NULL;NULL;Y
107710;70480000976;90650;5.00;19.00;REAMS;Wensi Saranggi;2026-03-18 14:13:13.590;NULL;NULL;Y
107711;70480000976;90069;1.00;11.00;PACK;Wensi Saranggi;2026-03-18 14:13:13.590;NULL;NULL;Y
107712;70400004989;51800;1.00;1.00;BAGS;Rommy Tendean;2026-03-18 14:53:34.113;NULL;NULL;Y
107713;70420003281;90650;3.00;14.00;REAMS;Sherly Tatontos;2026-03-18 15:32:34.703;NULL;NULL;Y
107714;70420003281;90812;1.00;17.00;REAMS;Sherly Tatontos;2026-03-18 15:32:34.703;NULL;NULL;Y
107715;70360000320;90596;2.00;3.00;PCS;Rizal Sinadia;2026-03-18 15:38:56.800;NULL;NULL;Y
107716;70360000320;90597;2.00;3.00;PCS;Rizal Sinadia;2026-03-18 15:38:56.800;NULL;NULL;Y
107717;70460018025;65345;3.00;3.00;SETS;Rudy Mandagie;2026-03-18 15:57:44.863;NULL;NULL;Y
107718;70460018025;64619;8.00;15.00;UNITS;Rudy Mandagie;2026-03-18 15:57:44.863;NULL;NULL;Y
107719;70460018026;52335;8.00;8.00;PCS;Rudy Mandagie;2026-03-18 16:00:40.200;NULL;NULL;Y
107720;70360000321;90061;2.00;6.00;REAMS;Rizal Sinadia;2026-03-23 09:35:17.010;Rizal Sinadia;2026-03-23 09:43:25.450;Y
107721;70360000321;94531;1.00;12.00;BTL;Rizal Sinadia;2026-03-23 09:43:25.450;NULL;NULL;Y
107722;70360000321;90812;2.00;16.00;REAMS;Rizal Sinadia;2026-03-23 09:43:25.450;NULL;NULL;Y
107723;70440003582;50054;2.00;10.00;ROLL;Rostefince Saberatu;2026-03-23 09:55:19.393;NULL;NULL;Y
107724;70400004990;40027;9100.00;11928.00;PCS;Rommy Tendean;2026-03-23 10:02:38.320;Rommy Tendean;2026-03-23 10:08:28.613;Y
107725;70400004991;30003;1522.00;1571.00;PCS;Rommy Tendean;2026-03-23 10:04:56.407;NULL;NULL;Y
107726;70400004992;50044;30.00;275.00;ROLL;Rommy Tendean;2026-03-23 10:09:37.063;NULL;NULL;Y
107727;70400004992;51018;2.00;8.00;BTL;Rommy Tendean;2026-03-23 10:10:59.427;NULL;NULL;Y
107728;70480000977;92007;5.00;5.00;PCS;Wensi Saranggi;2026-03-23 10:24:19.767;NULL;NULL;Y
107729;70480000977;90510;4.00;14.00;PADS;Wensi Saranggi;2026-03-23 10:24:19.767;NULL;NULL;Y
107730;70460018027;63884;1.00;1.00;PCS;Rudy Mandagie;2026-03-23 10:30:59.203;NULL;NULL;Y
107731;70460018028;65010;1.00;10.00;TIN;Rudy Mandagie;2026-03-23 10:37:57.940;NULL;NULL;Y
107732;70440003581;95071;5.00;5.00;PCS;Johanes Tahulending;2026-03-23 11:14:11.077;NULL;NULL;Y
107733;70440003581;90069;1.00;10.00;PACK;Johanes Tahulending;2026-03-23 11:14:11.077;NULL;NULL;Y
107734;70460018029;80001;80.00;3274.00;LTR;Rudy Mandagie;2026-03-23 13:51:03.850;NULL;NULL;Y
107735;70460018030;65955;5.80;1509.99;MT;Rudy Mandagie;2026-03-23 13:52:33.913;NULL;NULL;Y
107736;70460018031;80001;50.00;3274.00;LTR;Rudy Mandagie;2026-03-23 15:37:15.833;NULL;NULL;Y
107737;70460018032;80001;30.00;3274.00;LTR;Rudy Mandagie;2026-03-23 15:40:40.170;NULL;NULL;Y
107738;70400004993;55400;75.00;750.00;KGS;Rommy Tendean;2026-03-23 15:52:16.903;NULL;NULL;Y
107739;70400004994;40611;5980.00;24000.00;PCS;Rommy Tendean;2026-03-23 15:53:35.817;NULL;NULL;Y
107740;70400004995;30331;2990.00;8150.00;PCS;Rommy Tendean;2026-03-23 15:54:42.327;NULL;NULL;Y
107741;70400004995;34025;20.00;460.00;SHEET;Rommy Tendean;2026-03-23 15:54:42.327;NULL;NULL;Y
107742;70630001465;30061;400.00;3524.00;PCS;Taufik Ramadhani;2026-03-23 16:05:52.213;NULL;NULL;Y
107743;70340001699;90069;1.00;9.00;PACK;James;2026-03-24 09:08:16.277;NULL;NULL;Y
107744;70340001699;93257;2.00;28.00;PCS;James;2026-03-24 09:08:16.277;NULL;NULL;Y
107745;70460018033;52174;3.00;3.00;PCS;Rudy Mandagie;2026-03-24 09:09:25.613;NULL;NULL;Y
107746;70460018034;66588;1.00;1.00;SET;Rudy Mandagie;2026-03-24 09:33:38.320;NULL;NULL;Y
107747;70460018035;50542;1.00;0.00;KGS;Rudy Mandagie;2026-03-24 10:23:12.427;NULL;NULL;Y
107748;70460018036;61271;5.00;50.00;KGS;Rudy Mandagie;2026-03-24 11:27:46.297;NULL;NULL;Y
107749;70460018037;57266;30.00;40.00;PCS;Rudy Mandagie;2026-03-24 11:36:58.523;Rudy Mandagie;2026-03-24 13:28:20.290;N
107750;70460018037;90803;20.00;20.00;PCS;Rudy Mandagie;2026-03-24 13:28:20.290;NULL;NULL;Y
107751;70360000322;91003;1.00;8.00;DOS;Rizal Sinadia;2026-03-24 13:36:45.100;NULL;NULL;Y
107752;70440003583;90257;1.00;13.00;PCS;Johanes Tahulending;2026-03-24 14:59:45.173;NULL;NULL;Y
107753;70480000978;90257;1.00;13.00;PCS;Wensi Saranggi;2026-03-24 15:16:51.280;NULL;NULL;Y
107754;70480000978;91100;2.00;12.00;BTL;Wensi Saranggi;2026-03-24 15:16:51.280;NULL;NULL;Y
107755;70480000978;90812;4.00;14.00;REAMS;Wensi Saranggi;2026-03-24 15:16:51.280;NULL;NULL;Y
107756;70480000978;90650;2.00;11.00;REAMS;Wensi Saranggi;2026-03-24 15:16:51.280;NULL;NULL;Y
107757;70630001466;30061;700.00;3124.00;PCS;spgTv;2026-03-25 08:21:43.993;NULL;NULL;Y
107758;7033C0003378;51800;5.00;0.00;BAGS;James;2026-03-25 08:34:54.207;James;2026-03-25 12:18:13.070;Y
107759;7033C0003378;54012;2.00;6.00;BAGS;James;2026-03-25 08:34:54.207;James;2026-03-25 13:21:56.273;Y
107760;7033D0009999;51800;1.00;0.00;BAGS;James;2026-03-25 08:39:21.490;NULL;NULL;Y
107761;7033D0009999;54012;2.00;6.00;BAGS;James;2026-03-25 08:39:21.490;James;2026-03-25 08:55:39.580;Y
107762;7033G0001438;54012;1.00;6.00;BAGS;James;2026-03-25 08:40:59.740;NULL;NULL;Y
107763;7033E0003575;51800;1.00;0.00;BAGS;James;2026-03-25 08:43:12.110;NULL;NULL;Y
107764;7033E0003575;50217;1.00;3.00;PAILS;James;2026-03-25 08:43:12.110;NULL;NULL;Y
107765;7033E0003575;54136;2.00;34.00;PACKS;James;2026-03-25 08:43:12.110;NULL;NULL;Y
107766;7033E0003576;93257;4.00;26.00;PCS;James;2026-03-25 08:44:10.333;NULL;NULL;Y
107767;7033E0003577;50217;1.00;3.00;PAILS;James;2026-03-25 08:46:44.333;NULL;NULL;Y
107768;70370000759;54012;1.00;6.00;BAGS;James;2026-03-25 08:48:16.910;NULL;NULL;Y
107769;7033D0010000;54012;2.00;6.00;BAGS;James;2026-03-25 08:54:01.270;NULL;NULL;Y
107770;7033D0010000;51800;3.00;0.00;BAGS;James;2026-03-25 08:54:01.270;NULL;NULL;Y
107771;7033D0010000;52014;6.00;79.00;PCS;James;2026-03-25 08:54:01.270;NULL;NULL;Y
107772;70440003584;51556;8.00;8.00;PAIRS;Johanes Tahulending;2026-03-25 09:10:07.697;NULL;NULL;Y
107773;70630001467;90069;1.00;8.00;PACK;spgTv;2026-03-25 09:10:38.490;NULL;NULL;Y
107774;70630001467;90812;1.00;10.00;REAMS;spgTv;2026-03-25 09:10:38.490;NULL;NULL;Y
107775;70630001467;90227;1.00;6.00;BTL;spgTv;2026-03-25 09:10:38.490;NULL;NULL;Y
