id;prsnumber;canvassername;created_by;created_date;updated_by;updated_date;is_active
10149;70460012241;NULL;Denny Tuhatelu;2020-03-16 13:13:06.247;NULL;NULL;Y
10150;70460012240;NULL;Denny Tuhatelu;2020-03-16 13:13:26.450;NULL;NULL;Y
10151;70440012248;NULL;Denny Tuhatelu;2020-03-16 14:34:34.740;NULL;NULL;Y
10152;70420012245;NULL;Denny Tuhatelu;2020-03-16 14:34:56.830;NULL;NULL;Y
10153;70420012244;NULL;Denny Tuhatelu;2020-03-16 14:35:14.647;NULL;NULL;Y
10154;70320012252;NULL;Denny Tuhatelu;2020-03-16 14:35:41.670;NULL;NULL;Y
10155;70420012259;NULL;Denny Tuhatelu;2020-03-17 13:22:35.933;NULL;NULL;Y
10156;70460012254;NULL;Denny Tuhatelu;2020-03-17 13:46:20.310;NULL;NULL;Y
10157;70440012257;NULL;Denny Tuhatelu;2020-03-17 13:46:43.203;NULL;NULL;Y
10158;70560012262;NULL;Denny Tuhatelu;2020-03-17 17:22:39.100;NULL;NULL;Y
10159;70460012246;NULL;Denny Tuhatelu;2020-03-18 09:17:17.920;NULL;NULL;Y
10160;70460012247;NULL;Denny Tuhatelu;2020-03-18 09:17:37.363;NULL;NULL;Y
10161;70420012265;NULL;Denny Tuhatelu;2020-03-18 10:02:53.943;NULL;NULL;Y
10162;70420012253;NULL;Denny Tuhatelu;2020-03-18 10:03:32.033;NULL;NULL;Y
10163;70440012256;NULL;Denny Tuhatelu;2020-03-18 10:03:57.337;NULL;NULL;Y
10164;70460012266;NULL;Denny Tuhatelu;2020-03-18 17:41:43.470;NULL;NULL;Y
10165;70320012268;NULL;Denny Tuhatelu;2020-03-19 11:49:15.867;NULL;NULL;Y
10166;70460012267;NULL;Denny Tuhatelu;2020-03-19 11:49:34.213;NULL;NULL;Y
10167;70460012269;NULL;Denny Tuhatelu;2020-03-19 11:49:50.940;NULL;NULL;Y
10168;70420012258;NULL;Denny Tuhatelu;2020-03-19 16:57:54.493;NULL;NULL;Y
10169;70420012260;NULL;Denny Tuhatelu;2020-03-19 16:58:10.310;NULL;NULL;Y
10170;70420012263;NULL;Denny Tuhatelu;2020-03-19 16:58:25.740;NULL;NULL;Y
10171;70420012261;NULL;Denny Tuhatelu;2020-03-19 16:58:42.153;NULL;NULL;Y
10172;70420012271;NULL;Denny Tuhatelu;2020-03-19 16:59:02.933;NULL;NULL;Y
10173;70420012272;NULL;Denny Tuhatelu;2020-03-20 09:59:28.470;NULL;NULL;Y
10174;70420012273;NULL;Denny Tuhatelu;2020-03-20 11:10:22.710;NULL;NULL;Y
10175;70320012274;NULL;Denny Tuhatelu;2020-03-20 11:10:43.580;NULL;NULL;Y
10176;70440012275;NULL;Denny Tuhatelu;2020-03-20 14:23:29.703;NULL;NULL;Y
10177;70320012276;NULL;Denny Tuhatelu;2020-03-20 14:23:51.903;NULL;NULL;Y
10178;70460012279;NULL;Denny Tuhatelu;2020-03-23 13:40:40.860;NULL;NULL;Y
10179;70460012281;NULL;Denny Tuhatelu;2020-03-23 13:41:04.947;NULL;NULL;Y
10180;70460012278;NULL;Denny Tuhatelu;2020-03-23 13:41:54.383;NULL;NULL;Y
10181;70460012277;NULL;Denny Tuhatelu;2020-03-23 13:42:27.820;NULL;NULL;Y
10182;70420012239;NULL;Denny Tuhatelu;2020-03-23 16:18:17.523;NULL;NULL;Y
10183;70420012270;NULL;Denny Tuhatelu;2020-03-24 08:58:48.360;NULL;NULL;Y
10184;70440012282;NULL;Denny Tuhatelu;2020-03-24 09:03:21.150;NULL;NULL;Y
10185;70460012283;NULL;Denny Tuhatelu;2020-03-24 16:11:35.407;NULL;NULL;Y
10186;70460012285;NULL;Denny Tuhatelu;2020-03-24 16:12:21.830;NULL;NULL;Y
10187;70460012287;NULL;Denny Tuhatelu;2020-03-24 16:12:50.583;NULL;NULL;Y
10188;70320012288;NULL;Denny Tuhatelu;2020-03-26 10:07:07.697;NULL;NULL;Y
10189;70420012284;NULL;Denny Tuhatelu;2020-03-26 11:33:55.797;NULL;NULL;Y
10190;70440012289;NULL;Denny Tuhatelu;2020-03-26 11:34:14.687;NULL;NULL;Y
10191;70460012290;NULL;Denny Tuhatelu;2020-03-26 15:23:14.950;NULL;NULL;Y
10192;70460012295;NULL;Denny Tuhatelu;2020-03-30 09:41:18.490;NULL;NULL;Y
10193;70460012294;NULL;Denny Tuhatelu;2020-03-30 09:41:49.073;NULL;NULL;Y
10194;70460012293;NULL;Denny Tuhatelu;2020-03-30 09:42:13.933;NULL;NULL;Y
10195;70560012292;NULL;Denny Tuhatelu;2020-03-30 09:43:52.520;NULL;NULL;Y
10196;70460012297;NULL;Denny Tuhatelu;2020-03-30 11:34:59.080;NULL;NULL;Y
10197;70460012296;NULL;Denny Tuhatelu;2020-03-30 11:35:18.507;NULL;NULL;Y
10198;70420012298;NULL;Denny Tuhatelu;2020-03-30 14:23:01.813;NULL;NULL;Y
10199;70440012300;NULL;Denny Tuhatelu;2020-03-30 14:23:26.377;NULL;NULL;Y
10200;70420012286;NULL;Denny Tuhatelu;2020-03-31 13:48:13.583;NULL;NULL;Y
10201;70460012304;NULL;Denny Tuhatelu;2020-03-31 13:48:41.527;NULL;NULL;Y
10202;70460012301;NULL;Denny Tuhatelu;2020-03-31 13:51:19.917;NULL;NULL;Y
10203;70420012306;NULL;Denny Tuhatelu;2020-03-31 15:02:56.217;NULL;NULL;Y
10204;70420012305;NULL;Denny Tuhatelu;2020-03-31 15:03:15.893;NULL;NULL;Y
10205;70440012310;NULL;Denny Tuhatelu;2020-03-31 15:03:36.613;NULL;NULL;Y
10206;70440012312;NULL;Denny Tuhatelu;2020-03-31 15:03:58.860;NULL;NULL;Y
10207;70440012311;NULL;Denny Tuhatelu;2020-03-31 15:04:17.340;NULL;NULL;Y
10208;70440012308;NULL;Denny Tuhatelu;2020-03-31 15:04:37.520;NULL;NULL;Y
10209;70440012309;NULL;Denny Tuhatelu;2020-03-31 15:04:53.413;NULL;NULL;Y
10210;70440012302;NULL;Denny Tuhatelu;2020-03-31 16:25:11.120;NULL;NULL;Y
10211;70440012318;NULL;Denny Tuhatelu;2020-03-31 16:25:38.357;NULL;NULL;Y
10212;70460012319;NULL;Denny Tuhatelu;2020-04-01 13:30:46.517;NULL;NULL;Y
10213;70460012321;NULL;Denny Tuhatelu;2020-04-01 13:31:03.153;NULL;NULL;Y
10214;70460012322;NULL;Denny Tuhatelu;2020-04-01 13:31:21.993;NULL;NULL;Y
10215;70460012316;NULL;Denny Tuhatelu;2020-04-01 13:31:44.470;NULL;NULL;Y
10216;70460012313;NULL;Denny Tuhatelu;2020-04-01 13:32:05.000;NULL;NULL;Y
10217;70460012317;NULL;Denny Tuhatelu;2020-04-01 13:32:26.320;NULL;NULL;Y
10218;70420012323;NULL;Denny Tuhatelu;2020-04-01 17:24:24.603;NULL;NULL;Y
10219;70420012315;NULL;Denny Tuhatelu;2020-04-01 17:25:05.927;NULL;NULL;Y
10220;70420012314;NULL;Denny Tuhatelu;2020-04-01 17:25:27.063;NULL;NULL;Y
10221;70460012329;NULL;Denny Tuhatelu;2020-04-02 13:23:08.140;NULL;NULL;Y
10222;70460012325;NULL;Denny Tuhatelu;2020-04-02 13:23:28.757;NULL;NULL;Y
10223;70460012327;NULL;Denny Tuhatelu;2020-04-02 13:23:50.417;NULL;NULL;Y
10224;70460012326;NULL;Denny Tuhatelu;2020-04-02 13:24:15.600;NULL;NULL;Y
10225;70320012331;NULL;Denny Tuhatelu;2020-04-02 15:41:42.180;NULL;NULL;Y
10226;70320012332;NULL;Denny Tuhatelu;2020-04-02 15:42:12.293;NULL;NULL;Y
10227;70420012328;NULL;Denny Tuhatelu;2020-04-02 15:42:31.820;NULL;NULL;Y
10228;70440012335;NULL;Denny Tuhatelu;2020-04-02 17:32:34.543;NULL;NULL;Y
10229;70460012337;NULL;Denny Tuhatelu;2020-04-03 13:20:46.617;NULL;NULL;Y
10230;70420012338;NULL;Denny Tuhatelu;2020-04-03 16:01:32.310;NULL;NULL;Y
10231;70420012324;NULL;Denny Tuhatelu;2020-04-03 16:01:49.757;NULL;NULL;Y
10232;70460012340;NULL;Denny Tuhatelu;2020-04-06 09:41:33.650;NULL;NULL;Y
10233;70420012344;NULL;Denny Tuhatelu;2020-04-06 10:13:57.050;NULL;NULL;Y
10234;70420012346;NULL;Denny Tuhatelu;2020-04-06 10:14:16.197;NULL;NULL;Y
10235;70420012339;NULL;Denny Tuhatelu;2020-04-06 14:32:05.247;NULL;NULL;Y
10236;70460012345;NULL;Denny Tuhatelu;2020-04-06 16:21:01.040;NULL;NULL;Y
10237;70460012347;NULL;Denny Tuhatelu;2020-04-06 16:21:32.297;NULL;NULL;Y
10238;70460012330;NULL;Denny Tuhatelu;2020-04-06 16:22:06.817;NULL;NULL;Y
10239;70460012348;NULL;Denny Tuhatelu;2020-04-06 16:22:28.570;NULL;NULL;Y
10240;70460012307;NULL;Denny Tuhatelu;2020-04-07 13:52:21.537;NULL;NULL;Y
10241;70320012355;NULL;Denny Tuhatelu;2020-04-07 16:38:14.833;NULL;NULL;Y
10242;70420012357;NULL;Denny Tuhatelu;2020-04-08 14:16:02.750;NULL;NULL;Y
10243;70420012358;NULL;Denny Tuhatelu;2020-04-08 14:16:21.020;NULL;NULL;Y
10244;70460012359;NULL;Denny Tuhatelu;2020-04-08 17:20:11.570;NULL;NULL;Y
10245;70460012354;NULL;Denny Tuhatelu;2020-04-08 17:20:48.913;NULL;NULL;Y
10246;70460012353;NULL;Denny Tuhatelu;2020-04-08 17:21:17.367;NULL;NULL;Y
10247;70460012352;NULL;Denny Tuhatelu;2020-04-08 17:21:35.573;NULL;NULL;Y
10248;70460012356;NULL;Denny Tuhatelu;2020-04-08 17:21:55.453;NULL;NULL;Y
10249;70420012349;NULL;Denny Tuhatelu;2020-04-09 11:41:20.923;NULL;NULL;Y
10250;70420012350;NULL;Denny Tuhatelu;2020-04-09 11:41:37.017;NULL;NULL;Y
10251;70420012351;NULL;Denny Tuhatelu;2020-04-09 11:41:51.093;NULL;NULL;Y
10252;70420012360;NULL;Denny Tuhatelu;2020-04-09 14:07:07.207;NULL;NULL;Y
10253;70630012361;NULL;Denny Tuhatelu;2020-04-09 14:07:36.857;NULL;NULL;Y
10254;70420012365;NULL;Denny Tuhatelu;2020-04-09 16:21:12.290;NULL;NULL;Y
10255;70420012364;NULL;Denny Tuhatelu;2020-04-09 16:21:33.330;NULL;NULL;Y
10256;70420012362;NULL;Denny Tuhatelu;2020-04-09 16:21:58.427;NULL;NULL;Y
10257;70460012366;NULL;Denny Tuhatelu;2020-04-09 16:38:10.903;NULL;NULL;Y
10258;70460012363;NULL;Denny Tuhatelu;2020-04-13 09:40:05.940;NULL;NULL;Y
10259;70460012369;NULL;Denny Tuhatelu;2020-04-13 11:16:52.507;NULL;NULL;Y
10260;70460012370;NULL;Denny Tuhatelu;2020-04-13 11:20:28.780;NULL;NULL;Y
10261;70440012371;NULL;Denny Tuhatelu;2020-04-13 14:31:23.580;NULL;NULL;Y
10262;70420012367;NULL;Denny Tuhatelu;2020-04-13 15:25:41.790;NULL;NULL;Y
10263;70420012373;NULL;Denny Tuhatelu;2020-04-13 17:11:50.700;NULL;NULL;Y
10264;70420012374;NULL;Denny Tuhatelu;2020-04-13 17:12:09.320;NULL;NULL;Y
10265;70420012375;NULL;Denny Tuhatelu;2020-04-13 17:12:27.840;NULL;NULL;Y
10266;70460012372;NULL;Denny Tuhatelu;2020-04-13 17:14:14.490;NULL;NULL;Y
10267;70560012377;NULL;Denny Tuhatelu;2020-04-14 14:04:32.980;NULL;NULL;Y
10268;70320012379;NULL;Denny Tuhatelu;2020-04-14 17:34:14.440;NULL;NULL;Y
10269;70420012376;NULL;Denny Tuhatelu;2020-04-14 17:34:35.600;NULL;NULL;Y
10270;70460012378;NULL;Denny Tuhatelu;2020-04-14 17:34:54.197;NULL;NULL;Y
10271;70460012384;NULL;Denny Tuhatelu;2020-04-16 09:17:02.067;NULL;NULL;Y
10272;70460012382;NULL;Denny Tuhatelu;2020-04-16 09:17:33.467;NULL;NULL;Y
10273;70460012385;NULL;Denny Tuhatelu;2020-04-16 09:18:10.567;NULL;NULL;Y
10274;70460012387;NULL;Denny Tuhatelu;2020-04-16 09:18:41.663;NULL;NULL;Y
10275;70420012389;NULL;Denny Tuhatelu;2020-04-16 09:50:43.497;NULL;NULL;Y
10276;70420012388;NULL;Denny Tuhatelu;2020-04-16 09:51:01.227;NULL;NULL;Y
10277;70420012390;NULL;Denny Tuhatelu;2020-04-16 09:51:19.140;NULL;NULL;Y
10278;70420012381;NULL;Denny Tuhatelu;2020-04-16 09:51:47.500;NULL;NULL;Y
10279;70440012395;NULL;Denny Tuhatelu;2020-04-16 10:09:48.953;NULL;NULL;Y
10280;70440012394;NULL;Denny Tuhatelu;2020-04-16 10:10:07.140;NULL;NULL;Y
10281;70460012392;NULL;Denny Tuhatelu;2020-04-16 11:30:56.177;NULL;NULL;Y
10282;70420012380;NULL;Denny Tuhatelu;2020-04-16 13:31:27.860;NULL;NULL;Y
10283;70460012397;NULL;Denny Tuhatelu;2020-04-17 09:56:37.177;NULL;NULL;Y
10284;70460012398;NULL;Denny Tuhatelu;2020-04-17 10:31:27.253;NULL;NULL;Y
10285;70320012399;NULL;Denny Tuhatelu;2020-04-17 13:09:01.577;NULL;NULL;Y
10286;70320012400;NULL;Denny Tuhatelu;2020-04-17 13:10:20.030;NULL;NULL;Y
10287;70460012396;NULL;Denny Tuhatelu;2020-04-17 13:10:41.503;NULL;NULL;Y
10288;70460012407;NULL;Denny Tuhatelu;2020-04-17 17:04:15.380;NULL;NULL;Y
10289;70460012404;NULL;Denny Tuhatelu;2020-04-17 17:04:41.893;NULL;NULL;Y
10290;70320012402;NULL;Denny Tuhatelu;2020-04-17 17:05:00.117;NULL;NULL;Y
10291;70460012401;NULL;Denny Tuhatelu;2020-04-17 17:05:26.547;NULL;NULL;Y
10292;70420012405;NULL;Denny Tuhatelu;2020-04-20 12:01:19.630;NULL;NULL;Y
10293;70320012414;NULL;Denny Tuhatelu;2020-04-20 13:31:10.967;NULL;NULL;Y
10294;70460012408;NULL;Denny Tuhatelu;2020-04-20 13:31:38.043;NULL;NULL;Y
10295;70420012411;NULL;Denny Tuhatelu;2020-04-20 13:32:04.880;NULL;NULL;Y
10296;70420012403;NULL;Denny Tuhatelu;2020-04-20 13:32:21.737;NULL;NULL;Y
10297;70420012409;NULL;Denny Tuhatelu;2020-04-20 13:32:46.153;NULL;NULL;Y
10298;70420012406;NULL;Denny Tuhatelu;2020-04-20 13:33:04.290;NULL;NULL;Y
10299;70320012413;NULL;Denny Tuhatelu;2020-04-20 13:38:50.820;NULL;NULL;Y
10300;70460012415;NULL;Denny Tuhatelu;2020-04-21 16:27:06.710;NULL;NULL;Y
10301;70460012412;NULL;Denny Tuhatelu;2020-04-21 16:27:26.400;NULL;NULL;Y
10302;70320012417;NULL;Denny Tuhatelu;2020-04-22 13:30:58.397;NULL;NULL;Y
10303;70440012421;NULL;Denny Tuhatelu;2020-04-23 10:55:42.530;NULL;NULL;Y
10304;70460012420;NULL;Denny Tuhatelu;2020-04-23 13:46:31.110;NULL;NULL;Y
10305;70460012423;NULL;Denny Tuhatelu;2020-04-23 13:46:53.353;NULL;NULL;Y
10306;70460012422;NULL;Denny Tuhatelu;2020-04-23 13:47:11.333;NULL;NULL;Y
10307;70420012416;NULL;Denny Tuhatelu;2020-04-23 16:41:59.880;NULL;NULL;Y
10308;70420012424;NULL;Denny Tuhatelu;2020-04-23 16:42:17.600;NULL;NULL;Y
10309;70420012419;NULL;Denny Tuhatelu;2020-04-24 11:19:48.720;NULL;NULL;Y
10310;70460012425;NULL;Denny Tuhatelu;2020-04-24 11:21:12.573;NULL;NULL;Y
10311;70460012426;NULL;Denny Tuhatelu;2020-04-24 11:21:32.870;NULL;NULL;Y
10312;70420012429;NULL;Denny Tuhatelu;2020-04-24 17:03:14.533;NULL;NULL;Y
10313;70420012427;NULL;Denny Tuhatelu;2020-04-24 17:03:33.803;NULL;NULL;Y
10314;70420012432;NULL;Denny Tuhatelu;2020-04-27 13:07:52.443;NULL;NULL;Y
10315;70460012431;NULL;Denny Tuhatelu;2020-04-27 15:03:07.233;NULL;NULL;Y
10316;70460012434;NULL;Denny Tuhatelu;2020-04-28 08:45:51.150;NULL;NULL;Y
10317;70460012433;NULL;Denny Tuhatelu;2020-04-28 08:46:11.453;NULL;NULL;Y
10318;70420012428;NULL;Denny Tuhatelu;2020-04-28 09:35:25.540;NULL;NULL;Y
10319;70420012430;NULL;Denny Tuhatelu;2020-04-28 09:35:42.290;NULL;NULL;Y
10320;70420012439;NULL;Denny Tuhatelu;2020-04-28 11:07:08.557;NULL;NULL;Y
10321;70420012438;NULL;Denny Tuhatelu;2020-04-28 12:05:18.037;NULL;NULL;Y
10322;70440012440;NULL;Denny Tuhatelu;2020-04-28 15:01:13.957;NULL;NULL;Y
10323;70460012442;NULL;Denny Tuhatelu;2020-04-28 17:33:50.650;NULL;NULL;Y
10324;70460012442;NULL;Denny Tuhatelu;2020-04-28 17:34:21.400;NULL;NULL;Y
10325;70460012441;NULL;Denny Tuhatelu;2020-04-28 17:34:35.860;NULL;NULL;Y
10326;70440012444;NULL;Denny Tuhatelu;2020-04-29 17:54:35.170;NULL;NULL;Y
10327;70460012446;NULL;Denny Tuhatelu;2020-04-30 11:02:48.557;NULL;NULL;Y
10328;70460012436;NULL;Denny Tuhatelu;2020-04-30 11:03:11.240;NULL;NULL;Y
10329;70420012445;NULL;Denny Tuhatelu;2020-04-30 11:25:56.457;NULL;NULL;Y
10330;70320012447;NULL;Denny Tuhatelu;2020-04-30 11:26:29.557;NULL;NULL;Y
10331;70420012443;NULL;Denny Tuhatelu;2020-04-30 13:37:59.480;NULL;NULL;Y
10332;70420012435;NULL;Denny Tuhatelu;2020-04-30 13:38:45.143;NULL;NULL;Y
10333;70440012452;NULL;Denny Tuhatelu;2020-04-30 13:39:17.427;NULL;NULL;Y
10334;70440012453;NULL;Denny Tuhatelu;2020-04-30 13:39:34.543;NULL;NULL;Y
10335;70440012449;NULL;Denny Tuhatelu;2020-04-30 13:40:09.653;NULL;NULL;Y
10336;70420012448;NULL;Denny Tuhatelu;2020-04-30 13:40:47.700;NULL;NULL;Y
10337;70420012450;NULL;Denny Tuhatelu;2020-04-30 14:22:17.677;NULL;NULL;Y
10338;70320012458;NULL;Denny Tuhatelu;2020-05-04 16:52:26.923;NULL;NULL;Y
10339;70420012457;NULL;Denny Tuhatelu;2020-05-04 16:52:56.047;NULL;NULL;Y
10340;70420012456;NULL;Denny Tuhatelu;2020-05-04 16:53:17.820;NULL;NULL;Y
10341;70460012462;NULL;Denny Tuhatelu;2020-05-05 15:37:46.327;NULL;NULL;Y
10342;70460012463;NULL;Denny Tuhatelu;2020-05-05 15:38:11.320;NULL;NULL;Y
10343;70460012459;NULL;Denny Tuhatelu;2020-05-05 17:51:27.953;NULL;NULL;Y
10344;70440012461;NULL;Denny Tuhatelu;2020-05-06 11:08:00.343;NULL;NULL;Y
10345;70420012466;NULL;Denny Tuhatelu;2020-05-06 16:50:10.550;NULL;NULL;Y
10346;70420012467;NULL;Denny Tuhatelu;2020-05-06 16:50:31.567;NULL;NULL;Y
10347;70420012468;NULL;Denny Tuhatelu;2020-05-06 16:51:38.570;NULL;NULL;Y
10348;70420012472;NULL;Denny Tuhatelu;2020-05-08 11:51:49.243;NULL;NULL;Y
10349;70420012474;NULL;Denny Tuhatelu;2020-05-08 11:52:08.053;NULL;NULL;Y
10350;70420012473;NULL;Denny Tuhatelu;2020-05-08 11:52:25.843;NULL;NULL;Y
10351;70460012465;NULL;Denny Tuhatelu;2020-05-08 14:30:33.910;NULL;NULL;Y
10352;70460012477;NULL;Denny Tuhatelu;2020-05-08 14:31:12.237;NULL;NULL;Y
10353;70460012478;NULL;Denny Tuhatelu;2020-05-08 14:41:31.080;NULL;NULL;Y
10354;70320012476;NULL;Denny Tuhatelu;2020-05-08 15:38:42.153;NULL;NULL;Y
10355;70320012475;NULL;Denny Tuhatelu;2020-05-08 15:39:06.747;NULL;NULL;Y
10356;70460012479;NULL;Denny Tuhatelu;2020-05-11 09:34:12.323;NULL;NULL;Y
10357;70460012482;NULL;Denny Tuhatelu;2020-05-11 09:34:30.263;NULL;NULL;Y
10358;70460012481;NULL;Denny Tuhatelu;2020-05-11 09:34:52.610;NULL;NULL;Y
10359;70460012480;NULL;Denny Tuhatelu;2020-05-11 09:35:13.800;NULL;NULL;Y
10360;70460012486;NULL;Denny Tuhatelu;2020-05-11 11:07:19.487;NULL;NULL;Y
10361;70460012464;NULL;Denny Tuhatelu;2020-05-11 11:07:39.327;NULL;NULL;Y
10362;70460012483;NULL;Denny Tuhatelu;2020-05-11 11:09:55.130;NULL;NULL;Y
10363;70560012488;NULL;Denny Tuhatelu;2020-05-11 15:01:20.270;NULL;NULL;Y
10364;70460012490;NULL;Denny Tuhatelu;2020-05-12 09:18:43.250;NULL;NULL;Y
10365;70420012489;NULL;Denny Tuhatelu;2020-05-12 13:23:12.083;NULL;NULL;Y
10366;70420012492;NULL;Denny Tuhatelu;2020-05-12 13:23:32.753;NULL;NULL;Y
10367;70320012493;NULL;Denny Tuhatelu;2020-05-12 15:08:42.463;NULL;NULL;Y
10368;70320012491;NULL;Denny Tuhatelu;2020-05-12 15:08:59.183;NULL;NULL;Y
10369;70420012495;NULL;Denny Tuhatelu;2020-05-13 09:30:16.543;NULL;NULL;Y
10370;70420012501;NULL;Denny Tuhatelu;2020-05-13 11:38:35.903;NULL;NULL;Y
10371;70460012485;NULL;Denny Tuhatelu;2020-05-13 13:09:30.517;NULL;NULL;Y
10372;70460012500;NULL;Denny Tuhatelu;2020-05-13 14:49:36.570;NULL;NULL;Y
10373;70420012470;NULL;Denny Tuhatelu;2020-05-13 17:10:45.877;NULL;NULL;Y
10374;70420012484;NULL;Denny Tuhatelu;2020-05-13 17:11:10.007;NULL;NULL;Y
10375;70420012494;NULL;Denny Tuhatelu;2020-05-13 17:11:31.090;NULL;NULL;Y
10376;70440012498;NULL;Denny Tuhatelu;2020-05-13 17:11:53.550;NULL;NULL;Y
10377;70420012502;NULL;Denny Tuhatelu;2020-05-14 15:47:11.763;NULL;NULL;Y
10378;70460012503;NULL;Denny Tuhatelu;2020-05-14 15:47:58.927;NULL;NULL;Y
10379;70320012507;NULL;Denny Tuhatelu;2020-05-15 10:52:26.903;NULL;NULL;Y
10380;70460012509;NULL;Denny Tuhatelu;2020-05-15 16:53:06.193;NULL;NULL;Y
10381;70460012510;NULL;Denny Tuhatelu;2020-05-15 16:53:25.693;NULL;NULL;Y
10382;70460012506;NULL;Denny Tuhatelu;2020-05-15 17:31:58.113;NULL;NULL;Y
10383;70420012512;NULL;Denny Tuhatelu;2020-05-18 09:52:59.810;NULL;NULL;Y
10384;70420012511;NULL;Denny Tuhatelu;2020-05-18 09:53:11.840;NULL;NULL;Y
10385;70420012499;NULL;Denny Tuhatelu;2020-05-18 09:53:53.040;NULL;NULL;Y
10386;70460012497;NULL;Denny Tuhatelu;2020-05-18 10:25:20.777;NULL;NULL;Y
10387;70460012513;NULL;Denny Tuhatelu;2020-05-18 14:56:19.480;NULL;NULL;Y
10388;70420012515;NULL;Denny Tuhatelu;2020-05-18 15:55:47.093;NULL;NULL;Y
10389;70420012516;NULL;Denny Tuhatelu;2020-05-18 16:18:00.910;NULL;NULL;Y
10390;70420012504;NULL;Denny Tuhatelu;2020-05-18 16:18:14.967;NULL;NULL;Y
10391;70420012517;NULL;Denny Tuhatelu;2020-05-18 16:18:37.350;NULL;NULL;Y
10392;70440012518;NULL;Denny Tuhatelu;2020-05-19 10:16:30.527;Johanes Tahulending;2020-07-10 15:13:29.610;N
10393;70320012519;NULL;Denny Tuhatelu;2020-05-19 10:23:45.183;NULL;NULL;Y
10394;70460012520;NULL;Denny Tuhatelu;2020-05-19 14:53:08.043;NULL;NULL;Y
10395;70460012505;NULL;Denny Tuhatelu;2020-05-19 14:53:32.287;NULL;NULL;Y
10396;70460012514;NULL;Denny Tuhatelu;2020-05-19 14:53:52.720;NULL;NULL;Y
10397;70460012522;NULL;Denny Tuhatelu;2020-05-19 17:21:40.237;NULL;NULL;Y
10398;70460012521;NULL;Denny Tuhatelu;2020-05-19 17:22:09.047;NULL;NULL;Y
10399;70320012523;NULL;Denny Tuhatelu;2020-05-20 11:22:06.563;NULL;NULL;Y
10400;70460012524;NULL;Denny Tuhatelu;2020-05-20 11:39:04.020;NULL;NULL;Y
10401;70460012525;NULL;Denny Tuhatelu;2020-05-20 13:22:29.310;NULL;NULL;Y
10402;70440012528;NULL;Denny Tuhatelu;2020-05-22 14:48:58.450;NULL;NULL;Y
10403;70460012418;NULL;Denny Tuhatelu;2020-05-22 14:54:47.693;NULL;NULL;Y
10404;70320012531;NULL;Denny Tuhatelu;2020-05-26 11:11:34.217;NULL;NULL;Y
10405;70460012529;NULL;Denny Tuhatelu;2020-05-26 11:12:00.067;NULL;NULL;Y
10406;70460012530;NULL;Denny Tuhatelu;2020-05-26 11:12:18.797;NULL;NULL;Y
10407;70420012532;NULL;Denny Tuhatelu;2020-05-26 15:32:27.950;NULL;NULL;Y
10408;70440012533;NULL;Denny Tuhatelu;2020-05-26 15:32:51.157;NULL;NULL;Y
10409;70460012526;NULL;Denny Tuhatelu;2020-05-26 17:23:24.097;NULL;NULL;Y
10410;70460012535;NULL;Denny Tuhatelu;2020-05-28 11:56:04.027;NULL;NULL;Y
10411;70320012534;NULL;Denny Tuhatelu;2020-05-28 16:40:10.667;NULL;NULL;Y
10412;70420012542;NULL;Denny Tuhatelu;2020-05-28 17:40:20.700;NULL;NULL;Y
10413;70420012541;NULL;Denny Tuhatelu;2020-05-28 17:40:40.173;NULL;NULL;Y
10414;70420012539;NULL;Denny Tuhatelu;2020-05-28 17:40:59.873;NULL;NULL;Y
10415;70420012538;NULL;Denny Tuhatelu;2020-05-28 17:41:19.070;NULL;NULL;Y
10416;70420012536;NULL;Denny Tuhatelu;2020-05-28 17:42:18.663;NULL;NULL;Y
10417;70420012537;NULL;Denny Tuhatelu;2020-05-28 17:42:46.973;NULL;NULL;Y
10418;70440012543;NULL;Denny Tuhatelu;2020-05-28 17:47:51.357;NULL;NULL;Y
10419;70420012540;NULL;Denny Tuhatelu;2020-05-28 17:56:23.923;NULL;NULL;Y
10420;70460012546;NULL;Denny Tuhatelu;2020-05-29 11:36:35.390;NULL;NULL;Y
10421;70420012545;NULL;Denny Tuhatelu;2020-05-29 11:36:52.910;NULL;NULL;Y
10422;70460012544;NULL;Denny Tuhatelu;2020-05-29 11:37:33.780;NULL;NULL;Y
10423;70460012547;NULL;Denny Tuhatelu;2020-06-02 09:56:08.957;NULL;NULL;Y
10424;70420012549;NULL;Denny Tuhatelu;2020-06-02 12:51:33.930;NULL;NULL;Y
10425;70420012548;NULL;Denny Tuhatelu;2020-06-02 12:51:56.093;NULL;NULL;Y
10426;70320012552;NULL;Denny Tuhatelu;2020-06-02 12:52:18.400;NULL;NULL;Y
10427;70320012551;NULL;Denny Tuhatelu;2020-06-02 12:52:35.180;NULL;NULL;Y
10428;70320012550;NULL;Denny Tuhatelu;2020-06-02 12:52:52.693;NULL;NULL;Y
10429;70320012556;NULL;Denny Tuhatelu;2020-06-03 14:02:13.193;NULL;NULL;Y
10430;70460012555;NULL;Denny Tuhatelu;2020-06-03 14:02:46.527;NULL;NULL;Y
10431;70460012553;NULL;Denny Tuhatelu;2020-06-03 14:03:04.480;NULL;NULL;Y
10432;70460012559;NULL;Denny Tuhatelu;2020-06-04 08:46:39.590;NULL;NULL;Y
